,Rotation,Base moment [kN.m],Axial_Disp. [mm]
204,0.000972652,-574.2816355,-0.003649853
205,0.000976426,-572.3198502,-0.004241243
206,0.000982173,-570.172752,-0.004389323
207,0.000987411,-568.1955424,-0.004283618
208,0.0009911,-566.2202904,-0.004162546
209,0.000996583,-564.19762,-0.003863126
210,0.001001764,-561.9958343,-0.003911089
211,0.001007463,-560.0796585,-0.004398637
212,0.001013074,-557.8779811,-0.004240312
213,0.001018183,-555.8943015,-0.00428129
214,0.001022165,-553.8642702,-0.004271977
215,0.001028373,-551.6776776,-0.004651491
216,0.001032442,-549.6355628,-0.004460569
217,0.001038731,-547.5268054,-0.00433391
218,0.001043877,-545.5333487,-0.004525762
219,0.001048795,-543.591526,-0.004357658
220,0.001053338,-541.5157766,-0.004254282
221,0.001058943,-539.4789408,-0.004729256
222,0.001063149,-537.6227966,-0.004881062
223,0.001069376,-535.3655676,-0.0044466
224,0.001074262,-533.3317569,-0.004471745
225,0.001079425,-531.369588,-0.004524831
226,0.001084121,-529.3896215,-0.004536472
227,0.001089484,-527.350239,-0.004456844
228,0.00109474,-525.349045,-0.00455929
229,0.001099593,-523.2059328,-0.004272442
230,0.001106052,-521.0278362,-0.00463007
231,0.001109774,-518.9429736,-0.004828442
232,0.001115908,-516.8873955,-0.004755333
233,0.001120377,-514.886535,-0.005113427
234,0.00112644,-512.7678186,-0.005180016
235,0.001129945,-510.8838158,-0.005011912
236,0.001135838,-508.6693632,-0.004945789
237,0.001140916,-506.6600072,-0.004873145
238,0.001146021,-504.6340426,-0.005029142
239,0.001152119,-502.7266941,-0.005029608
240,0.001155959,-500.5045369,-0.00514742
241,0.001162354,-498.5188855,-0.005128328
242,0.001166648,-496.6705168,-0.005010981
243,0.001170657,-494.5140025,-0.00547152
244,0.001176991,-492.4522528,-0.005521346
245,0.001181091,-490.4356385,-0.00588689
246,0.001187836,-488.3374157,-0.005276874
247,0.001192665,-486.3075198,-0.005607028
248,0.001197692,-484.3291777,-0.005517621
249,0.001202008,-482.2988946,-0.00601355
250,0.001207881,-480.3899426,-0.005894341
251,0.001212582,-478.3259731,-0.005982816
252,0.001218099,-476.0801558,-0.00596093
253,0.001225216,-474.2423914,-0.005726703
254,0.001229003,-472.209897,-0.005671754
255,0.001234036,-470.227814,-0.005629845
256,0.001238112,-468.2171705,-0.005286653
257,0.001243351,-466.2564812,-0.006041955
258,0.001249872,-464.2980902,-0.00527408
259,0.00125385,-462.294865,-0.005401205
260,0.001260291,-460.1392958,-0.005811453
261,0.001264121,-458.1223529,-0.005815178
262,0.001269582,-456.1134809,-0.005898997
263,0.001274029,-453.8274841,-0.005980022
264,0.001279691,-451.9971009,-0.006156042
265,0.001285401,-450.0926675,-0.006224029
266,0.001290277,-448.0906648,-0.005469192
267,0.001296419,-446.0261197,-0.006455462
268,0.001300098,-444.1550855,-0.005983748
269,0.00130555,-442.0377576,-0.006514136
270,0.001309949,-440.0991246,-0.006544869
271,0.001314701,-438.1283177,-0.006546266
272,0.001320958,-436.1722822,-0.006289687
273,0.001326302,-434.1806322,-0.006608199
274,0.001331635,-432.209349,-0.006690156
275,0.001336763,-429.9987077,-0.006688293
276,0.001341235,-428.0418432,-0.006664079
277,0.001347299,-426.2580459,-0.006721821
278,0.001353383,-424.0974406,-0.006726943
279,0.001355612,-422.1078385,-0.006761868
280,0.001360895,-419.9802764,-0.00692578
281,0.001367389,-418.1426169,-0.006847084
282,0.001372486,-415.8792219,-0.007092021
283,0.00137687,-414.1645888,-0.006420538
284,0.001382321,-412.3153527,-0.007187016
285,0.001388122,-410.1573385,-0.007098075
286,0.001392541,-408.2358763,-0.007364433
287,0.001398861,-406.4243821,-0.007002149
288,0.001402996,-404.400052,-0.007361639
289,0.001407303,-402.4377679,-0.007136259
290,0.001413504,-400.4703617,-0.007241033
291,0.00141825,-398.3356665,-0.007571653
292,0.001423704,-396.1963628,-0.007022172
293,0.001428206,-394.4408252,-0.006926246
294,0.001435284,-392.3542414,-0.007090624
295,0.001439767,-390.2562734,-0.007259194
296,0.001444935,-388.2874326,-0.006979797
297,0.001449741,-386.4821551,-0.007266179
298,0.00145484,-384.6696093,-0.007356051
299,0.001460079,-382.5517899,-0.007674564
300,0.001465707,-380.5088754,-0.007378403
301,0.001470059,-378.4485644,-0.007377472
302,0.001475682,-376.6267141,-0.007483643
303,0.00148028,-374.6669458,-0.007783528
304,0.0014855,-372.5364119,-0.007666182
305,0.001490213,-370.5545504,-0.008064788
306,0.001495321,-368.5960464,-0.007684808
307,0.001501099,-366.5461021,-0.007448252
308,0.001506385,-364.7822918,-0.008163508
309,0.001510001,-362.7039261,-0.007539056
310,0.001516794,-360.7224628,-0.007890165
311,0.0015224,-358.9039803,-0.007999595
312,0.00152585,-356.7824955,-0.008183531
313,0.001532244,-354.8123629,-0.00831997
314,0.001537441,-352.9338606,-0.008046161
315,0.001541022,-350.9855406,-0.007877126
316,0.001547274,-348.9407832,-0.008347444
317,0.001551069,-346.9816118,-0.008364674
318,0.001557638,-345.1269613,-0.008119736
