,Out-of-plane chord rotation [rad],Out-of-plane Moment [kN.m]
34641,-0.004426324,-152.8285952
34642,-0.00442578,-152.6973768
34643,-0.004424697,-152.6656983
34644,-0.004424671,-152.5398682
34645,-0.004424274,-152.439966
34646,-0.004422683,-152.3488957
34647,-0.004423367,-152.183165
34648,-0.00442158,-152.1763304
34649,-0.004420678,-151.9621939
34650,-0.004419749,-151.8915824
34651,-0.004420461,-151.8553789
34652,-0.004418787,-151.7032729
34653,-0.004419275,-151.6417099
34654,-0.004418117,-151.4639962
34655,-0.00441733,-151.375571
34656,-0.004417264,-151.3466029
34657,-0.004415286,-151.1983909
34658,-0.004416072,-151.0433514
34659,-0.004415967,-150.9126208
34660,-0.004415294,-150.7869688
34661,-0.004412522,-150.6803143
34662,-0.004411783,-150.4480063
34663,-0.004411805,-150.2663604
34664,-0.004409562,-150.0722234
34665,-0.004408237,-149.9149084
34666,-0.004407264,-149.6396705
34667,-0.004406169,-149.4498265
34668,-0.004404806,-149.2047806
34669,-0.004405138,-148.9453216
34670,-0.00440266,-148.8356027
34671,-0.004401784,-148.5683735
34672,-0.004398866,-148.3740109
34673,-0.00439774,-148.0164892
34674,-0.004397242,-147.8487464
34675,-0.004395437,-147.6361902
34676,-0.004394181,-147.4519721
34677,-0.004391964,-147.2443173
34678,-0.004391073,-147.0628585
34679,-0.00439221,-146.8400477
34680,-0.004389149,-146.629009
34681,-0.004387852,-146.4015972
34682,-0.004388066,-146.1851351
34683,-0.004385006,-145.9782815
34684,-0.004383105,-145.759387
34685,-0.004382337,-145.6424462
34686,-0.00438078,-145.3317452
34687,-0.004380276,-145.2072864
34688,-0.004378949,-144.9837299
34689,-0.004377578,-144.7716539
34690,-0.004376257,-144.5954722
34691,-0.00437463,-144.4057862
34692,-0.004372115,-144.2149393
34693,-0.004371609,-144.0105619
34694,-0.004370398,-143.8234346
34695,-0.004369127,-143.656683
34696,-0.004368149,-143.4719733
34697,-0.004365701,-143.252722
34698,-0.004366009,-143.0616579
34699,-0.004363609,-142.9029595
34700,-0.004362662,-142.7163465
34701,-0.004362478,-142.5493395
34702,-0.004361107,-142.5543175
34703,-0.004359895,-142.4218645
34704,-0.004359622,-142.3591588
34705,-0.004357716,-142.262692
34706,-0.004357789,-142.1990295
34707,-0.004357941,-142.1837064
34708,-0.004356447,-142.0572354
34709,-0.004354299,-142.0194202
34710,-0.004355561,-142.0435357
34711,-0.004354444,-141.8956345
34712,-0.004354254,-141.8333394
34713,-0.004353965,-141.7789836
34714,-0.004352081,-141.7951562
34715,-0.004351873,-141.6606827
34716,-0.004351579,-141.5403649
34717,-0.004352125,-141.4977547
34718,-0.004350061,-141.4454371
34719,-0.004349735,-141.3739306
34720,-0.004347845,-141.3280476
34721,-0.004346502,-141.2757329
34722,-0.004346297,-141.1947435
34723,-0.004345991,-141.1948385
34724,-0.004345848,-141.0699868
34725,-0.004344051,-141.0518688
34726,-0.004343353,-140.9026733
34727,-0.004343311,-140.824893
34728,-0.004343097,-140.7948751
34729,-0.00434257,-140.6640351
34730,-0.004342773,-140.6756398
34731,-0.004340025,-140.5856267
34732,-0.004341678,-140.5319453
34733,-0.004339492,-140.4424723
34734,-0.00433967,-140.4166771
34735,-0.004338032,-140.3039586
34736,-0.00433851,-140.2849872
34737,-0.004336218,-140.2282905
34738,-0.004337379,-140.1059234
34739,-0.004336221,-140.0567271
34740,-0.004334985,-139.8987752
34741,-0.004333302,-139.6601952
34742,-0.004332175,-139.6309014
34743,-0.004331884,-139.3935191
34744,-0.0043301,-139.1378559
34745,-0.004328344,-138.918018
34746,-0.004328046,-138.8064915
34747,-0.00432722,-138.6270532
34748,-0.004325002,-138.4897688
34749,-0.00432355,-138.2745774
34750,-0.004322613,-138.0822073
34751,-0.004322251,-137.9107298
34752,-0.004319062,-137.721628
34753,-0.004317036,-137.6167754
34754,-0.004317747,-137.3693366
34755,-0.004315044,-137.1830651
34756,-0.004314526,-136.9701351
34757,-0.00431256,-136.853088
34758,-0.004311518,-136.6414204
34759,-0.00430858,-136.531266
34760,-0.004308667,-136.2850628
34761,-0.004308575,-136.1517574
34762,-0.004305998,-136.0185264
34763,-0.004305123,-135.8682017
34764,-0.00430325,-135.7157771
34765,-0.004302508,-135.4824488
34766,-0.004301328,-135.3943411
34767,-0.004300081,-135.1944494
34768,-0.004298255,-135.0470076
34769,-0.00429735,-134.8759424
34770,-0.004296033,-134.68776
34771,-0.004294397,-134.6113356
34772,-0.004291816,-134.3938315
34773,-0.004291596,-134.2294788
34774,-0.004291494,-134.1234383
34775,-0.004288158,-133.9604036
34776,-0.004288359,-133.8236809
34777,-0.004285345,-133.6419117
34778,-0.004284732,-133.506989
34779,-0.004283749,-133.3071987
34780,-0.004283077,-133.2175146
34781,-0.004281052,-132.9694076
34782,-0.004279771,-132.8696462
34783,-0.004279232,-132.7034604
34784,-0.004277828,-132.5986656
34785,-0.004276092,-132.4118534
34786,-0.004274506,-132.3034353
34787,-0.00427365,-132.1116928
34788,-0.004273224,-131.9717089
34789,-0.004272065,-131.8067904
34790,-0.004269989,-131.6491429
34791,-0.004267422,-131.5400353
34792,-0.004267918,-131.4405266
34793,-0.004266119,-131.2337711
34794,-0.004263127,-131.0734564
34795,-0.004262824,-130.9203965
34796,-0.004261613,-130.8269384
34797,-0.00425967,-130.6819367
34798,-0.004258853,-130.5207715
34799,-0.004257956,-130.4377233
34800,-0.004256891,-130.2119937
34801,-0.004254743,-130.1451485
34802,-0.004252731,-129.9863066
34803,-0.004252304,-129.8900747
34804,-0.004250133,-129.7347806
34805,-0.004249548,-129.5646797
34806,-0.004247839,-129.4009262
34807,-0.004248244,-129.3089527
34808,-0.004245887,-129.1687586
34809,-0.00424434,-129.0828699
34810,-0.00424296,-128.9387601
34811,-0.004241647,-128.7502443
34812,-0.004240291,-128.5688476
34813,-0.004239318,-128.4902731
34814,-0.004238652,-128.277473
34815,-0.004236424,-128.2243975
34816,-0.004235606,-128.0712155
34817,-0.004233796,-127.921957
34818,-0.004233774,-127.7630697
34819,-0.004231636,-127.6335501
34820,-0.004230011,-127.5201574
34821,-0.004228704,-127.3684474
34822,-0.004228131,-127.2642027
34823,-0.004225435,-127.1410921
34824,-0.004225398,-126.9900109
34825,-0.004223771,-126.8873337
34826,-0.00422063,-126.7219189
34827,-0.004219287,-126.678835
34828,-0.004219592,-126.5818876
34829,-0.004217748,-126.3943553
34830,-0.004216437,-126.3731823
34831,-0.004215501,-126.1083894
34832,-0.00421361,-125.9983055
34833,-0.004213106,-125.8593897
34834,-0.00421107,-125.6828111
34835,-0.004210271,-125.6122559
34836,-0.00420855,-125.5360889
34837,-0.00420724,-125.4148023
34838,-0.004206725,-125.2714089
34839,-0.00420366,-125.1765686
34840,-0.004203614,-125.0391239
34841,-0.004201781,-124.9215608
34842,-0.004201098,-124.8280866
34843,-0.00420036,-124.7539857
34844,-0.004199306,-124.6824922
34845,-0.004196198,-124.6887437
34846,-0.004196015,-124.4776597
34847,-0.004193487,-124.3399813
34848,-0.004192757,-124.226064
34849,-0.004192142,-124.1062066
34850,-0.00419062,-123.9607176
34851,-0.004189406,-123.887508
34852,-0.004188105,-123.7924671
34853,-0.004186933,-123.7201867
34854,-0.004183483,-123.6361696
34855,-0.004183754,-123.5717012
34856,-0.004182464,-123.3550579
34857,-0.004180788,-123.2607916
34858,-0.004180243,-123.1610085
34859,-0.004178257,-123.0285856
34860,-0.004176562,-122.956784
34861,-0.004176095,-122.7639489
34862,-0.004174486,-122.6925304
34863,-0.004173115,-122.5812476
34864,-0.004171481,-122.415852
34865,-0.004170203,-122.3127063
34866,-0.004168804,-122.1957176
34867,-0.004168304,-122.1202837
34868,-0.00416662,-121.9655197
34869,-0.004165008,-121.8786575
34870,-0.004163764,-121.7813468
34871,-0.004161797,-121.6386552
34872,-0.004162678,-121.4533805
34873,-0.004160002,-121.3422661
34874,-0.004158837,-121.2393809
34875,-0.004158078,-121.1727062
34876,-0.004155584,-121.0361536
34877,-0.004155519,-120.9577162
34878,-0.00415287,-120.8098592
34879,-0.004150759,-120.6982569
34880,-0.004150798,-120.5735797
34881,-0.00414907,-120.4745679
34882,-0.004148368,-120.4040309
34883,-0.004146551,-120.2074811
34884,-0.00414512,-120.1103083
34885,-0.004144039,-120.0272438
34886,-0.004143364,-119.9094566
34887,-0.004141965,-119.8062691
34888,-0.004140498,-119.6180396
34889,-0.004139481,-119.630299
34890,-0.004136858,-119.4948008
34891,-0.00413628,-119.3539749
34892,-0.004135477,-119.2605194
34893,-0.004133817,-119.1694751
34894,-0.004132221,-119.0932395
34895,-0.004129402,-118.9424645
34896,-0.004129429,-118.7742467
34897,-0.004126557,-118.7133739
34898,-0.004126414,-118.3960717
34899,-0.004123258,-118.2798099
34900,-0.004123161,-117.9898326
34901,-0.004119732,-117.7801631
34902,-0.004119536,-117.5988238
34903,-0.004116427,-117.3517637
34904,-0.004113803,-117.1679965
34905,-0.004113176,-116.9437306
34906,-0.004111052,-116.7591806
34907,-0.004108743,-116.5558946
34908,-0.004105839,-116.3681351
34909,-0.004103613,-116.2507129
34910,-0.00410189,-115.9959757
34911,-0.004100391,-115.8461002
34912,-0.004098861,-115.6488123
34913,-0.00409646,-115.4517889
34914,-0.004094628,-115.385658
34915,-0.004092012,-115.1458024
34916,-0.004091442,-114.9374262
34917,-0.004088726,-114.69194
34918,-0.00408666,-114.5367653
34919,-0.004084465,-114.2953052
34920,-0.004082357,-114.1847007
34921,-0.004080382,-113.9567457
34922,-0.004078502,-113.8118263
34923,-0.004075996,-113.5989255
34924,-0.004074985,-113.3985001
34925,-0.00407257,-113.2323584
34926,-0.004071685,-113.06039
34927,-0.004068407,-112.8159453
34928,-0.004066157,-112.6751799
34929,-0.004065314,-112.4351299
34930,-0.004062263,-112.2226971
34931,-0.00406069,-112.107856
34932,-0.004058957,-111.9586363
34933,-0.004056487,-111.8363001
34934,-0.004055108,-111.528227
34935,-0.004052846,-111.3836081
34936,-0.004051853,-111.260837
34937,-0.004049476,-111.0626347
34938,-0.004047509,-110.9329799
34939,-0.004045042,-110.7912088
34940,-0.004043812,-110.5741033
34941,-0.004041036,-110.4313821
34942,-0.004039443,-110.2568724
34943,-0.004037335,-110.079688
34944,-0.00403537,-109.882999
34945,-0.004032902,-109.7401676
34946,-0.004031279,-109.5869913
34947,-0.004030929,-109.4304232
34948,-0.004026167,-109.2334969
34949,-0.004024914,-109.0052157
34950,-0.004023263,-108.8786437
34951,-0.004021952,-108.678181
34952,-0.004018056,-108.5637499
34953,-0.004017482,-108.2872455
34954,-0.00401597,-108.1374507
34955,-0.004012999,-107.943912
34956,-0.004012574,-107.8188719
34957,-0.00400882,-107.6644139
34958,-0.004007697,-107.4857888
34959,-0.004004885,-107.3464915
34960,-0.004003522,-107.1809497
34961,-0.004000292,-107.0368184
34962,-0.003998956,-106.8064849
34963,-0.003997847,-106.6534785
34964,-0.003995248,-106.4488642
34965,-0.003993764,-106.3379904
34966,-0.003991701,-106.2071247
34967,-0.003988972,-106.0919209
34968,-0.003987939,-105.9232295
34969,-0.003986419,-105.7140076
34970,-0.003984048,-105.5786023
34971,-0.003981512,-105.4251444
34972,-0.003980077,-105.1970068
34973,-0.003979228,-105.06785
34974,-0.003975644,-104.9325782
34975,-0.003972618,-104.7810357
34976,-0.003971968,-104.6155334
34977,-0.00396986,-104.5119155
34978,-0.003966276,-104.3724956
34979,-0.003966443,-104.1694785
34980,-0.003964428,-104.0277858
34981,-0.003962109,-103.8750087
34982,-0.003959927,-103.8179502
34983,-0.003957701,-103.684906
34984,-0.003956622,-103.5471126
34985,-0.003955221,-103.4573284
34986,-0.003952761,-103.3572291
34987,-0.003951203,-103.2584976
34988,-0.003949537,-103.1333499
34989,-0.003946037,-103.0781402
34990,-0.00394448,-103.0395184
34991,-0.003941837,-103.0341286
34992,-0.003938242,-103.119848
34993,-0.003937188,-103.1675495
34994,-0.003936129,-103.275645
34995,-0.00393484,-103.3218966
34996,-0.003932687,-103.280056
34997,-0.003930177,-103.1865819
34998,-0.003928666,-103.1326814
34999,-0.003925707,-102.9963477
35000,-0.003924983,-102.9531569
35001,-0.003921659,-102.8439013
35002,-0.003920218,-102.7186361
35003,-0.003918449,-102.6548259
35004,-0.00391616,-102.5483538
35005,-0.003914918,-102.4056864
35006,-0.003913508,-102.2682256
35007,-0.003909909,-102.1861584
35008,-0.003909389,-102.0581375
35009,-0.003907859,-101.8973988
35010,-0.003904231,-101.8775587
35011,-0.003901689,-101.7465516
35012,-0.003900593,-101.6620691
35013,-0.003898378,-101.55227
35014,-0.003896907,-101.3279948
35015,-0.003893487,-101.2121955
35016,-0.003890764,-101.0280699
35017,-0.003888277,-100.9813636
35018,-0.003885706,-100.8519963
35019,-0.003883874,-100.8320452
35020,-0.003880823,-100.8050493
35021,-0.003878159,-100.6625415
35022,-0.003875786,-100.5848353
35023,-0.003873349,-100.4686479
35024,-0.003871638,-100.3075215
35025,-0.003868353,-100.2041512
35026,-0.003864862,-100.0369688
35027,-0.003862434,-99.97112373
35028,-0.003858208,-99.81227487
35029,-0.003857255,-99.65228816
35030,-0.003854759,-99.56458504
35031,-0.003850833,-99.42852005
35032,-0.003849752,-99.21049813
35033,-0.003847487,-99.12410551
35034,-0.003843779,-98.90077507
35035,-0.003841682,-98.78767308
35036,-0.003838952,-98.67274491
35037,-0.003835807,-98.52148609
35038,-0.003833575,-98.42493431
35039,-0.003830815,-98.27571477
35040,-0.00382856,-98.16997775
35041,-0.003825016,-98.03336914
35042,-0.00382275,-97.94829912
35043,-0.003819931,-97.7326838
35044,-0.003817201,-97.69704831
35045,-0.003815319,-97.53406349
35046,-0.003812242,-97.44069453
35047,-0.003809976,-97.34893118
35048,-0.003806556,-97.18874436
35049,-0.003804895,-97.05753712
35050,-0.003801793,-96.85855261
35051,-0.003799398,-96.77927187
35052,-0.003796145,-96.61910816
35053,-0.003794227,-96.50327526
35054,-0.003792338,-96.26320661
35055,-0.003788895,-96.23292508
35056,-0.003786387,-96.14876791
35057,-0.003784526,-96.02454491
35058,-0.00378077,-95.82670451
35059,-0.003776965,-95.72943152
35060,-0.003775464,-95.50393354
35061,-0.003772254,-95.38731578
35062,-0.003769566,-95.31392062
35063,-0.003765748,-95.15814062
35064,-0.003765777,-95.04355439
35065,-0.003761564,-94.95804666
35066,-0.003759743,-94.79793395
35067,-0.003755346,-94.71647808
35068,-0.003754132,-94.54864395
35069,-0.003751315,-94.34626169
35070,-0.003749858,-94.14440267
35071,-0.003745761,-94.08934625
35072,-0.003744523,-93.96903456
35073,-0.003741105,-93.86741348
35074,-0.00373911,-93.73458589
35075,-0.003735522,-93.59555869
35076,-0.003733516,-93.41420029
35077,-0.003730503,-93.26383327
35078,-0.00372892,-93.12876878
35079,-0.003724335,-93.01856795
35080,-0.003722823,-92.87692275
35081,-0.003720279,-92.66559952
35082,-0.003716302,-92.57457757
35083,-0.003714958,-92.465599
35084,-0.003712566,-92.26880208
35085,-0.003711733,-92.14299294
35086,-0.003707059,-91.97504654
35087,-0.003704795,-91.90029255
35088,-0.003703171,-91.69093723
35089,-0.003697389,-91.58746598
35090,-0.003695726,-91.36036368
35091,-0.003692898,-91.25604362
35092,-0.003690913,-91.09550474
35093,-0.003688217,-91.02849328
35094,-0.003685714,-90.88450882
35095,-0.003683442,-90.66484652
35096,-0.003680476,-90.53983052
35097,-0.003678966,-90.38126483
35098,-0.003674938,-90.27543255
35099,-0.003671833,-90.20248261
35100,-0.003670191,-90.02107903
35101,-0.003668238,-89.86653983
35102,-0.003665906,-89.72125018
35103,-0.003661312,-89.56730262
35104,-0.003659624,-89.37322247
35105,-0.003657477,-89.23416211
35106,-0.003653844,-89.16063103
35107,-0.003651751,-88.97488253
35108,-0.003649516,-88.82878214
35109,-0.003646355,-88.72996194
35110,-0.003643378,-88.54343385
35111,-0.003641112,-88.42424035
35112,-0.003638341,-88.2649857
35113,-0.003636093,-88.12584202
35114,-0.003633482,-87.94650438
35115,-0.003631321,-87.7745209
35116,-0.003627744,-87.68223692
35117,-0.003625125,-87.55770171
35118,-0.00362225,-87.45078052
35119,-0.003620548,-87.34859823
35120,-0.003617122,-87.23178219
35121,-0.003614865,-87.02256158
35122,-0.003611815,-86.84469153
35123,-0.003610788,-86.67579529
35124,-0.00360698,-86.56091084
35125,-0.003604207,-86.42832473
35126,-0.003601835,-86.26701995
35127,-0.003599533,-86.14176031
35128,-0.003595735,-86.01202908
35129,-0.003593253,-85.82411329
35130,-0.003592066,-85.69520066
35131,-0.003588151,-85.5120426
35132,-0.003584164,-85.30436727
35133,-0.003582475,-85.15893484
35134,-0.003578086,-85.02011283
35135,-0.003574767,-84.95098013
35136,-0.003573312,-84.75390619
35137,-0.003569244,-84.61833758
35138,-0.003566909,-84.49759637
35139,-0.003562167,-84.39128066
35140,-0.003559489,-84.22855712
35141,-0.003556146,-84.075936
35142,-0.003553184,-83.87913914
35143,-0.003549327,-83.82402489
35144,-0.003545615,-83.67291833
35145,-0.003543194,-83.60413496
35146,-0.003539273,-83.55706751
35147,-0.003535348,-83.52670257
35148,-0.003533619,-83.55258368
35149,-0.003530212,-83.4577821
35150,-0.00352694,-83.44394913
35151,-0.003521919,-83.46246045
35152,-0.003520264,-83.40800857
35153,-0.003516698,-83.39560763
35154,-0.003513211,-83.27840452
35155,-0.003509629,-83.16216989
35156,-0.003507074,-83.06435146
35157,-0.003501971,-83.018117
35158,-0.003500285,-82.90208638
35159,-0.003496287,-82.77278587
35160,-0.003493705,-82.6801809
35161,-0.003490224,-82.53597503
35162,-0.003487334,-82.40136542
35163,-0.003483997,-82.30004304
35164,-0.003480882,-82.11920618
35165,-0.003475814,-82.04700646
35166,-0.003474898,-81.88538198
35167,-0.003471105,-81.79159688
35168,-0.003467328,-81.66905011
35169,-0.003462824,-81.55469399
35170,-0.003460073,-81.47416178
35171,-0.003457134,-81.331162
35172,-0.003454473,-81.27060207
35173,-0.00345038,-81.15367345
35174,-0.003447758,-81.01359182
35175,-0.003445189,-80.92938221
35176,-0.003439939,-80.7572896
35177,-0.003437044,-80.66375035
35178,-0.003434232,-80.52419821
35179,-0.003430732,-80.38626858
35180,-0.003428131,-80.29550421
35181,-0.003423708,-80.20520371
35182,-0.003419867,-80.06663954
35183,-0.00341796,-79.9391205
35184,-0.003414257,-79.79636611
35185,-0.003411921,-79.74265725
35186,-0.003407388,-79.57575548
35187,-0.003403407,-79.44579986
35188,-0.003400983,-79.33795271
35189,-0.003397696,-79.24265038
35190,-0.003393542,-79.0370705
35191,-0.003389893,-78.93457954
35192,-0.003388663,-78.79617113
35193,-0.003385559,-78.68270434
35194,-0.003382112,-78.55852701
35195,-0.003378068,-78.4002591
35196,-0.003375252,-78.27625029
35197,-0.003370976,-78.20993744
35198,-0.003368164,-78.07698276
35199,-0.003364008,-78.00829878
35200,-0.003362199,-77.8578727
35201,-0.003356845,-77.69253791
35202,-0.003354594,-77.59678193
35203,-0.003351956,-77.4654587
35204,-0.003348086,-77.41162017
35205,-0.003345353,-77.22943426
35206,-0.003342527,-77.08309916
35207,-0.003337827,-76.99160505
35208,-0.003334995,-76.87492241
35209,-0.003331545,-76.77517955
35210,-0.003327431,-76.58703723
35211,-0.003324604,-76.4795115
35212,-0.003322763,-76.39271447
35213,-0.003318606,-76.25010563
35214,-0.003315934,-76.20852726
35215,-0.003309838,-76.01680369
35216,-0.003308583,-75.91525495
35217,-0.003305314,-75.79121215
35218,-0.003302376,-75.61733861
35219,-0.003299675,-75.51767154
35220,-0.003295728,-75.36998866
35221,-0.003294415,-75.17765803
35222,-0.003290134,-75.13829021
35223,-0.003285932,-74.97693128
35224,-0.003282705,-74.85013278
35225,-0.003279206,-74.81957782
35226,-0.003275558,-74.67566562
35227,-0.003272914,-74.48296094
35228,-0.003269762,-74.30791292
35229,-0.003266031,-74.28524579
35230,-0.003262905,-74.09195687
35231,-0.003260037,-73.94565302
35232,-0.003256182,-73.75216525
35233,-0.00325403,-73.71364801
35234,-0.003250112,-73.53885228
35235,-0.003246941,-73.43160439
35236,-0.003243171,-73.31473681
35237,-0.003240825,-73.1920867
35238,-0.003236706,-72.97099462
35239,-0.003233111,-72.94976871
35240,-0.003231623,-72.78775931
35241,-0.003226339,-72.76829966
35242,-0.003224346,-72.60685137
35243,-0.00322071,-72.43770099
35244,-0.003217686,-72.30012332
35245,-0.003212883,-72.12373808
35246,-0.003209949,-72.01053832
35247,-0.003206009,-71.87497592
35248,-0.003203827,-71.6687553
35249,-0.003198945,-71.47289552
35250,-0.003194955,-71.25082696
35251,-0.003191441,-71.09831972
35252,-0.00318691,-70.92746595
35253,-0.003180692,-70.82698984
35254,-0.00317616,-70.66385018
35255,-0.003172022,-70.490917
35256,-0.003167471,-70.39892808
35257,-0.00316371,-70.2471715
35258,-0.003158666,-70.09873283
35259,-0.003153992,-70.02025031
35260,-0.003148831,-69.83073393
35261,-0.003145248,-69.69571256
35262,-0.003140348,-69.44312022
35263,-0.003135454,-69.35046538
35264,-0.00313134,-69.20329727
35265,-0.003126532,-69.08356237
35266,-0.003122024,-68.83921479
35267,-0.003118079,-68.70069561
35268,-0.003113242,-68.5158993
35269,-0.003107099,-68.38690933
35270,-0.003103683,-68.1804931
35271,-0.00309914,-68.03039774
35272,-0.003094503,-67.85453866
35273,-0.003088126,-67.66400777
35274,-0.003085984,-67.54686967
35275,-0.003079822,-67.3395041
35276,-0.00307544,-67.2451935
35277,-0.00307155,-67.02472229
35278,-0.00306626,-66.81105031
35279,-0.003061897,-66.6738137
35280,-0.003056967,-66.47699178
35281,-0.003052907,-66.35565439
35282,-0.003047507,-66.13733088
35283,-0.003043118,-66.0065781
35284,-0.003039772,-65.80634437
35285,-0.003034585,-65.68071244
35286,-0.00302884,-65.52275962
35287,-0.003025333,-65.3871416
35288,-0.00302138,-65.27044066
35289,-0.003017259,-65.09535121
35290,-0.003012905,-65.00497489
35291,-0.003008567,-64.80571216
35292,-0.003004901,-64.62764973
35293,-0.00300046,-64.51155276
35294,-0.002996517,-64.28758707
35295,-0.002991971,-64.25649853
35296,-0.002989342,-64.02816813
35297,-0.002985262,-63.78537364
35298,-0.00298105,-63.63958752
35299,-0.0029765,-63.5751575
35300,-0.002973331,-63.35189556
35301,-0.002968493,-63.18308723
35302,-0.002964712,-62.97466369
35303,-0.002961941,-62.79985728
35304,-0.002956877,-62.73927802
35305,-0.002953002,-62.59669215
35306,-0.002948945,-62.36162544
35307,-0.002946082,-62.24609759
35308,-0.002941325,-62.01498202
35309,-0.002937899,-61.90985768
35310,-0.002932749,-61.74247941
35311,-0.002930468,-61.56727087
35312,-0.002926082,-61.4662847
35313,-0.00292134,-61.30399207
35314,-0.002917163,-61.15624215
35315,-0.002913579,-61.00049693
35316,-0.002909915,-60.8770999
35317,-0.00290582,-60.7232245
35318,-0.002902488,-60.59574762
35319,-0.002897561,-60.42178133
35320,-0.002894621,-60.31442066
35321,-0.002890484,-60.09516727
35322,-0.002887132,-59.8798217
35323,-0.002881943,-59.76079335
35324,-0.002878199,-59.65718177
35325,-0.002874499,-59.56268869
35326,-0.002870337,-59.30194906
35327,-0.002864532,-59.02931749
35328,-0.002859916,-58.80693241
35329,-0.002856943,-58.54812279
35330,-0.002850431,-58.49824261
35331,-0.002844747,-58.25806094
35332,-0.002841305,-58.18164143
35333,-0.002834759,-58.00767117
35334,-0.002829385,-57.87902026
35335,-0.002823433,-57.65536881
35336,-0.002819281,-57.44460695
35337,-0.002813937,-57.3837944
35338,-0.002809608,-57.09789083
35339,-0.002803449,-56.92163798
35340,-0.00279839,-56.80907151
35341,-0.002792356,-56.64801005
35342,-0.002786631,-56.46758704
35343,-0.002781781,-56.25303027
35344,-0.002777217,-56.07589592
35345,-0.002771447,-55.8353512
35346,-0.002766346,-55.61188178
35347,-0.0027618,-55.45227609
35348,-0.002755865,-55.31667331
35349,-0.002750254,-55.13196152
35350,-0.002745384,-54.98854871
35351,-0.002739605,-54.78338308
35352,-0.002735096,-54.58178753
35353,-0.002729911,-54.29317052
35354,-0.002723907,-54.19810466
35355,-0.002720129,-54.03371218
35356,-0.002713787,-53.77618728
35357,-0.002708705,-53.6054934
35358,-0.002702951,-53.3664739
35359,-0.002700198,-53.24332842
35360,-0.002693491,-53.02404177
35361,-0.002688542,-52.82289157
35362,-0.002682103,-52.66660828
35363,-0.002675658,-52.48180346
35364,-0.002671656,-52.30220496
35365,-0.002666041,-52.0686367
35366,-0.002659968,-51.85854965
35367,-0.002654926,-51.71794985
35368,-0.002650855,-51.59255835
35369,-0.002645831,-51.3396566
35370,-0.002641249,-51.13319331
35371,-0.002634788,-50.94360883
35372,-0.002629501,-50.79159355
35373,-0.002623958,-50.57503452
35374,-0.002619808,-50.41563456
35375,-0.002614164,-50.17373332
35376,-0.002608767,-49.98302088
35377,-0.002602695,-49.8027681
35378,-0.002598127,-49.55671806
35379,-0.002590974,-49.48270135
35380,-0.002586742,-49.23898537
35381,-0.002581434,-49.10216127
35382,-0.002577113,-48.94693134
35383,-0.002572555,-48.61977886
35384,-0.002566178,-48.52259236
35385,-0.002562519,-48.34480303
35386,-0.002555565,-48.22635447
35387,-0.002549066,-47.9935637
35388,-0.002545526,-47.73106793
35389,-0.002541254,-47.57286936
35390,-0.002534433,-47.41075218
35391,-0.002529223,-47.24785929
35392,-0.002523879,-46.99552305
35393,-0.002518767,-46.78419015
35394,-0.002514856,-46.63437012
35395,-0.002507879,-46.45817302
35396,-0.002503047,-46.34380005
35397,-0.002499436,-46.06314445
35398,-0.002491632,-45.91442827
35399,-0.002487217,-45.7512483
35400,-0.002482307,-45.55965415
35401,-0.002477308,-45.37188483
35402,-0.002471122,-45.11686816
35403,-0.002466319,-44.91516029
35404,-0.002461948,-44.72133527
35405,-0.002455885,-44.46214957
35406,-0.002449069,-44.22472178
35407,-0.002443008,-43.95457859
35408,-0.00243597,-43.79254743
35409,-0.002429739,-43.6583504
35410,-0.002423987,-43.44625419
35411,-0.002415602,-43.20014659
35412,-0.002409613,-43.04776446
35413,-0.002403801,-42.81255463
35414,-0.002396312,-42.66693292
35415,-0.002389276,-42.40590313
35416,-0.002384276,-42.35725691
35417,-0.002376575,-42.06030427
35418,-0.00237036,-41.86934319
35419,-0.002364562,-41.60153895
35420,-0.002357792,-41.36439352
35421,-0.002350973,-41.21199038
35422,-0.002344672,-40.93511688
35423,-0.002338219,-40.78540925
35424,-0.002330943,-40.55462693
35425,-0.002324891,-40.32068142
35426,-0.002318661,-40.08049279
35427,-0.002311195,-39.91855956
35428,-0.002303477,-39.68555462
35429,-0.002298866,-39.3843006
35430,-0.002291142,-39.25090999
35431,-0.002284451,-39.0128378
35432,-0.002277683,-38.85032962
35433,-0.002272881,-38.60666189
35434,-0.002265209,-38.40216425
35435,-0.002258073,-38.13304419
35436,-0.002251962,-37.92676153
35437,-0.002245256,-37.7347033
35438,-0.002238792,-37.49528889
35439,-0.002232099,-37.20700408
35440,-0.002225202,-36.96975344
35441,-0.002218713,-36.81986878
35442,-0.002212966,-36.5457179
35443,-0.002204749,-36.38882057
35444,-0.002199253,-36.16649979
35445,-0.002192281,-35.86229562
35446,-0.002186582,-35.68705807
35447,-0.002178002,-35.51469564
35448,-0.002172113,-35.24398273
35449,-0.002164596,-35.00580029
35450,-0.002159093,-34.70089069
35451,-0.002152193,-34.49269702
35452,-0.002146774,-34.26661263
35453,-0.002137485,-34.07770172
35454,-0.002132972,-33.77163684
35455,-0.002124477,-33.62219065
35456,-0.002117923,-33.47196355
35457,-0.002112557,-33.14935317
35458,-0.002105177,-32.93395912
35459,-0.002099036,-32.71962437
35460,-0.002091871,-32.52351063
35461,-0.002086131,-32.29393602
35462,-0.002079408,-32.07524107
35463,-0.002071137,-31.83463534
35464,-0.002067218,-31.66714439
