,Out-of-plane chord rotation [rad],Out-of-plane Moment [kN.m]
5304,-0.001962875,-43.93100766
5305,-0.001961551,-43.92110601
5306,-0.00196116,-43.91405352
5307,-0.001960677,-43.91044373
5308,-0.00196058,-43.90380564
5309,-0.001959521,-43.89284138
5310,-0.001958686,-43.88210914
5311,-0.001959186,-43.87118485
5312,-0.001958242,-43.84818155
5313,-0.001958034,-43.81698936
5314,-0.001956271,-43.78378821
5315,-0.001957193,-43.75798074
5316,-0.001955245,-43.71611855
5317,-0.001956021,-43.67697971
5318,-0.00195515,-43.63059402
5319,-0.001954728,-43.58015504
5320,-0.001954528,-43.52980287
5321,-0.001954015,-43.47136614
5322,-0.001952909,-43.41297305
5323,-0.00195263,-43.34672771
5324,-0.001952511,-43.28677884
5325,-0.001951592,-43.21576212
5326,-0.001951587,-43.1445153
5327,-0.001950007,-43.0611155
5328,-0.001949913,-42.98225951
5329,-0.001948551,-42.89455538
5330,-0.001947761,-42.80999777
5331,-0.001949655,-42.71416416
5332,-0.001945786,-42.62037688
5333,-0.001947142,-42.52524356
5334,-0.001946016,-42.43339104
5335,-0.00194465,-42.34394008
5336,-0.001942841,-42.24490767
5337,-0.001943708,-42.15603153
5338,-0.001942068,-42.06602793
5339,-0.001942165,-41.98047551
5340,-0.001938346,-41.88584396
5341,-0.001936504,-41.80193771
5342,-0.001937315,-41.70460625
5343,-0.001936681,-41.61551344
5344,-0.001934468,-41.53193115
5345,-0.00193539,-41.44255868
5346,-0.001933749,-41.35055872
5347,-0.001933127,-41.26694014
5348,-0.001931759,-41.18269397
5349,-0.001929898,-41.09870834
5350,-0.00192894,-41.01838434
5351,-0.001927612,-40.9321805
5352,-0.001926454,-40.85540125
5353,-0.001927306,-40.77387706
5354,-0.001925213,-40.70084724
5355,-0.001923678,-40.61539615
5356,-0.001923402,-40.54052115
5357,-0.00192034,-40.45570225
5358,-0.001921393,-40.37117032
5359,-0.001920445,-40.28794818
5360,-0.001918762,-40.19943958
5361,-0.00191711,-40.111628
5362,-0.00191602,-40.02702415
5363,-0.001915297,-39.94458063
5364,-0.001914965,-39.85418715
5365,-0.001913001,-39.76995743
5366,-0.001911055,-39.67926275
5367,-0.001911131,-39.59374217
5368,-0.001911097,-39.51373159
5369,-0.001909583,-39.42860036
5370,-0.001908187,-39.33452751
5371,-0.001905665,-39.25165921
5372,-0.001905935,-39.16027377
5373,-0.001904303,-39.06478089
5374,-0.001903426,-38.96854558
5375,-0.001903218,-38.87400339
5376,-0.001901648,-38.78276424
5377,-0.001900744,-38.6870271
5378,-0.001900238,-38.59223348
5379,-0.001899397,-38.49669298
5380,-0.001898346,-38.40982844
5381,-0.001896849,-38.31735338
5382,-0.001896728,-38.22768398
5383,-0.001894684,-38.13685416
5384,-0.001892556,-38.0440337
5385,-0.001892177,-37.96156575
5386,-0.001891835,-37.88353797
5387,-0.001890707,-37.80147279
5388,-0.001889716,-37.71943977
5389,-0.001889843,-37.64634005
5390,-0.00188567,-37.5650185
5391,-0.001886479,-37.49212951
5392,-0.001885316,-37.42227121
5393,-0.001883212,-37.33761843
5394,-0.001883128,-37.24808727
5395,-0.001882418,-37.17497725
5396,-0.001879905,-37.10042856
5397,-0.001879802,-37.0286248
5398,-0.001878564,-36.95435693
5399,-0.001878195,-36.88440468
5400,-0.001875234,-36.81692518
5401,-0.001875511,-36.74703863
5402,-0.001873342,-36.67210118
5403,-0.001873517,-36.59934343
5404,-0.001872135,-36.52567876
5405,-0.001871742,-36.44487921
5406,-0.001870323,-36.37026154
5407,-0.001868428,-36.29867393
5408,-0.001866699,-36.22873576
5409,-0.001867151,-36.15789957
5410,-0.001865935,-36.08180165
5411,-0.001864407,-36.00831638
5412,-0.001863219,-35.92515147
5413,-0.001861695,-35.8483961
5414,-0.001862302,-35.76741556
5415,-0.001860347,-35.69019676
5416,-0.001860487,-35.60947032
5417,-0.001860222,-35.528265
5418,-0.001857539,-35.45624236
5419,-0.001856226,-35.38810546
5420,-0.001856136,-35.31440338
5421,-0.001854013,-35.24902464
5422,-0.001853567,-35.1788272
5423,-0.001852819,-35.12116385
5424,-0.001852,-35.05059084
5425,-0.001850211,-34.98408925
5426,-0.001848721,-34.91502374
5427,-0.001848583,-34.85097857
5428,-0.001845572,-34.79372213
5429,-0.001846395,-34.73437441
5430,-0.001844828,-34.67560836
5431,-0.001844038,-34.62221285
5432,-0.001842338,-34.5603174
5433,-0.001842812,-34.50675243
5434,-0.001840337,-34.45337863
5435,-0.001839536,-34.39881299
5436,-0.001838687,-34.34764907
5437,-0.001837911,-34.29100068
5438,-0.001835935,-34.24360558
5439,-0.001835872,-34.18818738
5440,-0.001834692,-34.13590244
5441,-0.001833378,-34.08259421
5442,-0.001832841,-34.03539068
5443,-0.001831332,-33.98212345
5444,-0.001829421,-33.92762789
5445,-0.001829052,-33.87934028
5446,-0.001828475,-33.81886413
5447,-0.001827352,-33.76620584
5448,-0.00182684,-33.71136699
5449,-0.001824518,-33.65715707
5450,-0.001823913,-33.59670992
5451,-0.001823208,-33.54398481
5452,-0.001821853,-33.48851096
5453,-0.001821725,-33.42683068
5454,-0.001820351,-33.36630465
5455,-0.001819086,-33.31323306
5456,-0.001818133,-33.25194333
5457,-0.001817811,-33.19053557
5458,-0.001815246,-33.12084828
5459,-0.001814312,-33.04525591
5460,-0.001813584,-32.97922703
5461,-0.001812451,-32.91357695
5462,-0.001811896,-32.85770584
5463,-0.001811383,-32.79193623
5464,-0.001810383,-32.73653853
5465,-0.001808229,-32.67771971
5466,-0.001807494,-32.61927597
5467,-0.001806272,-32.55797089
5468,-0.001804272,-32.5024972
5469,-0.001804471,-32.45323722
5470,-0.001803575,-32.39971545
5471,-0.001800072,-32.34938763
5472,-0.001800914,-32.29572938
5473,-0.001799337,-32.23981205
5474,-0.001800265,-32.19077134
5475,-0.001797431,-32.14262258
5476,-0.001796979,-32.087036
5477,-0.001795416,-32.04300594
5478,-0.001793587,-31.99757334
5479,-0.001794583,-31.95307981
5480,-0.001792626,-31.9120216
5481,-0.001791671,-31.86185898
5482,-0.001790546,-31.82532065
5483,-0.001790269,-31.78686804
5484,-0.00178778,-31.75292174
5485,-0.001788312,-31.71380957
5486,-0.001785671,-31.6679865
5487,-0.001784914,-31.62635565
5488,-0.001783817,-31.58794773
5489,-0.001784174,-31.54044824
5490,-0.001782252,-31.49986115
5491,-0.001780895,-31.45506247
5492,-0.001778398,-31.41403064
5493,-0.001778853,-31.36268263
5494,-0.001777282,-31.31018226
5495,-0.001777151,-31.25714988
5496,-0.001775762,-31.2049714
5497,-0.001773552,-31.15251715
5498,-0.001774011,-31.10386331
5499,-0.001772448,-31.05197091
5500,-0.00177218,-30.99817187
5501,-0.001770398,-30.94753151
5502,-0.001769248,-30.88975444
5503,-0.00176859,-30.83364624
5504,-0.001765586,-30.77323744
5505,-0.00176633,-30.70137155
5506,-0.00176588,-30.64122504
5507,-0.001765623,-30.5719248
5508,-0.001763339,-30.50217416
5509,-0.001764627,-30.43128801
5510,-0.001761902,-30.36104065
5511,-0.00176011,-30.28360879
5512,-0.001758533,-30.20372257
5513,-0.001759893,-30.11206473
5514,-0.001756407,-30.02982864
5515,-0.001755036,-29.94020235
5516,-0.00175452,-29.85306821
5517,-0.001755108,-29.76129109
5518,-0.001753712,-29.67603991
5519,-0.001752293,-29.58834998
5520,-0.001751574,-29.50135589
5521,-0.001750941,-29.40753089
5522,-0.001749175,-29.30707641
5523,-0.001748036,-29.20186722
5524,-0.001747594,-29.10115219
5525,-0.001745582,-29.00252379
5526,-0.001745745,-28.90184809
5527,-0.001743205,-28.79519142
5528,-0.001741621,-28.69077569
5529,-0.001741573,-28.58236851
5530,-0.001739117,-28.47923078
5531,-0.001738401,-28.39040812
5532,-0.001736541,-28.29055885
5533,-0.001734932,-28.20400874
5534,-0.001732412,-28.11594864
5535,-0.001732841,-28.0212545
5536,-0.00173063,-27.93192948
5537,-0.00172989,-27.83595426
5538,-0.001726949,-27.75512254
5539,-0.001726273,-27.66139517
5540,-0.001724029,-27.57108634
5541,-0.001722245,-27.47438536
5542,-0.001719347,-27.37475816
5543,-0.001719806,-27.2746874
5544,-0.001719158,-27.18209815
5545,-0.001716,-27.07881062
5546,-0.001714725,-26.98468306
5547,-0.001712403,-26.8868718
5548,-0.001711484,-26.79288497
5549,-0.001710383,-26.68933531
5550,-0.001709717,-26.58733924
5551,-0.001706207,-26.48695401
5552,-0.001705689,-26.39056886
5553,-0.00170435,-26.29415122
5554,-0.001701062,-26.20375231
5555,-0.001699775,-26.1103373
5556,-0.001696591,-26.00401997
5557,-0.001696472,-25.90311118
5558,-0.00169579,-25.79972488
5559,-0.001693865,-25.69827824
5560,-0.00169213,-25.60363907
5561,-0.001691415,-25.51196913
5562,-0.001688685,-25.42218406
5563,-0.001688733,-25.33475523
5564,-0.001686376,-25.24986701
5565,-0.001685288,-25.16390604
5566,-0.001683491,-25.08188242
5567,-0.00168141,-24.99914252
5568,-0.00167992,-24.92723415
5569,-0.001678138,-24.83911634
5570,-0.001675825,-24.7584307
5571,-0.001676037,-24.68087456
5572,-0.001672686,-24.60530603
5573,-0.001671772,-24.52377568
5574,-0.001669686,-24.45223784
5575,-0.001668562,-24.37817882
5576,-0.001667995,-24.30130697
5577,-0.001665531,-24.22426403
5578,-0.001663642,-24.14878801
5579,-0.001661664,-24.07049203
5580,-0.001660461,-23.99413611
5581,-0.001659154,-23.91357719
5582,-0.001657451,-23.82912793
5583,-0.001656572,-23.74228862
5584,-0.001654181,-23.65096703
5585,-0.001652173,-23.55728373
5586,-0.001651247,-23.46396734
5587,-0.00164931,-23.38012862
5588,-0.001646907,-23.28192124
5589,-0.001647647,-23.19356687
5590,-0.001644341,-23.09786212
5591,-0.001643131,-23.01083708
5592,-0.001641824,-22.92091042
5593,-0.001640981,-22.82523658
5594,-0.001638553,-22.7410546
5595,-0.001638148,-22.65502829
5596,-0.001635265,-22.56420602
5597,-0.00163419,-22.47674614
5598,-0.001631702,-22.39015661
5599,-0.001629811,-22.29897032
5600,-0.001628891,-22.2145285
5601,-0.001628804,-22.13050663
5602,-0.001626605,-22.04991518
5603,-0.001625241,-21.95887718
5604,-0.001624138,-21.87620345
5605,-0.001621406,-21.79426485
5606,-0.001619746,-21.72065071
5607,-0.001618434,-21.64911616
5608,-0.001616329,-21.57584785
5609,-0.00161548,-21.50334545
5610,-0.001613093,-21.43529911
5611,-0.001612167,-21.36345976
5612,-0.001610697,-21.27970214
5613,-0.001609031,-21.21338283
5614,-0.001607485,-21.13348188
5615,-0.001605251,-21.06089397
5616,-0.001603993,-20.98462222
5617,-0.001603341,-20.91390648
5618,-0.001600221,-20.83930575
5619,-0.001600143,-20.75723599
5620,-0.001597559,-20.6763188
5621,-0.001596446,-20.59940643
5622,-0.001594593,-20.52360619
5623,-0.001591707,-20.44528845
5624,-0.001591856,-20.37200383
5625,-0.001590772,-20.29225994
5626,-0.00158898,-20.21292324
5627,-0.001587154,-20.13281108
5628,-0.001584464,-20.05775747
5629,-0.001582138,-19.9806925
5630,-0.001581185,-19.89693447
5631,-0.00158058,-19.80439698
5632,-0.001578632,-19.72199229
5633,-0.001577026,-19.63625243
5634,-0.001576303,-19.55746567
5635,-0.001573687,-19.47000744
5636,-0.001573411,-19.382279
5637,-0.001571556,-19.3054757
5638,-0.001569385,-19.22062245
5639,-0.001567176,-19.14350966
5640,-0.001566244,-19.06032555
5641,-0.001564543,-18.97758361
5642,-0.001563019,-18.90437686
5643,-0.001561946,-18.82749335
5644,-0.001558705,-18.75061018
5645,-0.001558786,-18.68390504
5646,-0.001555555,-18.61218136
5647,-0.001555523,-18.54227407
5648,-0.001554086,-18.47142936
5649,-0.001552647,-18.39884375
5650,-0.001549429,-18.31841429
5651,-0.001548991,-18.24470979
5652,-0.001546711,-18.16780389
5653,-0.001546892,-18.09612856
5654,-0.001544279,-18.02110144
5655,-0.001543414,-17.95902768
5656,-0.001541203,-17.88911706
5657,-0.001539638,-17.81924423
5658,-0.001538139,-17.74972313
5659,-0.001537584,-17.67539542
5660,-0.001533361,-17.60732456
5661,-0.001533556,-17.53886633
5662,-0.001530603,-17.47005189
5663,-0.001531185,-17.39572747
5664,-0.001528431,-17.32376261
5665,-0.00152664,-17.25105953
5666,-0.001526131,-17.1904863
5667,-0.001524471,-17.11183219
5668,-0.001522058,-17.03484829
5669,-0.001521088,-16.96603408
5670,-0.001518888,-16.88446878
5671,-0.001518437,-16.80145258
5672,-0.001515239,-16.72297576
5673,-0.001515241,-16.64247511
5674,-0.001513766,-16.56282902
5675,-0.001511514,-16.49375994
5676,-0.001509752,-16.426325
5677,-0.001508068,-16.35461331
5678,-0.001506217,-16.27937002
5679,-0.00150615,-16.20463621
5680,-0.001504337,-16.11801316
5681,-0.001501905,-16.03861115
5682,-0.001500831,-15.96242582
5683,-0.001498674,-15.88774033
5684,-0.001497036,-15.81599891
5685,-0.001495836,-15.73836814
5686,-0.001493834,-15.66222998
5687,-0.001492654,-15.59160092
5688,-0.001491597,-15.52059614
5689,-0.001489285,-15.44829657
5690,-0.001488538,-15.37906727
5691,-0.001486807,-15.29711199
5692,-0.001483858,-15.21843796
5693,-0.001483408,-15.14470048
5694,-0.001481897,-15.07346467
5695,-0.001478905,-14.9949351
5696,-0.001477219,-14.92601065
5697,-0.001476882,-14.85135029
5698,-0.001475114,-14.78805305
5699,-0.001473958,-14.71855159
5700,-0.001472709,-14.64429163
5701,-0.001471292,-14.56751398
5702,-0.00146928,-14.48943858
5703,-0.001467957,-14.41947305
5704,-0.001465308,-14.34001573
5705,-0.001464993,-14.26039402
5706,-0.001463159,-14.1893805
5707,-0.001461824,-14.10494443
5708,-0.001459297,-14.01634974
5709,-0.001458512,-13.93492705
5710,-0.0014558,-13.85401902
5711,-0.001455012,-13.75990026
5712,-0.001453242,-13.66130271
5713,-0.001451817,-13.56133061
5714,-0.001451416,-13.47398037
5715,-0.001449067,-13.37490836
5716,-0.001447812,-13.28197372
5717,-0.0014463,-13.18287188
5718,-0.001443987,-13.08002066
5719,-0.001443208,-12.97518484
5720,-0.001440902,-12.86969491
5721,-0.001439491,-12.76309923
5722,-0.001436585,-12.64531946
5723,-0.001436121,-12.52703687
5724,-0.001434904,-12.41246366
5725,-0.001432493,-12.29425335
5726,-0.00142951,-12.17780888
5727,-0.001426908,-12.06174652
5728,-0.00142757,-11.94373753
5729,-0.001425358,-11.82437868
5730,-0.00142267,-11.70437176
5731,-0.001420756,-11.57991783
5732,-0.001418351,-11.45749063
5733,-0.00141752,-11.34371402
5734,-0.001414748,-11.21460494
5735,-0.001411189,-11.08769512
5736,-0.001409857,-10.97618628
5737,-0.001408176,-10.8658876
5738,-0.00140676,-10.76082818
5739,-0.001404286,-10.63983484
5740,-0.001401645,-10.52739907
5741,-0.001398906,-10.41355504
5742,-0.001397996,-10.3027473
5743,-0.00139466,-10.19413028
5744,-0.001392651,-10.07873356
5745,-0.001391656,-9.979389297
5746,-0.001388626,-9.868774767
5747,-0.001387373,-9.768264656
5748,-0.001384799,-9.664013691
5749,-0.001382513,-9.561425092
5750,-0.00138094,-9.464490582
5751,-0.001378678,-9.363697546
5752,-0.001376298,-9.265331841
5753,-0.001374702,-9.158911663
5754,-0.001372539,-9.067156692
5755,-0.001370369,-8.972776114
5756,-0.001366842,-8.877795201
5757,-0.001365489,-8.79401764
5758,-0.001363361,-8.698790303
5759,-0.001362332,-8.60489193
5760,-0.001358259,-8.512457276
5761,-0.001357863,-8.417660057
5762,-0.001355287,-8.318763539
5763,-0.001353441,-8.210028591
5764,-0.001350198,-8.104971808
5765,-0.001348585,-8.003825282
5766,-0.001346731,-7.900001174
5767,-0.001345752,-7.7948727
5768,-0.001343616,-7.696885824
5769,-0.001340382,-7.600265892
5770,-0.001338824,-7.494356539
5771,-0.001336823,-7.388572556
5772,-0.001335106,-7.276894397
5773,-0.001332177,-7.167589048
5774,-0.001330395,-7.052143517
5775,-0.001328701,-6.935426733
5776,-0.001326481,-6.821880252
5777,-0.00132343,-6.702674435
5778,-0.001321051,-6.591954181
5779,-0.00131973,-6.472809209
5780,-0.001316311,-6.361282915
5781,-0.001315363,-6.245266245
5782,-0.001314709,-6.116609147
5783,-0.001311325,-5.999000675
5784,-0.001309299,-5.884281504
5785,-0.001307684,-5.773331998
5786,-0.001304983,-5.654901762
5787,-0.001304068,-5.543469474
5788,-0.001300523,-5.436418706
5789,-0.001299927,-5.32806811
5790,-0.001296507,-5.218420028
5791,-0.001294992,-5.112315345
5792,-0.001291995,-5.013183481
5793,-0.00129112,-4.904398704
5794,-0.001288437,-4.790278399
5795,-0.001287043,-4.683153414
5796,-0.001284501,-4.580865134
5797,-0.001282228,-4.485879977
5798,-0.001280201,-4.382506026
5799,-0.001277191,-4.278405944
5800,-0.001277314,-4.177146343
5801,-0.001274529,-4.072162695
5802,-0.001272543,-3.967536984
5803,-0.001270282,-3.850496553
5804,-0.001267556,-3.741485351
5805,-0.001265223,-3.62522549
5806,-0.001261958,-3.504077531
5807,-0.001262259,-3.392325886
5808,-0.001259119,-3.269504962
5809,-0.001256289,-3.151727156
5810,-0.001254828,-3.023615474
5811,-0.001251705,-2.894722317
5812,-0.001251928,-2.771427318
5813,-0.001248775,-2.644039531
5814,-0.001246116,-2.511881505
5815,-0.001245811,-2.381356533
5816,-0.00124228,-2.240679799
5817,-0.001239948,-2.101047582
5818,-0.001239086,-1.956955846
5819,-0.001236381,-1.823227212
5820,-0.001232311,-1.68189791
5821,-0.001231735,-1.537466792
5822,-0.001230579,-1.386514623
5823,-0.001227673,-1.241466264
5824,-0.001224394,-1.099877323
5825,-0.001221381,-0.945746352
5826,-0.001220458,-0.792420087
5827,-0.001217751,-0.648554131
5828,-0.001214349,-0.503399447
5829,-0.001211355,-0.358961412
5830,-0.001209613,-0.216366742
5831,-0.001206435,-0.077827159
5832,-0.001204118,0.06340694
5833,-0.001201727,0.207064787
5834,-0.001198957,0.353306089
5835,-0.001195693,0.496814143
5836,-0.001192961,0.635076041
5837,-0.001191741,0.782733113
5838,-0.001188177,0.929230553
5839,-0.001186732,1.059604637
5840,-0.001181999,1.202608352
5841,-0.001180987,1.337993169
5842,-0.001177358,1.481127669
5843,-0.001174278,1.616815301
5844,-0.001171569,1.750364891
5845,-0.001170582,1.888449936
5846,-0.001166909,2.020079657
5847,-0.001164769,2.149389798
5848,-0.001162375,2.284894821
5849,-0.00115967,2.416382432
5850,-0.001156223,2.546313336
5851,-0.001154927,2.680603767
5852,-0.001150672,2.810092677
5853,-0.001148839,2.944382399
5854,-0.001144925,3.08166266
5855,-0.001142757,3.214339823
5856,-0.001141857,3.348866523
5857,-0.001138079,3.492027083
5858,-0.001135421,3.631753427
5859,-0.001132765,3.77143752
5860,-0.001130602,3.913850837
5861,-0.001128862,4.05182331
5862,-0.001125475,4.201454224
5863,-0.001123718,4.354895288
5864,-0.001120905,4.516555093
5865,-0.001117879,4.675480222
5866,-0.001115837,4.837969994
5867,-0.001112736,5.001594038
5868,-0.001108846,5.172192971
5869,-0.001106702,5.346533867
5870,-0.001104631,5.514688786
5871,-0.001102016,5.69119763
5872,-0.001098338,5.872107226
5873,-0.001096034,6.050133284
5874,-0.001094538,6.227915728
5875,-0.001090914,6.404374113
5876,-0.001088178,6.574733746
5877,-0.0010862,6.757381004
5878,-0.001082601,6.932401388
5879,-0.001081104,7.109467085
5880,-0.001079296,7.292200184
5881,-0.001075572,7.473836408
5882,-0.001073277,7.648619239
5883,-0.001070477,7.819961281
5884,-0.001066424,7.994595944
5885,-0.001064944,8.168636384
5886,-0.001061655,8.343315755
5887,-0.001059062,8.52213605
5888,-0.001056507,8.686046431
5889,-0.001053619,8.857225192
5890,-0.001051946,9.026159923
5891,-0.001047414,9.193805519
5892,-0.001046243,9.362150804
5893,-0.001043105,9.523579479
5894,-0.001040484,9.689947238
5895,-0.001038087,9.860805201
5896,-0.0010339,10.02916357
5897,-0.001031923,10.2067892
5898,-0.001030445,10.37285219
5899,-0.001028677,10.54390812
5900,-0.001025056,10.71471357
5901,-0.001023141,10.89286405
5902,-0.001019183,11.06995848
5903,-0.001017731,11.24032145
5904,-0.001013888,11.42082135
5905,-0.001012039,11.59957832
5906,-0.001008429,11.76664079
5907,-0.001007081,11.94170908
5908,-0.001004093,12.11530869
5909,-0.001001128,12.29429337
5910,0.001002589,97.93094276
5911,0.001006011,98.06029563
5912,0.001008488,98.19052192
5913,0.001010468,98.31497728
5914,0.001012706,98.44712035
5915,0.001015565,98.57516416
5916,0.001018748,98.71417034
5917,0.001020836,98.84409363
5918,0.001023522,98.97474957
5919,0.001026762,99.10781633
5920,0.001027729,99.23642193
5921,0.001031139,99.36973833
5922,0.001031519,99.50347746
5923,0.001034746,99.63655597
5924,0.001037391,99.76841716
5925,0.001039996,99.89664896
5926,0.001042549,100.029752
5927,0.00104557,100.1556127
5928,0.001047619,100.2851799
5929,0.001050404,100.3938568
5930,0.001053034,100.5103972
5931,0.001056291,100.6217792
5932,0.001057974,100.740286
5933,0.001061828,100.8615038
5934,0.001064014,100.9703997
5935,0.001065953,101.0842225
5936,0.001067438,101.1970849
5937,0.001072833,101.3097884
5938,0.001074011,101.4225238
5939,0.001075917,101.5383553
5940,0.001078844,101.6450638
5941,0.001081646,101.7537859
5942,0.001083464,101.8628636
5943,0.001086882,101.9655411
5944,0.001089002,102.0698749
5945,0.001089999,102.1668704
5946,0.001093688,102.2721159
5947,0.001095965,102.3703894
5948,0.001098468,102.4702945
5949,0.001100756,102.5700247
5950,0.001103061,102.6702157
5951,0.001107257,102.7719981
5952,0.0011089,102.8807734
5953,0.001110763,102.9869156
5954,0.001113836,103.1067311
5955,0.001117966,103.2226001
5956,0.001118864,103.3489506
5957,0.001121997,103.4675252
5958,0.001124697,103.5804963
5959,0.001128066,103.7059836
5960,0.001129448,103.8227197
5961,0.001133006,103.9445897
5962,0.001134612,104.0605846
5963,0.001137687,104.1808714
5964,0.001138644,104.3024613
5965,0.001142484,104.4243334
5966,0.001144335,104.5467131
5967,0.001146873,104.6677981
5968,0.001148695,104.7857784
5969,0.001152435,104.9051602
5970,0.00115439,105.0228106
5971,0.001157969,105.1294035
5972,0.00116029,105.2472349
5973,0.001162468,105.3498579
5974,0.001164745,105.4575232
5975,0.00116762,105.5551734
5976,0.001169261,105.6530981
5977,0.001173516,105.7426193
5978,0.001175363,105.8347867
5979,0.001177105,105.9271421
5980,0.001180158,106.0212552
5981,0.001182284,106.1119114
5982,0.001185198,106.2002476
5983,0.001188333,106.2941962
5984,0.00119041,106.3836244
5985,0.001192246,106.4759594
5986,0.00119577,106.5679807
5987,0.001198748,106.657377
5988,0.00120113,106.7484654
5989,0.001203019,106.8354206
5990,0.00120527,106.9255866
5991,0.001207409,107.0227394
5992,0.001211187,107.1135358
5993,0.001212437,107.2151413
5994,0.001215005,107.3116284
5995,0.001218917,107.415481
5996,0.00122104,107.5238993
5997,0.001224214,107.6247673
5998,0.001226175,107.7420254
5999,0.001229944,107.8530545
6000,0.001231545,107.9732386
6001,0.001234955,108.0958045
6002,0.0012359,108.2125121
6003,0.001238177,108.3364891
6004,0.001240477,108.457415
6005,0.001244065,108.5699804
6006,0.001246387,108.6922527
6007,0.001248734,108.8062054
6008,0.001251275,108.9254023
6009,0.001252776,109.0408247
6010,0.001256345,109.1448878
6011,0.00125912,109.2575516
6012,0.0012612,109.370704
6013,0.001263835,109.4843584
6014,0.001266245,109.5916656
6015,0.001268685,109.6945736
6016,0.00127038,109.7936711
6017,0.001274595,109.8955025
6018,0.001277071,109.9967181
6019,0.001278861,110.0966151
6020,0.001282056,110.1966655
6021,0.001284248,110.2920407
6022,0.00128644,110.3868425
6023,0.001288994,110.4746378
6024,0.001293372,110.5622272
6025,0.001293823,110.6472236
6026,0.001297569,110.7289817
6027,0.001298452,110.8176432
6028,0.001302027,110.9005007
6029,0.001304079,110.9816776
6030,0.00130595,111.0717429
6031,0.001309968,111.1525746
6032,0.001311953,111.2412689
6033,0.001314906,111.331963
6034,0.001316783,111.4188409
6035,0.001318582,111.5188934
6036,0.001321299,111.6138804
6037,0.001325481,111.7114237
6038,0.001326997,111.8131824
6039,0.001330313,111.9051798
6040,0.001332403,112.0039701
6041,0.001334767,112.1018143
6042,0.00133604,112.2002095
6043,0.001340256,112.3095418
6044,0.001341645,112.4114919
6045,0.001345135,112.5162978
6046,0.001347318,112.6213051
6047,0.001349257,112.7292049
6048,0.001352227,112.8400802
6049,0.001355385,112.9446081
6050,0.001357281,113.0575752
6051,0.001360198,113.1682133
6052,0.001361178,113.2749069
6053,0.001364709,113.3942101
6054,0.00136836,113.5076519
6055,0.001369337,113.6158864
6056,0.001371232,113.7302997
6057,0.001374765,113.840837
6058,0.001376482,113.9374693
6059,0.00137939,114.0385293
6060,0.001382508,114.1466896
6061,0.00138439,114.2427369
6062,0.001387113,114.345299
6063,0.001390048,114.4412942
6064,0.001391178,114.5457915
6065,0.001394807,114.6510474
6066,0.001398614,114.7446002
6067,0.001400346,114.8387526
6068,0.00140251,114.9177213
6069,0.00140529,115.0075822
6070,0.001406876,115.1021609
6071,0.001408847,115.1926367
6072,0.001411633,115.2873326
6073,0.001415731,115.3797652
6074,0.001416493,115.474493
6075,0.001419025,115.5712242
6076,0.001422548,115.6694827
6077,0.001424721,115.7740905
6078,0.001428052,115.8659811
6079,0.001429475,115.9619174
6080,0.001431902,116.0645016
6081,0.001435096,116.1525175
6082,0.001437046,116.2438954
6083,0.001440569,116.3386974
6084,0.001442122,116.4395438
6085,0.001444922,116.5268938
6086,0.001447342,116.618789
6087,0.001449102,116.7161091
6088,0.001452919,116.8097025
6089,0.001455169,116.9126126
6090,0.001458172,117.0136676
6091,0.001460268,117.1182223
6092,0.001462063,117.2313507
6093,0.001465558,117.3416164
6094,0.001468029,117.4534898
6095,0.001469802,117.5586814
6096,0.001472448,117.6662594
6097,0.001475167,117.7672637
6098,0.00147801,117.8732017
6099,0.001480949,117.9856435
6100,0.001483654,118.0875263
6101,0.001485924,118.1893752
6102,0.001487178,118.2924512
6103,0.001491219,118.3884448
6104,0.001492733,118.4869495
6105,0.001495308,118.5858572
6106,0.001498635,118.6861682
6107,0.001500866,118.7909887
6108,0.001502631,118.8870117
6109,0.001506164,118.9822974
6110,0.001507918,119.0819233
6111,0.001509839,119.1867482
6112,0.001514154,119.2794012
6113,0.001514759,119.3717803
6114,0.001518674,119.4555546
6115,0.001520148,119.5447365
6116,0.001523484,119.6299498
6117,0.001525283,119.7059341
6118,0.001527759,119.7812452
6119,0.001529652,119.8612598
6120,0.001533195,119.9294418
6121,0.001535543,120.0163166
6122,0.001537955,120.1025284
6123,0.001541203,120.1819413
6124,0.001542778,120.2633084
6125,0.001545818,120.3369502
6126,0.001548647,120.4185806
6127,0.001549871,120.4994632
6128,0.001553812,120.5918324
6129,0.001554485,120.6899555
6130,0.001558371,120.7711356
6131,0.001559898,120.8664982
6132,0.001563544,120.95661
6133,0.001566267,121.0562537
6134,0.001568246,121.1587748
6135,0.001571314,121.2528954
6136,0.00157309,121.3485895
6137,0.001576435,121.4489086
6138,0.001578055,121.5483821
6139,0.001581426,121.658093
6140,0.001583618,121.7589846
6141,0.001586161,121.8740815
6142,0.001588259,121.9803722
6143,0.001592577,122.1002046
6144,0.00159295,122.2125116
6145,0.001596423,122.3279162
6146,0.001598452,122.4336063
6147,0.001602113,122.5346932
6148,0.001603225,122.6455193
6149,0.001605557,122.7569839
6150,0.001608991,122.8707372
6151,0.001610949,122.9807527
6152,0.001614147,123.0829285
6153,0.001616706,123.1794341
6154,0.001618734,123.2657163
6155,0.001620825,123.3593653
6156,0.001623895,123.4412897
6157,0.00162681,123.5198895
6158,0.001628244,123.6060441
6159,0.001632603,123.6830373
