,Out-of-plane chord rotation [rad],Out-of-plane Moment [kN.m]
2593,0.009381951,72.1009456
2594,0.00938082,71.40707522
2595,0.009380066,70.70852092
2596,0.009379223,69.99727716
2597,0.009378568,69.28211795
2598,0.009374294,68.5627295
2599,0.009366656,67.85292953
2600,0.009361149,67.14363866
2601,0.009355953,66.44061887
2602,0.009348212,65.7374207
2603,0.00934014,65.03835594
2604,0.009331231,64.33862013
2605,0.009322754,63.63792912
2606,0.009314133,62.93593147
2607,0.009303455,62.23002828
2608,0.009293432,61.52412259
2609,0.009282195,60.81978199
2610,0.009268938,60.1186354
2611,0.009254028,59.41751645
2612,0.009242188,58.71047699
2613,0.009228019,58.00108927
2614,0.009211138,57.28792978
2615,0.009193572,56.57664484
2616,0.009177873,55.86375859
2617,0.009159802,55.15090392
2618,0.009141855,54.43042238
2619,0.009121427,53.6940238
2620,0.009104414,52.94680938
2621,0.009082235,52.19348603
2622,0.009062808,51.43538918
2623,0.009039343,50.66875191
2624,0.009018088,49.90026396
2625,0.008993488,49.13053167
2626,0.008969029,48.36274964
2627,0.008943379,47.58687794
2628,0.008918295,46.8076232
2629,0.008889744,46.01845438
2630,0.008862084,45.2244026
2631,0.008832907,44.42202042
2632,0.008803583,43.61580324
2633,0.008774357,42.80673284
2634,0.008741824,41.99377248
2635,0.00871028,41.17786781
2636,0.008678882,40.35876775
2637,0.008644231,39.53599867
2638,0.008609744,38.70425806
2639,0.00857668,37.8639771
2640,0.008540576,37.01851246
2641,0.008502652,36.17167466
2642,0.008462827,35.32614563
2643,0.008424262,34.48008629
2644,0.008385956,33.63385813
2645,0.008343363,32.78532782
2646,0.008302625,31.93582288
2647,0.008260975,31.08233752
2648,0.008217748,30.23116839
2649,0.008170766,29.3877597
2650,0.008123928,28.54927921
2651,0.00807764,27.71299608
2652,0.008028395,26.87776373
2653,0.007979287,26.04778733
2654,0.007928933,25.21362991
2655,0.007879963,24.38245513
2656,0.00782559,23.55096394
2657,0.007771737,22.73197674
2658,0.007718178,21.91619527
2659,0.007664267,21.10756215
2660,0.00760418,20.31131399
2661,0.007545018,19.52479277
2662,0.007483246,18.74696359
2663,0.007424312,17.97433463
2664,0.007361262,17.21772961
2665,0.007297775,16.47835969
2666,0.007234504,15.75000921
2667,0.007170136,15.03437737
2668,0.007106223,14.33600307
2669,0.007043778,13.65664255
2670,0.00697958,12.9928178
2671,0.006916494,12.34083424
2672,0.006852767,11.70150768
2673,0.006790068,11.07267222
2674,0.006726614,10.4561994
2675,0.006662914,9.850648254
2676,0.006599072,9.258105757
2677,0.006536582,8.684895676
2678,0.006471561,8.130463507
2679,0.006405249,7.593611071
2680,0.006342332,7.067341266
2681,0.006277485,6.552508864
2682,0.006212132,6.049143955
2683,0.006149356,5.556250829
2684,0.006085777,5.076497423
2685,0.006021039,4.606030864
2686,0.005956963,4.151201567
2687,0.005893704,3.708543049
2688,0.005829498,3.283204499
2689,0.005764587,2.869141594
2690,0.005700764,2.455170337
2691,0.005637017,2.037976823
2692,0.005572889,1.617991086
2693,0.005508584,1.199343884
2694,0.005443876,0.774300985
2695,0.005380902,0.33971671
2696,0.005317828,-0.099185266
2697,0.005252565,-0.53995759
2698,0.005188574,-0.983114943
2699,0.005124881,-1.434727204
2700,0.005061166,-1.8930926
2701,0.004997788,-2.355552735
2702,0.00493405,-2.822189841
2703,0.004870052,-3.293839454
2704,0.004805408,-3.777876735
2705,0.004742112,-4.274649306
2706,0.004677852,-4.783005798
2707,0.004612845,-5.304664314
2708,0.004548845,-5.836745159
2709,0.004484266,-6.383246221
2710,0.004422102,-6.932099212
2711,0.004356576,-7.489252532
2712,0.004292932,-8.049633315
2713,0.004229321,-8.61758424
2714,0.004165218,-9.187600916
2715,0.004101533,-9.762284596
2716,0.004036917,-10.34459715
2717,0.003973947,-10.93676208
2718,0.003908291,-11.53983804
2719,0.003843677,-12.14864916
2720,0.003780301,-12.75369878
2721,0.00371824,-13.34977354
2722,0.003653003,-13.93885574
2723,0.003589573,-14.5224685
2724,0.003525519,-15.1028025
2725,0.003461069,-15.67632696
2726,0.00339903,-16.25167477
2727,0.003334193,-16.82752618
2728,0.003271298,-17.40691479
2729,0.003206501,-18.03658254
2730,0.003143508,-18.71986675
2731,0.003079065,-19.45545219
2732,0.003016596,-20.18789531
2733,-0.003051741,-55.52068864
2734,-0.003116319,-56.06982645
2735,-0.00317792,-56.61413416
2736,-0.00324112,-57.16136935
2737,-0.003305791,-57.71789576
2738,-0.00337031,-58.28409573
2739,-0.003434613,-58.84819993
2740,-0.003498496,-59.41098649
2741,-0.003561608,-59.97028437
2742,-0.003624626,-60.52596277
2743,-0.003689079,-61.07327669
2744,-0.003752468,-61.61473071
2745,-0.003815522,-62.15613764
2746,-0.003880351,-62.69594429
2747,-0.003943076,-63.23025206
2748,-0.004005844,-63.75249016
2749,-0.004069626,-64.26496621
2750,-0.00413389,-64.76926815
2751,-0.004195463,-65.26970412
2752,-0.00426162,-65.76565884
2753,-0.004325282,-66.25362063
2754,-0.004389214,-66.73091657
2755,-0.004452661,-67.1939206
2756,-0.004515668,-67.64774634
2757,-0.004578929,-68.10159836
2758,-0.004642993,-68.55170678
2759,-0.00470665,-68.98769068
2760,-0.004770638,-69.40384814
2761,-0.004842739,-69.80447119
2762,-0.004903513,-70.19835908
2763,-0.004963049,-70.58306339
2764,-0.005024966,-70.96286675
2765,-0.005089846,-71.33596131
2766,-0.005153949,-71.70235415
2767,-0.005217159,-72.0514138
2768,-0.005281301,-72.37992727
2769,-0.005343342,-72.68890926
2770,-0.005407307,-72.9833461
2771,-0.005472195,-73.26358603
2772,-0.005535065,-73.52934055
2773,-0.005596866,-73.78189184
2774,-0.00566055,-74.02748445
2775,-0.005724518,-74.25776466
2776,-0.005788841,-74.47631542
2777,-0.005851275,-74.68100142
2778,-0.005915367,-74.88130899
2779,-0.005979401,-75.07347555
2780,-0.006044816,-75.25625478
2781,-0.006108458,-75.42751783
2782,-0.006173589,-75.59204445
2783,-0.006238317,-75.74757147
2784,-0.006298947,-75.89554886
2785,-0.00636246,-76.0349832
2786,-0.006426105,-76.16677571
2787,-0.006490086,-76.28586068
2788,-0.00655281,-76.38546821
2789,-0.006616333,-76.4755575
2790,-0.006682048,-76.55820503
2791,-0.006745979,-76.6340801
2792,-0.006810086,-76.69497771
2793,-0.006875643,-76.74229898
2794,-0.006939191,-76.77903437
2795,-0.007002572,-76.808569
2796,-0.007066459,-76.82623158
2797,-0.007130204,-76.84044075
2798,-0.007194429,-76.8511362
2799,-0.007257752,-76.85572452
2800,-0.007322404,-76.85030494
2801,-0.007386375,-76.83171125
2802,-0.007446222,-76.80642301
2803,-0.007506094,-76.76654401
2804,-0.007566201,-76.71333011
2805,-0.007623567,-76.65295681
2806,-0.007681621,-76.58713552
2807,-0.007736635,-76.5160188
2808,-0.00779353,-76.43444977
2809,-0.007849041,-76.34594414
2810,-0.007899508,-76.24885905
2811,-0.007950003,-76.14043597
2812,-0.007999652,-76.01999742
2813,-0.008050821,-75.8922019
2814,-0.00809769,-75.75720768
2815,-0.008143627,-75.61563881
2816,-0.008187244,-75.4610416
2817,-0.008233215,-75.3006503
2818,-0.00827632,-75.13380838
2819,-0.00831868,-74.96524861
2820,-0.008360328,-74.78278924
2821,-0.008402952,-74.59495528
2822,-0.008441448,-74.3992458
2823,-0.008479002,-74.20317897
2824,-0.008515826,-73.99787613
2825,-0.008554018,-73.78392725
2826,-0.008587907,-73.55999583
2827,-0.008623864,-73.32560381
2828,-0.008659126,-73.07847249
2829,-0.008693451,-72.82696179
2830,-0.008724728,-72.57009621
2831,-0.008754248,-72.30743434
2832,-0.008785682,-72.03401105
2833,-0.008816355,-71.75433766
2834,-0.008844324,-71.46781893
2835,-0.008873627,-71.17022445
2836,-0.008899479,-70.85994662
2837,-0.008927825,-70.54005684
2838,-0.008952648,-70.20859418
2839,-0.008976448,-69.86315243
2840,-0.009002768,-69.50900689
2841,-0.009025412,-69.14901745
2842,-0.009047414,-68.77841049
2843,-0.009069737,-68.38755529
2844,-0.009091544,-67.97539296
2845,-0.009110494,-67.54510138
2846,-0.009130706,-67.10369905
2847,-0.009148952,-66.64833223
2848,-0.009167086,-66.18497659
2849,-0.009184357,-65.70829353
2850,-0.009201004,-65.21920521
2851,-0.009217257,-64.70515753
2852,-0.009232798,-64.17041183
2853,-0.009247352,-63.61409851
2854,-0.009259918,-63.03944939
2855,-0.009272777,-62.44384601
2856,-0.009285926,-61.82837763
2857,-0.009296209,-61.19892028
2858,-0.009307136,-60.55409521
2859,-0.009316805,-59.89081041
2860,-0.00932824,-59.21071122
2861,-0.009334684,-58.51613691
2862,-0.009343368,-57.80900549
2863,-0.009350191,-57.08768525
2864,-0.009355948,-56.35036681
2865,-0.00936413,-55.60196578
2866,-0.009367849,-54.8454333
2867,-0.009373872,-54.08395506
2868,-0.009379432,-53.3204951
2869,-0.009381294,-52.55219962
2870,-0.009382589,-51.77655101
2871,-0.009385179,-50.99395799
2872,-0.009387433,-50.20874721
2873,-0.009386347,-49.42117098
2874,-0.009383624,-48.63593287
2875,-0.009382812,-47.8543106
2876,-0.009379201,-47.07846862
2877,-0.009377897,-46.29875629
2878,-0.009376968,-45.51199212
2879,-0.009376236,-44.71676329
2880,-0.009371963,-43.92482521
2881,-0.00936504,-43.139442
2882,-0.009359359,-42.36121191
2883,-0.009353452,-41.58778103
2884,-0.009346593,-40.82237726
2885,-0.009337084,-40.06720719
2886,-0.009329342,-39.31812636
2887,-0.009320074,-38.57431264
2888,-0.009309989,-37.83787268
2889,-0.009298882,-37.11081721
2890,-0.009287894,-36.38557961
2891,-0.009277479,-35.66575587
2892,-0.009265375,-34.95001183
2893,-0.009250138,-34.24042354
2894,-0.009235943,-33.53388423
2895,-0.00922139,-32.82881618
2896,-0.009205118,-32.12319346
2897,-0.00918853,-31.41522229
2898,-0.009172876,-30.70347995
2899,-0.009154915,-29.98996341
2900,-0.009136508,-29.27344245
2901,-0.009116266,-28.55238282
2902,-0.009095863,-27.82959826
2903,-0.009076119,-27.11276609
2904,-0.009053368,-26.39933178
2905,-0.009030613,-25.68796137
2906,-0.009008449,-24.96955198
2907,-0.008983631,-24.25175687
2908,-0.008958927,-23.53206906
2909,-0.008932994,-22.81428637
2910,-0.008906826,-22.09042058
2911,-0.008881656,-21.36541071
2912,-0.008852856,-20.63693115
2913,-0.008823683,-19.90482932
2914,-0.008794312,-19.1605615
2915,-0.008764384,-18.40697624
2916,-0.00873186,-17.64947044
2917,-0.008700425,-16.88129143
2918,-0.008668563,-16.10588177
2919,-0.008635249,-15.32340212
2920,-0.008598216,-14.54292385
2921,-0.008562109,-13.75627492
2922,-0.008527633,-12.96611294
2923,-0.008490768,-12.17505711
2924,-0.008451864,-11.38422464
2925,-0.008411311,-10.59336146
2926,-0.008372426,-9.797526362
2927,-0.008328915,-8.999374185
2928,-0.008287027,-8.200344758
2929,-0.008243555,-7.407357189
2930,-0.008199829,-6.619496666
2931,-0.008155106,-5.831371883
2932,-0.008108105,-5.044641281
2933,-0.008060946,-4.257117678
2934,-0.008014505,-3.473025054
2935,-0.007965879,-2.68854158
2936,-0.007912319,-1.910832584
2937,-0.007861925,-1.133921387
2938,-0.007807547,-0.365159213
2939,-0.007753926,0.399938225
2940,-0.007699562,1.151129709
2941,-0.007642239,1.903951768
2942,-0.007587023,2.654218738
2943,-0.007525869,3.399321616
2944,-0.007465617,4.126197443
2945,-0.007403357,4.837920931
2946,-0.007342569,5.540031723
2947,-0.007279262,6.227787433
2948,-0.007213988,6.910372056
2949,-0.007150436,7.589668703
2950,-0.007085154,8.265740122
2951,-0.007022685,8.930358558
2952,-0.006958076,9.584602103
2953,-0.006895345,10.23107702
2954,-0.006833868,10.86741341
2955,-0.00676971,11.49475314
2956,-0.006705128,12.11364103
2957,-0.006641557,12.72598627
2958,-0.006578565,13.32930277
2959,-0.006513614,13.92985275
2960,-0.006449246,14.52486227
2961,-0.006386916,15.11197229
2962,-0.006323136,15.69084132
2963,-0.006258938,16.26201248
2964,-0.006194764,16.8256313
2965,-0.006129502,17.38131905
2966,-0.006067095,17.93475874
2967,-0.006002643,18.48313815
2968,-0.005939053,19.0302523
2969,-0.005874054,19.57285793
2970,-0.005811879,20.11791916
2971,-0.005745521,20.65134892
2972,-0.005682081,21.1795574
2973,-0.005618573,21.71453352
2974,-0.005554855,22.26205993
2975,-0.005491487,22.82403401
2976,-0.005426103,23.39143359
2977,-0.005365597,23.97316048
2978,-0.005299611,24.55685684
2979,-0.005237182,25.1439269
2980,-0.005173746,25.73778501
2981,-0.005107892,26.34391464
2982,-0.005045272,26.96309941
2983,-0.004980878,27.5908562
2984,-0.004917323,28.22741768
2985,-0.004853801,28.87292608
2986,-0.00479031,29.52281271
2987,-0.00472815,30.1794532
2988,-0.004663738,30.84515261
2989,-0.004599464,31.5211367
2990,-0.004536454,32.21277299
2991,-0.004472666,32.91375504
2992,-0.004408074,33.63091602
2993,-0.004346221,34.36119434
2994,-0.004282973,35.10910605
2995,-0.004218237,35.8678251
2996,-0.004153629,36.63194019
2997,-0.00408985,37.40383576
2998,-0.004025691,38.18259403
2999,-0.003960426,38.97297963
3000,-0.003896759,39.76865662
3001,-0.00383162,40.57546748
3002,-0.003767836,41.38306087
3003,-0.003702872,42.18142705
3004,-0.003639024,42.97628305
3005,-0.003575282,43.76520958
3006,-0.003511651,44.55891238
3007,-0.003447629,45.338923
3008,-0.003381912,46.11984305
3009,-0.003319109,46.89646696
3010,-0.0032561,47.6721685
3011,-0.003190513,48.44284498
3012,-0.003126513,49.21185335
3013,-0.003064103,49.68962269
3014,0.003029959,73.31391079
3015,0.003093556,73.79291098
3016,0.003157033,74.24455284
3017,0.003222834,74.67747603
3018,0.003283616,75.08945742
3019,0.003343923,75.48920386
3020,0.003405069,75.86814296
3021,0.003465593,76.21986819
3022,0.003523968,76.5466308
3023,0.003584269,76.85877611
3024,0.003642865,77.15745129
3025,0.003699852,77.44638793
3026,0.003757,77.72151798
3027,0.003814802,77.98432442
3028,0.003870635,78.23499943
3029,0.003923447,78.47459245
3030,0.003980983,78.70278951
3031,0.004034295,78.9199801
3032,0.004086399,79.12951163
3033,0.004138646,79.33598985
3034,0.004192851,79.5371275
3035,0.004244255,79.72859873
3036,0.00429382,79.90756183
3037,0.004343867,80.07808432
3038,0.004394861,80.239266
3039,0.004443333,80.39416213
3040,0.004492769,80.54027942
3041,0.004542428,80.67458941
3042,0.004590341,80.80531326
3043,0.00463746,80.92897967
3044,0.004682878,81.04981388
3045,0.004729813,81.15947364
3046,0.00477404,81.26364785
3047,0.004818828,81.35693817
3048,0.004862569,81.44346868
3049,0.004907231,81.51533259
3050,0.004950701,81.5842625
3051,0.00499211,81.64899569
3052,0.005035025,81.70934471
3053,0.005078143,81.75649812
3054,0.005118394,81.79323495
3055,0.005159332,81.81681172
3056,0.005199004,81.83411495
3057,0.005240193,81.84464343
3058,0.005278736,81.85432953
3059,0.005316263,81.86113257
3060,0.005354868,81.8612427
3061,0.005395144,81.85651172
3062,0.005430395,81.8455073
3063,0.005467458,81.82761117
3064,0.005503771,81.79954739
3065,0.005540794,81.76524962
3066,0.005576944,81.73079408
3067,0.005611622,81.69203715
3068,0.005644647,81.64492707
3069,0.005680387,81.58820576
3070,0.005712247,81.53034729
3071,0.005745001,81.47397799
3072,0.005776906,81.40798413
3073,0.00580961,81.33016708
3074,0.005842752,81.23835978
3075,0.005874547,81.14194369
3076,0.005906034,81.04025966
3077,0.005937994,80.93416441
3078,0.005968637,80.82086275
3079,0.005998591,80.7050499
3080,0.006025534,80.58264059
3081,0.006056843,80.45271181
3082,0.0060848,80.3131383
3083,0.00611098,80.16651328
3084,0.006137329,80.01278423
3085,0.006165564,79.85245791
3086,0.006191434,79.68216743
3087,0.006218367,79.49960651
3088,0.006242654,79.30246576
3089,0.006267316,79.09313724
3090,0.006293962,78.8750453
3091,0.006319308,78.64501826
3092,0.006341628,78.40130492
3093,0.006365431,78.1423751
3094,0.006387634,77.8732258
3095,0.006410324,77.59458754
3096,0.006431901,77.30741104
3097,0.006452728,77.00699556
3098,0.006473696,76.69539091
3099,0.00649576,76.37235765
3100,0.006516332,76.03769044
3101,0.006535344,75.68793501
3102,0.00655417,75.32673731
3103,0.006572758,74.951947
3104,0.006591035,74.5683902
3105,0.006610181,74.17338368
3106,0.006626502,73.76843802
3107,0.006643619,73.34896711
3108,0.006659833,72.91240074
3109,0.006676358,72.45397853
3110,0.006694181,71.97607026
3111,0.006708531,71.47873921
3112,0.006721653,70.97400315
3113,0.006737161,70.45686065
3114,0.006750436,69.92612659
3115,0.006763642,69.37119754
3116,0.006777505,68.79646146
3117,0.006788876,68.20655164
3118,0.006799793,67.60710086
3119,0.006811225,66.99261367
3120,0.00682367,66.35299057
3121,0.006832621,65.68696218
3122,0.006840722,64.99936268
3123,0.006849084,64.29682457
3124,0.006859226,63.58316903
3125,0.006867847,62.85810143
3126,0.006875301,62.11617834
3127,0.006882693,61.35054715
3128,0.0068887,60.55986447
3129,0.006894517,59.74694292
3130,0.0069,58.91575853
3131,0.00690682,58.07401042
3132,0.006911404,57.22722443
3133,0.006914377,56.38193296
3134,0.006915329,55.52748793
3135,0.006917484,54.65605691
3136,0.006920541,53.75921339
3137,0.006922522,52.84664684
3138,0.006921268,51.92552489
3139,0.006922494,51.0040151
3140,0.00691898,50.08099873
3141,0.006917755,49.16091334
3142,0.006916443,48.23773154
3143,0.006914449,47.3065676
3144,0.006910142,46.34384218
3145,0.006903708,45.33851436
3146,0.006899282,44.2848625
3147,0.00689412,43.19466903
3148,0.006888175,42.07982098
3149,0.006883572,40.95067935
3150,0.006874713,39.82601821
3151,0.006865285,38.70987346
3152,0.006853942,37.6082339
3153,0.006843298,36.51847525
3154,0.006832393,35.43304897
3155,0.006823,34.3487329
3156,0.006812211,33.26989621
3157,0.006797842,32.20917084
3158,0.006780341,31.17141512
3159,0.006761363,30.15012796
3160,0.006744448,29.13990044
3161,0.006724607,28.11347435
3162,0.006706944,27.0569096
3163,0.00668994,25.96213581
3164,0.006671089,24.85086459
3165,0.006646862,23.73805418
3166,0.00661936,22.63767117
3167,0.006592125,21.55232296
3168,0.006563611,20.48359065
3169,0.006535713,19.4300393
3170,0.006508227,18.39267319
3171,0.00648025,17.36967084
3172,0.006452283,16.36115088
3173,0.006426658,15.37333415
3174,0.006384099,14.43103251
3175,0.006327102,13.55209704
3176,0.006268864,12.7459657
3177,0.006209561,11.99812076
3178,0.006151438,11.28463696
3179,0.006092639,10.58649386
3180,0.00603593,9.890902895
3181,0.005976613,9.204530066
3182,0.00591873,8.528621027
3183,0.005861012,7.861129919
3184,0.005802552,7.200007957
3185,0.005745531,6.545806028
3186,0.005686761,5.893699499
3187,0.005628724,5.239714814
3188,0.005569862,4.577232095
3189,0.005511962,3.915727878
3190,0.005454997,3.253703111
3191,0.005396557,2.618868897
3192,0.005331788,2.018821948
3193,0.005268337,1.45908843
3194,0.005202933,0.91900361
3195,0.005139697,0.389142306
3196,0.005075456,-0.136921666
3197,0.005009976,-0.663173865
3198,0.004948204,-1.193141312
3199,0.004882714,-1.729978133
3200,0.004819323,-2.271911003
3201,0.004756525,-2.820976546
3202,0.004691106,-3.373545409
3203,0.004627039,-3.92835004
3204,0.004562322,-4.487506242
3205,0.004500018,-5.053130222
3206,0.004435207,-5.634707321
3207,0.00437177,-6.225007077
3208,0.004307446,-6.819745446
3209,0.004243126,-7.405484017
3210,0.00417934,-7.983667656
3211,0.004116705,-8.559751214
3212,0.004053499,-9.139881113
3213,0.003989742,-9.727197773
3214,0.00392754,-10.3191465
3215,0.00386201,-10.91827786
3216,0.003800332,-11.51706498
3217,0.003736179,-12.11035702
3218,0.003672367,-12.69476941
3219,0.003607514,-13.27847311
3220,0.003545759,-13.85794796
3221,0.003478505,-14.43588928
3222,0.003417182,-15.0098351
3223,0.003351975,-15.5864226
3224,0.003288579,-16.15880423
3225,0.003225071,-16.72642195
3226,0.003160278,-17.28740366
3227,0.003097441,-17.93770163
3228,0.003033101,-18.68042438
3229,-0.003038401,-57.49082074
3230,-0.003102072,-57.81623004
3231,-0.003164948,-58.12923114
3232,-0.003227274,-58.43249413
3233,-0.003289369,-58.71588544
3234,-0.003351199,-58.98294903
3235,-0.003412942,-59.23635194
3236,-0.003474599,-59.47630454
3237,-0.003533867,-59.69928464
3238,-0.003592772,-59.90789813
3239,-0.003651113,-60.10263468
3240,-0.00371072,-60.28624868
3241,-0.003766883,-60.45750738
3242,-0.00382347,-60.61748271
3243,-0.003876814,-60.76541645
3244,-0.003933475,-60.9086444
3245,-0.003988913,-61.0449079
3246,-0.004042367,-61.18240216
3247,-0.004095144,-61.30890829
3248,-0.004148757,-61.43357846
3249,-0.00420115,-61.55002153
3250,-0.004253807,-61.66350175
3251,-0.004305274,-61.77426085
3252,-0.00435506,-61.88085314
3253,-0.004406211,-61.98881889
3254,-0.004455762,-62.09197446
3255,-0.004503105,-62.19360637
3256,-0.004549236,-62.28985807
3257,-0.004598061,-62.38450424
3258,-0.004644784,-62.47235955
3259,-0.00468854,-62.55891836
3260,-0.004735371,-62.63666152
3261,-0.004782636,-62.70997956
3262,-0.004827241,-62.77137175
3263,-0.004869098,-62.82757124
3264,-0.004913903,-62.88030806
3265,-0.004957843,-62.92824861
3266,-0.005000346,-62.96870025
3267,-0.005043486,-63.00506619
3268,-0.005085585,-63.03543794
3269,-0.005127181,-63.06223978
3270,-0.005167354,-63.0786252
3271,-0.005206691,-63.08827015
3272,-0.005246511,-63.09035732
3273,-0.005289196,-63.08558165
3274,-0.005325471,-63.07294841
3275,-0.005361658,-63.05175946
3276,-0.005399114,-63.01898152
3277,-0.005439023,-62.9785346
3278,-0.005472242,-62.92505008
3279,-0.005508831,-62.86427121
3280,-0.005543501,-62.79033492
3281,-0.005579498,-62.70731069
3282,-0.005614324,-62.61152718
3283,-0.0056497,-62.50061423
3284,-0.005683925,-62.37518589
3285,-0.005718763,-62.23829266
3286,-0.005751082,-62.09334699
3287,-0.005785713,-61.9360939
3288,-0.005817573,-61.76735476
3289,-0.00584944,-61.584057
3290,-0.005878678,-61.39019622
3291,-0.005909147,-61.18366171
3292,-0.00593841,-60.96854867
3293,-0.005970491,-60.74551424
3294,-0.00599841,-60.51095925
3295,-0.006026754,-60.26568323
3296,-0.006055543,-60.01367537
3297,-0.006085253,-59.75313528
3298,-0.00611388,-59.48229223
3299,-0.006140679,-59.19757776
3300,-0.006168187,-58.90447349
3301,-0.006194052,-58.60233075
3302,-0.006220799,-58.29097175
3303,-0.006247728,-57.96889625
3304,-0.006272248,-57.63864452
3305,-0.006298152,-57.29995164
3306,-0.006321841,-56.95348519
3307,-0.006346848,-56.59928747
3308,-0.006369002,-56.23500308
3309,-0.006390753,-55.85876397
3310,-0.006413388,-55.47455617
3311,-0.006436196,-55.0865463
3312,-0.006457481,-54.69353968
3313,-0.00647798,-54.2916913
3314,-0.006498996,-53.87994455
3315,-0.006518127,-53.46057127
3316,-0.0065397,-53.0363865
3317,-0.006560951,-52.60705216
3318,-0.006577471,-52.16844744
3319,-0.006594568,-51.72153252
3320,-0.006612423,-51.26406858
3321,-0.006630691,-50.80288653
3322,-0.006648126,-50.3311567
3323,-0.006663862,-49.85303174
3324,-0.006679845,-49.36273806
3325,-0.006696453,-48.85725649
3326,-0.006711634,-48.33133712
3327,-0.006726925,-47.78936879
3328,-0.006740111,-47.23853584
3329,-0.006753002,-46.67851272
3330,-0.006765832,-46.10616051
3331,-0.006778825,-45.51299951
3332,-0.006790527,-44.90075133
3333,-0.006802559,-44.27019842
3334,-0.006813425,-43.62618247
3335,-0.006824618,-42.96977984
3336,-0.006835332,-42.29540243
3337,-0.006846029,-41.59734278
3338,-0.006854928,-40.87545153
3339,-0.006862604,-40.13644364
3340,-0.006870791,-39.38352214
3341,-0.006878367,-38.61711076
3342,-0.006886583,-37.84498058
3343,-0.006888938,-37.06464452
3344,-0.006895219,-36.27108642
3345,-0.006899899,-35.45209409
3346,-0.006905329,-34.60889967
3347,-0.00690998,-33.74839817
3348,-0.006913357,-32.87930288
3349,-0.006914526,-32.00889921
3350,-0.006917178,-31.13848531
3351,-0.00691853,-30.2483818
3352,-0.006919851,-29.32853896
3353,-0.006921604,-28.36581388
3354,-0.006922605,-27.37829742
3355,-0.006916453,-26.37692387
3356,-0.006916331,-25.37112144
3357,-0.006914213,-24.36104125
3358,-0.006913385,-23.34695867
3359,-0.006910019,-22.33673886
3360,-0.006905447,-21.33395939
3361,-0.006898715,-20.34441185
3362,-0.006892363,-19.35768133
3363,-0.006884728,-18.35423915
3364,-0.006878864,-17.31274496
3365,-0.006871645,-16.23088885
3366,-0.006864589,-15.12430782
3367,-0.006853182,-14.0152389
3368,-0.006840575,-12.91255655
3369,-0.006827481,-11.81765566
3370,-0.006814507,-10.72228031
3371,-0.006801539,-9.624980209
3372,-0.006788064,-8.523564378
3373,-0.006776155,-7.424750299
3374,-0.006756947,-6.3358184
3375,-0.006737557,-5.26780686
3376,-0.006718304,-4.21956179
3377,-0.00669797,-3.187670774
3378,-0.006678542,-2.162439228
3379,-0.006657751,-1.140079468
3380,-0.006638462,-0.117558946
3381,-0.006620459,0.898248871
3382,-0.006586207,1.90752851
3383,-0.006550412,2.903963876
3384,-0.006512442,3.892446525
3385,-0.00647672,4.872180999
3386,-0.006438595,5.846089641
3387,-0.006402066,6.81575723
3388,-0.006366237,7.78232291
3389,-0.006330374,8.751722931
3390,-0.006293444,9.719690359
3391,-0.006256792,10.68750474
3392,-0.006220935,11.64188969
3393,-0.006175901,12.56585386
3394,-0.006111519,13.44497609
3395,-0.006044927,14.28231836
3396,-0.005983861,15.09067533
3397,-0.005918785,15.88782365
3398,-0.005853211,16.68028224
3399,-0.005789486,17.47421683
3400,-0.005724442,18.26412699
3401,-0.005661025,19.05117533
3402,-0.005596512,19.83902145
3403,-0.005532493,20.62980627
3404,-0.005466845,21.42822328
3405,-0.005402507,22.23799489
3406,-0.005339059,23.05964232
3407,-0.005275251,23.89372878
3408,-0.005211455,24.72895445
3409,-0.005147512,25.57052298
3410,-0.00508303,26.4154018
3411,-0.005019405,27.25771553
3412,-0.004955753,28.08426933
3413,-0.004891416,28.88801634
3414,-0.0048278,29.68093909
3415,-0.004763608,30.46707593
3416,-0.004699621,31.25190567
3417,-0.004637116,32.03157779
3418,-0.004573762,32.81439757
3419,-0.0045081,33.59984471
3420,-0.004444346,34.39183082
3421,-0.004382331,35.185033
3422,-0.004317408,35.98236998
3423,-0.004255141,36.78659405
3424,-0.00419105,37.59805271
3425,-0.004128021,38.4120019
3426,-0.004063989,39.2227692
3427,-0.003998085,40.02509114
3428,-0.003933218,40.82003141
3429,-0.003871108,41.6138522
3430,-0.003805545,42.40775666
3431,-0.003741423,43.19929713
3432,-0.003677096,43.9859694
3433,-0.003612099,44.76772449
3434,-0.003548189,45.54518917
3435,-0.003484616,46.31296443
3436,-0.00342086,47.07716119
3437,-0.003357341,47.83275085
3438,-0.003293314,48.58863683
3439,-0.003230417,49.33977648
3440,-0.003166658,50.09291198
3441,-0.003102923,50.68483929
3442,-0.003038593,51.11479022
3443,0.003027138,78.1222102
3444,0.003090751,78.56964917
3445,0.003153995,79.00067613
3446,0.003216583,79.4209882
3447,0.00327931,79.82571581
3448,0.003341869,80.21464219
3449,0.003402667,80.58288409
3450,0.003464262,80.93739707
3451,0.003523981,81.27338405
3452,0.003583687,81.59843233
3453,0.003641307,81.90749169
3454,0.00369953,82.20427806
3455,0.003757368,82.48554533
3456,0.003812641,82.75354217
3457,0.003866024,83.00803245
3458,0.003922071,83.24987306
3459,0.00397721,83.48121129
3460,0.004032264,83.70289511
3461,0.00408395,83.91304048
3462,0.004138821,84.11228287
