,Rotation,Top moment [kN.m]
108,4.85745864332319e-05,9.43728406359558
109,4.72904513588805e-05,9.41850634006408
110,4.87353865593633e-05,9.50548075599625
111,4.83728258598779e-05,9.61439979460715
112,4.81597713847748e-05,9.70549454954698
113,4.76109302383675e-05,9.73977553191793
114,4.68908212479288e-05,9.69046761715975
115,4.76555464560711e-05,9.73376952246183
116,4.71924923368329e-05,9.8642104611609
117,4.77061255430753e-05,9.77187578479514
118,4.72942285500943e-05,9.95510641958327
119,4.72116545656754e-05,9.98099149683294
120,4.75028353211799e-05,10.1121473673686
121,4.72199852834393e-05,10.1261690135907
122,4.78371640663585e-05,10.1470477799126
123,4.81407414332503e-05,10.1770223824762
124,4.71573703329809e-05,10.2640677964332
125,4.80858627854244e-05,10.2185089831233
126,4.77575295442391e-05,10.2633042438361
127,4.71586443194289e-05,10.3524089385958
128,4.72732924724201e-05,10.3254817168057
129,4.65978824098536e-05,10.4208795792165
130,4.92871565848778e-05,10.4681454523315
131,4.78136211996032e-05,10.4777607012514
132,4.84793470353396e-05,10.5151270288775
133,4.84763846914929e-05,10.5678539240996
134,4.86998407586067e-05,10.5980258033712
135,4.80693554271753e-05,10.6110345434033
136,4.81488244092692e-05,10.6991412408496
137,4.81460485008069e-05,10.7768272041581
138,4.73145509232225e-05,10.8034307725524
139,4.79969296806081e-05,10.8122885184684
140,4.79542146619135e-05,10.9155975657724
141,4.8332174851549e-05,10.9875921946916
142,4.76391892447782e-05,11.1014597497428
143,4.71938736451533e-05,11.1372583683444
144,4.75477851008478e-05,11.1707519986947
145,4.76955361502693e-05,11.2770028154078
146,4.72833061248552e-05,11.4121539806076
147,4.81166176037532e-05,11.3624552621105
148,4.67114391462139e-05,11.4727706456023
149,4.79538016784549e-05,11.4588939805323
150,4.78649726495148e-05,11.504492062645
151,4.81372464640731e-05,11.5629461629789
152,4.78736354322995e-05,11.6548187273567
153,4.71371208403698e-05,11.6607490406503
154,4.76051280302284e-05,11.7252052894024
155,4.81107780760725e-05,11.7178637436127
156,4.82341303079268e-05,11.7627674831899
157,5.01091297884207e-05,11.8665434340285
158,4.7597380759821e-05,11.8084533756067
159,4.76988946338083e-05,11.9397596940622
160,4.79193942276954e-05,11.8954361094278
161,4.86474326897967e-05,12.0308607323084
162,4.71305679857989e-05,12.0742778391047
163,4.77600061910702e-05,12.2295333685767
164,4.71290591275559e-05,12.2153079491248
165,4.75458172898951e-05,12.2976946319158
166,4.85793060304817e-05,12.3375080577799
167,4.82362841047155e-05,12.5153518918063
168,4.69931120764281e-05,12.5813855289896
169,4.77567148577147e-05,12.690009315613
170,4.75836720047908e-05,12.6862100325885
171,4.84171439487195e-05,12.8398791028096
