,Rotation,Top moment [kN.m]
11254,0.003738014,143.1658255
11255,0.003737773,143.2086705
11256,0.003736875,143.2604359
11257,0.003736688,143.3145915
11258,0.003737191,143.3617347
11259,0.003737524,143.4251729
11260,0.003736684,143.5014713
11261,0.00373546,143.5610608
11262,0.003735715,143.6084814
11263,0.003735472,143.6460172
11264,0.003735391,143.6838427
11265,0.003735558,143.7097829
11266,0.003734912,143.7542022
11267,0.003733956,143.8002421
11268,0.003734996,143.8341372
11269,0.003734384,143.8722981
11270,0.003733388,143.9025821
11271,0.003732943,143.9145288
11272,0.003733313,143.9293264
11273,0.003732391,143.9612743
11274,0.00373407,143.9783965
11275,0.003733366,143.9999394
11276,0.003732657,144.0371167
11277,0.00373364,144.0663554
11278,0.003733647,144.1018746
11279,0.003730958,144.1272157
11280,0.003731451,144.1463655
11281,0.003731826,144.1691233
11282,0.003731552,144.2179612
11283,0.003732084,144.2485334
11284,0.003731493,144.2828157
11285,0.003730819,144.3330733
11286,0.003730926,144.387738
11287,0.003731557,144.4177419
11288,0.003731115,144.4619262
11289,0.003729946,144.5124837
11290,0.003730057,144.5529469
11291,0.003729704,144.5772795
11292,0.003729104,144.6289119
11293,0.003729515,144.6607458
11294,0.003729479,144.7227182
11295,0.003729741,144.7584425
11296,0.003729181,144.7952456
11297,0.003728958,144.8196899
11298,0.003728503,144.880645
11299,0.003728515,144.9121565
11300,0.003727715,144.9724234
11301,0.003727717,145.0279212
11302,0.003727574,145.0741993
11303,0.003726846,145.113101
11304,0.003727254,145.1445811
11305,0.003727108,145.1672887
11306,0.003726039,145.2088377
11307,0.003726624,145.2435036
11308,0.003726683,145.2628281
11309,0.003726111,145.2668966
11310,0.003726252,145.2983714
11311,0.003724922,145.3282658
11312,0.00372618,145.3596983
11313,0.00372637,145.404957
11314,0.003725076,145.4577741
11315,0.003724814,145.4976879
11316,0.003724371,145.5280509
11317,0.003723667,145.5353946
11318,0.003725035,145.5456376
11319,0.003724373,145.5644326
11320,0.00372377,145.597588
11321,0.003723218,145.6420904
11322,0.003723792,145.6836614
11323,0.003723391,145.729341
11324,0.003721953,145.7744881
11325,0.003723306,145.8121277
11326,0.003723284,145.8375232
11327,0.003722393,145.8716699
11328,0.003721861,145.9002195
11329,0.003721618,145.9241116
11330,0.003722242,145.9284591
11331,0.003720263,145.9380884
11332,0.003720846,145.9755895
11333,0.00372115,145.9923828
11334,0.003720929,146.0267959
11335,0.003720936,146.0864957
11336,0.003720332,146.1341838
11337,0.003720627,146.1712573
11338,0.00372096,146.2253568
11339,0.003719683,146.2728131
11340,0.003720046,146.2875596
11341,0.00371983,146.3159605
11342,0.003718869,146.3308929
11343,0.003719405,146.3448217
11344,0.003718392,146.3589104
11345,0.003718113,146.4009822
11346,0.003719094,146.4300734
11347,0.003717864,146.4902271
11348,0.003718015,146.5290257
11349,0.003717398,146.571016
11350,0.003718092,146.6025197
11351,0.003717918,146.6285966
11352,0.00371699,146.6263498
11353,0.00371717,146.6329412
11354,0.003716298,146.624547
11355,0.00371532,146.60829
11356,0.003716412,146.4891917
11357,0.003714957,146.4842982
11358,0.003716074,146.4870323
11359,0.003715561,146.4978976
11360,0.003715128,146.5251307
11361,0.003715273,146.6623978
11362,0.003716426,146.676424
11363,0.003715386,146.6936469
11364,0.003715305,146.7235668
11365,0.003715547,146.7368609
11366,0.003714531,146.7353629
11367,0.003713773,146.7619073
11368,0.003713852,146.7877461
11369,0.003713426,146.821938
11370,0.003713839,146.8407553
11371,0.003713396,146.8852341
11372,0.003714391,146.9285904
11373,0.003712664,146.966529
11374,0.003712205,146.9990675
11375,0.003713099,147.0531574
11376,0.003712354,147.0758299
11377,0.003712966,147.1121018
11378,0.003711983,147.1530624
11379,0.003712165,147.1575644
11380,0.003711173,147.1688668
11381,0.003712139,147.2168196
11382,0.003710312,147.2555259
11383,0.00371065,147.2841487
11384,0.003710382,147.3155798
11385,0.00370963,147.3595149
11386,0.003709517,147.3947685
11387,0.00370897,147.4181373
11388,0.003708252,147.4251438
11389,0.003709832,147.4434311
11390,0.003709304,147.452961
11391,0.00370922,147.4707534
11392,0.003709368,147.4768802
11393,0.003708606,147.4943625
11394,0.003709071,147.5123413
11395,0.003707801,147.5379498
11396,0.003707972,147.5478394
11397,0.003708998,147.5605055
11398,0.00370761,147.5834962
11399,0.003707945,147.6066992
11400,0.003707419,147.6041571
11401,0.00370731,147.6001685
11402,0.003707918,147.6135395
11403,0.003707181,147.6289984
11404,0.003707201,147.6539382
11405,0.003705902,147.6734801
11406,0.003705555,147.6976466
11407,0.00370473,147.7333693
11408,0.003705823,147.771162
11409,0.00370596,147.793723
11410,0.003704554,147.8278196
11411,0.003706007,147.8535466
11412,0.003704258,147.8505565
11413,0.00370598,147.8527189
11414,0.003705061,147.8693908
11415,0.003704139,147.8929048
11416,0.003703487,147.9269077
11417,0.003703533,147.9911888
11418,0.003704365,148.0279654
11419,0.003703575,148.063066
11420,0.00370339,148.0875217
11421,0.003703543,148.1201585
11422,0.003702651,148.1277081
11423,0.003703578,148.1429142
11424,0.003702744,148.1722425
11425,0.003702307,148.2066982
11426,0.0037021,148.2155792
11427,0.00370312,148.2345179
11428,0.003702157,148.2778764
11429,0.003701811,148.2980676
11430,0.003700975,148.3149689
11431,0.003699903,148.3464022
11432,0.003701162,148.369151
11433,0.003700792,148.3838136
11434,0.003702204,148.3935984
11435,0.003700854,148.3845247
11436,0.003700562,148.376875
11437,0.003699613,148.3950305
11438,0.003700492,148.3768243
11439,0.003698978,148.3687854
11440,0.003699038,148.3883677
11441,0.003699598,148.4011955
11442,0.003698803,148.3954074
11443,0.003699736,148.4036607
11444,0.003698291,148.4199854
11445,0.003698316,148.4333883
11446,0.003699017,148.4617993
11447,0.003698104,148.4725086
11448,0.003698032,148.4943758
11449,0.003697982,148.5291037
11450,0.003696876,148.5595395
11451,0.003696645,148.5647903
11452,0.003696585,148.5934983
11453,0.003697274,148.635477
11454,0.00369669,148.6410167
11455,0.003696492,148.6526709
11456,0.003696164,148.6714186
11457,0.003696154,148.6818479
11458,0.003695256,148.6732143
11459,0.003695646,148.6704154
11460,0.003694714,148.6510501
11461,0.003693837,148.6331397
11462,0.003693301,148.6217901
11463,0.003693503,148.6056031
11464,0.003693598,148.6088989
11465,0.003693228,148.6115032
11466,0.003693265,148.6208788
11467,0.003692057,148.6125559
11468,0.003691686,148.6035691
11469,0.003690659,148.6027482
11470,0.003690257,148.5892201
11471,0.003690152,148.5662825
11472,0.003689834,148.5430812
11473,0.003689226,148.526508
11474,0.003688353,148.5006558
11475,0.003688822,148.4853524
11476,0.003688118,148.4582335
11477,0.003687765,148.4455081
11478,0.003687075,148.4358436
11479,0.00368778,148.4222145
11480,0.003686564,148.402239
11481,0.003686175,148.4036797
11482,0.003685727,148.3756012
11483,0.003685695,148.3251305
11484,0.003684679,148.2835617
11485,0.003683287,148.265846
11486,0.003684673,148.2376372
11487,0.003684317,148.2273587
11488,0.00368,148.2361905
11489,0.00368,148.2261556
11490,0.00368,148.210344
11491,0.00368,148.2105503
11492,0.00368,148.2116401
11493,0.00368,148.2224037
11494,0.00368,148.2460934
11495,0.00368,148.2272596
11496,0.00368,148.2112458
11497,0.003679091,148.1925129
11498,0.003679504,148.179534
11499,0.003678226,148.1558
11500,0.00367877,148.1788537
11501,0.003678487,148.1914753
11502,0.003677696,148.2100949
11503,0.003677484,148.2228973
11504,0.003676716,148.222782
11505,0.003676181,148.2169529
11506,0.003676406,148.2210638
11507,0.003674947,148.2137574
11508,0.00367598,148.1795918
11509,0.003675994,148.1678187
11510,0.003674827,148.1441936
11511,0.003674181,148.1047095
11512,0.003674617,148.083839
11513,0.003673153,148.0930525
11514,0.003672984,148.080486
11515,0.00367229,148.0715291
11516,0.003671796,148.0785838
11517,0.00367166,148.0684258
11518,0.003671208,148.0286033
11519,0.003670303,148.0001467
11520,0.003670845,147.9736257
11521,0.003671208,147.9226435
11522,0.003669246,147.8916754
11523,0.003669876,147.8702311
11524,0.003668661,147.8392704
11525,0.003669195,147.8164021
11526,0.003668523,147.8092162
11527,0.003667218,147.8030862
11528,0.003668189,147.7992058
11529,0.003667017,147.8192326
11530,0.003666258,147.8108146
11531,0.003665495,147.7861103
11532,0.003665101,147.7445107
11533,0.003664593,147.7113587
11534,0.003664286,147.6807786
11535,0.003665004,147.6778371
11536,0.003663905,147.6884158
11537,0.00366373,147.6982106
11538,0.003663398,147.7031322
11539,0.003663173,147.6966047
11540,0.003662347,147.6853688
11541,0.003662593,147.6781259
11542,0.003660932,147.6712267
11543,0.003661375,147.6610148
11544,0.003660809,147.6450447
11545,0.003660614,147.6224197
11546,0.003660434,147.6097702
11547,0.003660735,147.5911494
11548,0.00365858,147.5884495
11549,0.003659503,147.5704355
11550,0.003658309,147.5804781
11551,0.003657959,147.5767087
11552,0.003656887,147.5699543
11553,0.003657763,147.5498868
11554,0.003656136,147.5529139
11555,0.003655767,147.5192997
11556,0.003655854,147.4818714
11557,0.003656694,147.4500119
11558,0.003655421,147.4059695
11559,0.003654778,147.3596086
11560,0.003655042,147.3517796
11561,0.003654861,147.3242245
11562,0.00365309,147.2994553
11563,0.003652393,147.3019721
11564,0.003652687,147.297876
11565,0.003652118,147.2795587
11566,0.003651491,147.274086
11567,0.00365027,147.2732292
11568,0.003651144,147.2391611
11569,0.003651246,147.2116155
11570,0.003650188,147.1803113
11571,0.003650733,147.1595979
11572,0.003649323,147.1290728
11573,0.00364876,147.1242521
11574,0.003648792,147.1184029
11575,0.003647626,147.1106589
11576,0.003648406,147.0897207
11577,0.003647239,147.0939046
11578,0.003646336,147.084861
11579,0.00364688,147.0772323
11580,0.003646989,147.0571074
11581,0.003645405,147.0457684
11582,0.003645952,147.0206971
11583,0.003644726,146.994571
11584,0.003644523,146.9809875
11585,0.003644447,146.9731595
11586,0.003643821,146.9581511
11587,0.0036428,146.9539016
11588,0.003642871,146.9422064
11589,0.003641928,146.9323222
11590,0.003643336,146.9272045
11591,0.00364108,146.9153605
11592,0.003641597,146.8837161
11593,0.003640937,146.8615536
11594,0.003639985,146.8365595
11595,0.003639559,146.8136124
11596,0.003639072,146.7943357
11597,0.00364023,146.7732826
11598,0.00363898,146.7625111
11599,0.003639755,146.7472206
11600,0.003638388,146.7268966
11601,0.003637613,146.687831
11602,0.003639681,146.681041
11603,0.003637144,146.6378118
11604,0.003636528,146.578745
11605,0.003637212,146.5206745
11606,0.003636054,146.4922389
11607,0.00363511,146.4502944
11608,0.003635672,146.4551172
11609,0.003635278,146.433285
11610,0.003634036,146.4095741
11611,0.003635212,146.4006121
11612,0.003632445,146.3878803
11613,0.003633636,146.3633249
11614,0.003632488,146.3607865
11615,0.003633249,146.3628702
11616,0.003632616,146.3414963
11617,0.003632226,146.3143114
11618,0.003631571,146.2942118
11619,0.003631703,146.2763353
11620,0.00363002,146.2607168
11621,0.003629963,146.2468067
11622,0.003630315,146.2370989
11623,0.003628869,146.202604
11624,0.003629046,146.193472
11625,0.003629063,146.182509
11626,0.003628553,146.181391
11627,0.003627467,146.1650041
11628,0.0036269,146.1463663
11629,0.003627228,146.1206851
11630,0.003625764,146.0895776
11631,0.003626245,146.0712109
11632,0.003625865,146.059304
11633,0.003625452,146.0533663
11634,0.00362579,146.0530875
11635,0.003624846,146.0532233
11636,0.003623485,146.0297339
11637,0.003624003,145.9943033
11638,0.003623289,145.9765405
11639,0.00362226,145.945842
11640,0.003623322,145.9149308
11641,0.003622004,145.8867983
11642,0.003622537,145.8640951
11643,0.003619893,145.8260747
11644,0.00362071,145.8042388
11645,0.003620604,145.7579193
11646,0.003620013,145.7327091
11647,0.003619788,145.7143223
11648,0.003619127,145.7149609
11649,0.003619495,145.6917248
11650,0.003618813,145.6858688
11651,0.003617678,145.6651693
11652,0.00361645,145.6228197
11653,0.003616638,145.5677387
11654,0.003616169,145.5386105
11655,0.003617203,145.5224221
11656,0.003615241,145.5147779
11657,0.003616146,145.5261317
11658,0.003614965,145.5507121
11659,0.003615187,145.5489076
11660,0.003613806,145.5351466
11661,0.003613782,145.5204261
11662,0.003613523,145.4925925
11663,0.003613233,145.4581156
11664,0.003611682,145.4242052
11665,0.003612661,145.3960071
11666,0.003610514,145.3729691
11667,0.003611347,145.3658193
11668,0.003610604,145.3566331
11669,0.003611161,145.3505961
11670,0.003610303,145.3399876
11671,0.003609915,145.3120903
11672,0.003608738,145.2773499
11673,0.003609387,145.2584171
11674,0.003609535,145.2456936
11675,0.003608503,145.2327375
11676,0.003607744,145.2085171
11677,0.003607244,145.1993285
11678,0.003606579,145.1805374
11679,0.003606627,145.1632269
11680,0.003606597,145.1377461
11681,0.003604754,145.1302278
11682,0.003604743,145.1200452
11683,0.003605062,145.1040235
11684,0.003605046,145.0827481
11685,0.003604085,145.0705998
11686,0.00360496,145.0582613
11687,0.003603689,145.0290432
11688,0.003604269,144.9902977
11689,0.003603477,144.9343237
11690,0.00360241,144.8867463
11691,0.003602172,144.8432222
11692,0.003602617,144.8014002
11693,0.003600352,144.768271
11694,0.003601403,144.762219
11695,0.003599837,144.7556572
11696,0.003600353,144.7339243
11697,0.003598876,144.7220404
11698,0.003599089,144.724052
11699,0.003598604,144.6895387
11700,0.003597746,144.6399901
11701,0.003597689,144.6086941
11702,0.003597156,144.5929901
11703,0.003596483,144.5745593
11704,0.003596811,144.5777267
11705,0.003597104,144.5910545
11706,0.003595588,144.5883846
11707,0.003596763,144.5832809
11708,0.003594768,144.5566701
11709,0.003594779,144.5382731
11710,0.003594477,144.5275996
11711,0.003594065,144.5070003
11712,0.003593078,144.4800486
11713,0.003592695,144.4629771
11714,0.003592007,144.4486072
11715,0.003592773,144.4257267
11716,0.003591854,144.4062706
11717,0.003591853,144.3953877
11718,0.003589986,144.3729849
11719,0.003591878,144.3667247
11720,0.003590666,144.3650113
11721,0.00358909,144.3666422
11722,0.003589208,144.3443565
11723,0.003588905,144.3272878
11724,0.003587895,144.2843532
11725,0.00359,144.2349164
11726,0.00359,144.1956478
11727,0.00359,144.1800804
11728,0.00359,144.168175
11729,0.00359,144.1421557
11730,0.00359,144.1150517
11731,0.00359,144.0930843
11732,0.00359,144.0599522
11733,0.00359,144.0385133
11734,0.00358,144.0131247
11735,0.00358,143.9883313
11736,0.00358,143.9462589
11737,0.00358,143.9190524
11738,0.00358,143.8777789
11739,0.00358,143.8401334
11740,0.003582639,143.817379
11741,0.003581155,143.8085783
11742,0.00358217,143.7946398
11743,0.003581138,143.7840712
11744,0.003580787,143.7904327
11745,0.00358147,143.7979746
11746,0.003579569,143.7988731
11747,0.003578663,143.7694383
11748,0.00357874,143.745907
11749,0.003577965,143.7295553
11750,0.003578734,143.7034085
11751,0.003577889,143.6854788
11752,0.003576962,143.6901857
11753,0.003577255,143.6757042
11754,0.003576637,143.6594742
11755,0.003577181,143.6533434
11756,0.003575882,143.6288757
11757,0.003575575,143.6002365
11758,0.003575708,143.5977281
11759,0.003574772,143.5872506
11760,0.003574079,143.5583731
11761,0.003573853,143.5254251
11762,0.003572807,143.4880423
11763,0.003573517,143.443601
11764,0.003572909,143.4085012
11765,0.003571499,143.3793223
11766,0.003571499,143.3597278
11767,0.003570362,143.3491602
11768,0.003570582,143.3125654
11769,0.003570147,143.282576
11770,0.003570219,143.2182096
11771,0.003569178,143.1641571
11772,0.003568102,143.103486
11773,0.003568327,143.065438
11774,0.003566939,143.0120398
11775,0.003565815,142.9994716
11776,0.003566706,142.9658698
11777,0.003565197,142.9588977
11778,0.003564431,142.9496287
11779,0.003563348,142.9537251
11780,0.003562922,142.9596092
11781,0.003561841,142.9605004
11782,0.00356215,142.9409906
11783,0.003560635,142.9281553
11784,0.003559884,142.8900629
11785,0.003558463,142.8486521
11786,0.003557707,142.842277
11787,0.003557534,142.8424074
11788,0.003556306,142.8403402
11789,0.00355,142.8488062
11790,0.00356,142.8496271
11791,0.00355,142.8405842
11792,0.00355,142.8227355
11793,0.00355,142.8041459
11794,0.00355,142.7963208
11795,0.00355,142.781556
11796,0.00355,142.7724266
11797,0.00355,142.769001
11798,0.00355,142.7642723
11799,0.00355,142.7364616
11800,0.00355,142.7297646
11801,0.00355,142.7391582
11802,0.00354,142.7290496
11803,0.00355,142.7081539
11804,0.00354,142.7113685
11805,0.00354,142.6996109
11806,0.00354,142.6460713
11807,0.00354,142.5931099
11808,0.00354,142.5478951
11809,0.00354,142.5141319
11810,0.00354,142.4760658
11811,0.00354,142.4545018
11812,0.00354,142.4400661
11813,0.00354,142.4405808
11814,0.00354,142.4092428
11815,0.00353,142.4016832
11816,0.00353,142.3605061
11817,0.00353,142.3496089
11818,0.00353,142.3310325
11819,0.00353,142.3046252
11820,0.00353,142.2524179
11821,0.00353,142.2334136
11822,0.00353,142.1925172
11823,0.00353,142.1621773
11824,0.00353,142.1632388
11825,0.00353,142.1809938
11826,0.00353,142.1962191
11827,0.00353,142.2067951
11828,0.00353,142.1929031
11829,0.00353,142.1732228
11830,0.00352,142.1630684
11831,0.00352,142.1298391
11832,0.00352,142.0941977
11833,0.00352,142.0683657
11834,0.00352,142.0114365
11835,0.00352,141.9587631
11836,0.00352,141.9352454
11837,0.00352,141.9154988
11838,0.00352,141.9020946
11839,0.00352,141.9219063
11840,0.00352,141.9060332
11841,0.00351,141.9108984
11842,0.00351,141.9060753
11843,0.00351,141.8760027
11844,0.00351,141.8180061
11845,0.00351,141.7809875
11846,0.00351,141.7187038
11847,0.00351,141.6583846
11848,0.00351,141.6293345
11849,0.00351,141.628482
11850,0.00351,141.6103347
11851,0.00351,141.6008261
11852,0.00351,141.5805448
11853,0.0035,141.5634342
11854,0.00351,141.526466
11855,0.0035,141.4964455
11856,0.0035,141.4226764
11857,0.0035,141.3814625
11858,0.0035,141.1728904
11859,0.0035,141.0959968
11860,0.0035,141.034838
11861,0.0035,141.0206626
11862,0.0035,140.9860888
11863,0.0035,141.1223226
11864,0.0035,141.1384324
11865,0.0035,141.1501066
11866,0.0035,141.1698582
11867,0.003495232,141.1800629
11868,0.003493888,141.1497061
11869,0.003493139,141.1270027
11870,0.003492711,141.1034434
11871,0.003492441,141.0795889
11872,0.003491435,141.0630864
11873,0.003490294,141.072754
11874,0.003489446,141.0683473
11875,0.003489152,141.0628651
11876,0.003488607,141.0403855
11877,0.003485832,141.0200001
11878,0.003486584,140.9841712
11879,0.003484943,140.947523
11880,0.003485053,140.9044325
11881,0.00348415,140.8654804
11882,0.003482889,140.8210589
11883,0.003482766,140.797482
11884,0.003481586,140.779947
11885,0.003481489,140.7687457
11886,0.003481629,140.7531494
11887,0.003478378,140.7415783
11888,0.003478935,140.7274799
11889,0.003478256,140.6871915
11890,0.003476419,140.6376248
11891,0.003476973,140.584145
11892,0.003474819,140.5472573
11893,0.003474334,140.4985223
11894,0.003473582,140.478296
11895,0.003472391,140.4513456
11896,0.003472294,140.4500611
11897,0.003471014,140.4218139
11898,0.003470782,140.4093228
11899,0.003470643,140.377716
11900,0.003468485,140.3651722
11901,0.003468299,140.3211252
11902,0.003467879,140.2754829
11903,0.003467038,140.2194539
11904,0.003464911,140.1755277
11905,0.003465847,140.1332261
11906,0.003464689,140.0984976
11907,0.003463414,140.0978334
11908,0.003462529,140.0976337
11909,0.003461833,140.0915206
11910,0.003461188,140.0937209
11911,0.003460508,140.0724646
11912,0.003460535,140.0437682
11913,0.003458896,140.0024662
11914,0.003457731,139.9468777
11915,0.003457767,139.8744509
11916,0.003456731,139.836304
11917,0.003455846,139.8265027
11918,0.003455481,139.7928657
11919,0.00345305,139.8231775
11920,0.003453221,139.832227
11921,0.003452988,139.8354358
11922,0.003453326,139.8027361
11923,0.003451854,139.7876298
11924,0.003451282,139.7246873
11925,0.003449513,139.6697927
11926,0.003449061,139.60478
11927,0.003447974,139.5455397
11928,0.003447183,139.5032522
11929,0.00344605,139.4738566
11930,0.003445516,139.4592524
11931,0.003443427,139.4395004
11932,0.003443906,139.4255815
11933,0.003444296,139.4069484
11934,0.003442214,139.3808199
11935,0.003441381,139.3588406
11936,0.003440252,139.3479387
11937,0.003439202,139.2989428
11938,0.003438428,139.2656857
11939,0.003436394,139.2441295
11940,0.003435759,139.2010155
11941,0.003436312,139.1572395
11942,0.003434544,139.1497155
11943,0.003434157,139.131508
11944,0.003432875,139.1122474
11945,0.003431586,139.1001979
11946,0.003431488,139.1026294
11947,0.003429604,139.0808748
11948,0.003429504,139.0664245
11949,0.003428789,139.0289891
11950,0.003426974,138.9877575
11951,0.003426296,138.94533
11952,0.003424753,138.9124007
11953,0.003424267,138.8739696
11954,0.003423179,138.8438874
11955,0.003421468,138.8360594
11956,0.003422267,138.8110372
11957,0.003419468,138.8065302
11958,0.003418166,138.787632
11959,0.003418301,138.7739291
11960,0.003416821,138.7358511
11961,0.003414937,138.682588
11962,0.003415578,138.6205287
11963,0.00341426,138.5684959
11964,0.003413309,138.5150701
11965,0.003411978,138.4826664
11966,0.003410474,138.4887529
11967,0.003410035,138.4837618
11968,0.003409858,138.4849948
11969,0.003408765,138.4928596
11970,0.003406955,138.4682024
11971,0.003405737,138.4210295
11972,0.003404464,138.3420014
11973,0.003403773,138.2741768
11974,0.003402971,138.2007628
11975,0.00340219,138.1579081
11976,0.003400606,138.1275841
11977,0.003400429,138.1417527
11978,0.003399032,138.1256022
11979,0.003398833,138.1040583
11980,0.003397317,138.0921071
11981,0.003396707,138.0700162
11982,0.003395415,138.0361072
11983,0.003393697,137.9742404
11984,0.003393274,137.9474516
11985,0.00339165,137.8961623
11986,0.00339173,137.8550177
11987,0.003390944,137.8243838
11988,0.00338932,137.8257254
11989,0.003388991,137.8212918
11990,0.003386632,137.8165096
11991,0.003386901,137.8116094
11992,0.003386166,137.776674
11993,0.0033842,137.739905
11994,0.003382948,137.687311
11995,0.003383336,137.6190599
11996,0.003381385,137.549927
11997,0.003380559,137.4992264
11998,0.003379297,137.4756461
11999,0.003379032,137.4418668
12000,0.003378571,137.4589164
12001,0.003376333,137.4557724
12002,0.003375962,137.4492648
12003,0.003375797,137.4297157
12004,0.003373721,137.3982762
12005,0.003372553,137.3427138
12006,0.003372675,137.2848398
12007,0.003370887,137.2289249
12008,0.003370999,137.1804273
12009,0.003368306,137.1493215
12010,0.003367968,137.1230317
12011,0.003366728,137.1173292
12012,0.003365801,137.1315924
12013,0.003364651,137.1237512
12014,0.003363838,137.1158742
12015,0.003362763,137.0983607
12016,0.003360986,137.0532972
12017,0.003360007,136.9828667
12018,0.003361246,136.9335927
12019,0.003359106,136.8868772
12020,0.003358908,136.842975
12021,0.003356962,136.8145468
12022,0.003356077,136.7914237
12023,0.003356741,136.7687851
12024,0.003354445,136.7305496
12025,0.003353194,136.7006063
12026,0.003353009,136.6699698
12027,0.003352118,136.6409075
12028,0.003349191,136.6113107
12029,0.003348807,136.5526725
12030,0.003349001,136.4785754
12031,0.003346689,136.4168345
12032,0.003347399,136.3646789
12033,0.003345573,136.3155645
12034,0.003343846,136.2906183
12035,0.00334329,136.2783419
12036,0.003342603,136.2691043
12037,0.003342109,136.2297854
12038,0.003339761,136.1824013
12039,0.003339158,136.150667
12040,0.003338646,136.0792801
12041,0.003337749,135.9981883
12042,0.003336126,135.9468765
12043,0.003336017,135.9047625
12044,0.003335135,135.8607344
12045,0.003333431,135.8677543
12046,0.003332497,135.8684004
12047,0.003330297,135.860445
12048,0.003330452,135.8386536
12049,0.003330092,135.8079375
12050,0.003328423,135.7590153
12051,0.003326454,135.7028736
12052,0.003326645,135.6488927
12053,0.003324996,135.5911789
12054,0.003324971,135.5637598
12055,0.003323683,135.5257625
12056,0.003323416,135.5062655
12057,0.003321519,135.4877377
12058,0.003321147,135.4624524
12059,0.003319252,135.4456672
12060,0.003319604,135.4087374
12061,0.003317849,135.3573843
12062,0.003317114,135.300419
12063,0.003315478,135.2401006
12064,0.003313389,135.1624236
12065,0.003312718,135.1165255
12066,0.00331227,135.0793932
12067,0.003311031,135.0537672
12068,0.003309793,135.0393202
12069,0.003307413,135.0095609
12070,0.003308054,134.9838158
12071,0.003305263,134.943679
12072,0.003306126,134.8908345
12073,0.003304376,134.8269851
12074,0.003303259,134.776994
12075,0.003301885,134.7198801
12076,0.003300841,134.6768989
12077,0.003299455,134.6401145
12078,0.003297434,134.6095788
12079,0.003296884,134.5736333
12080,0.003297257,134.5555581
12081,0.003294669,134.515652
12082,0.003292938,134.4714571
12083,0.003293442,134.4110458
12084,0.003292139,134.3461819
12085,0.003289994,134.2649963
12086,0.003289572,134.2015461
12087,0.003287885,134.1669843
12088,0.00328687,134.154811
12089,0.003285338,134.1251778
12090,0.00328373,134.1023819
12091,0.003283943,134.1169394
12092,0.003282213,134.0873391
12093,0.003281403,134.0639718
12094,0.00327955,134.0365408
12095,0.003279438,133.9740678
12096,0.003278152,133.8913136
12097,0.003276419,133.8305201
12098,0.003274822,133.78291
12099,0.003273482,133.7535917
12100,0.003273872,133.7504101
12101,0.003271791,133.7226068
12102,0.003270008,133.693255
12103,0.003268962,133.6414588
12104,0.003267824,133.5787147
12105,0.003267236,133.5089574
12106,0.003266081,133.4552441
12107,0.003264448,133.3853286
12108,0.003263059,133.3288103
12109,0.003261622,133.2917002
12110,0.003261024,133.2548125
12111,0.003260002,133.2245947
12112,0.003258414,133.1976439
12113,0.003257897,133.1662048
12114,0.003257298,133.1250995
12115,0.00325474,133.0810823
12116,0.003254321,133.0062312
12117,0.003253748,132.9457868
12118,0.003252321,132.873179
12119,0.003249775,132.8098132
12120,0.003249368,132.7710776
12121,0.003247549,132.7363433
12122,0.003246656,132.7031238
12123,0.003245116,132.6832408
12124,0.003244777,132.6628593
12125,0.003243544,132.5893416
12126,0.003242511,132.5147185
12127,0.003241145,132.4352274
12128,0.00324007,132.3602613
12129,0.003239053,132.2818369
12130,0.003238033,132.2234234
12131,0.003236158,132.2000381
12132,0.003234607,132.1960395
12133,0.003235405,132.1794012
12134,0.003233071,132.1516198
12135,0.003232514,132.13079
12136,0.003229613,132.0995504
12137,0.003229597,132.0307062
12138,0.003229039,131.9490874
12139,0.003225965,131.8861106
12140,0.003225789,131.8368597
12141,0.003224586,131.7933818
12142,0.003223787,131.759619
12143,0.003222349,131.7340508
12144,0.003220319,131.6952786
12145,0.00322068,131.655886
12146,0.003218131,131.6083764
12147,0.003218755,131.5424415
12148,0.003215885,131.4681928
12149,0.00321567,131.4035319
12150,0.003214237,131.3266556
12151,0.003213205,131.2738757
12152,0.003212552,131.2299914
12153,0.003211739,131.2008953
12154,0.003210679,131.1474701
12155,0.003209493,131.1342365
12156,0.003207405,131.0676688
12157,0.003205049,131.0155707
12158,0.003205458,130.9735908
12159,0.003202978,130.9033805
12160,0.003203076,130.8080396
12161,0.00320096,130.7572543
12162,0.003199875,130.7014084
12163,0.003199844,130.6420836
12164,0.00319829,130.6281173
12165,0.003196252,130.6184479
12166,0.003196809,130.5743764
12167,0.003194957,130.5227364
12168,0.003193095,130.4388724
12169,0.003192347,130.3555068
12170,0.003190955,130.2750794
12171,0.003189416,130.2053622
12172,0.003188878,130.1557616
12173,0.003187254,130.1421837
12174,0.003185548,130.1224757
12175,0.003183425,130.0920794
12176,0.003182937,130.0596524
12177,0.003181859,130.0097518
12178,0.003180359,129.9418
12179,0.003177634,129.8645489
12180,0.003177931,129.7834517
12181,0.003175927,129.6991133
12182,0.003174501,129.6342056
12183,0.003173303,129.5957525
12184,0.003171747,129.5598758
12185,0.003170556,129.5325887
12186,0.003168634,129.4960544
12187,0.003167973,129.4699265
12188,0.003166776,129.4165538
12189,0.00316649,129.3491828
12190,0.003163319,129.2665418
12191,0.003162051,129.2127116
12192,0.00316059,129.1241768
12193,0.003160649,129.0647031
12194,0.003158056,129.0191453
12195,0.003156531,128.9818214
12196,0.003155636,128.9428138
12197,0.003154411,128.9318701
12198,0.003151842,128.88873
