,Rotation,Top moment [kN.m]
5826,-0.009963177,-582.9778398
5827,-0.009954284,-582.1197148
5828,-0.009942427,-581.0594295
5829,-0.009932116,-580.2260114
5830,-0.009923167,-579.2589934
5831,-0.009911419,-578.4137693
5832,-0.009902108,-577.5076555
5833,-0.009892294,-576.5338875
5834,-0.009881312,-575.7010544
5835,-0.009872641,-574.7498583
5836,-0.009862444,-573.7647612
5837,-0.009850477,-572.9473654
5838,-0.009840692,-571.8196436
5839,-0.009831234,-571.1482484
5840,-0.009820384,-570.165315
5841,-0.009810889,-569.1981666
5842,-0.009799618,-568.3729452
5843,-0.009789783,-567.4295305
5844,-0.009779537,-566.4851393
5845,-0.009769068,-565.6537044
5846,-0.009759489,-564.6920158
5847,-0.009748421,-563.8867147
5848,-0.009738289,-562.9242959
5849,-0.009728836,-561.9528867
5850,-0.009719134,-561.1198072
5851,-0.009708673,-560.2521283
5852,-0.009697245,-559.0965085
5853,-0.009688076,-558.3896703
5854,-0.009676961,-557.4823707
5855,-0.009666548,-556.2685621
5856,-0.009656471,-555.6679963
5857,-0.009645419,-554.5125973
5858,-0.00963589,-553.6502185
5859,-0.009625677,-552.9101149
5860,-0.009616922,-551.7917747
5861,-0.009605742,-550.7863052
5862,-0.00959565,-549.9639313
5863,-0.009584932,-549.1256483
5864,-0.009575463,-547.9850443
5865,-0.009565149,-547.2039621
5866,-0.009553785,-546.1184083
5867,-0.009543405,-545.2565762
5868,-0.009533694,-544.5056992
5869,-0.009524166,-543.3928492
5870,-0.009513825,-542.4737719
5871,-0.009502788,-541.6490478
5872,-0.009493262,-540.8013145
5873,-0.009483577,-539.9238204
5874,-0.009473147,-538.9201911
5875,-0.009462387,-537.9492912
5876,-0.009452321,-536.7669003
5877,-0.0094422,-536.2300771
5878,-0.009430666,-535.033614
5879,-0.009421417,-534.3816229
5880,-0.009411763,-533.4356606
5881,-0.009400355,-532.5600849
5882,-0.009390386,-531.6961685
5883,-0.009380645,-530.6018642
5884,-0.009370153,-529.6490295
5885,-0.009360177,-528.7776262
5886,-0.009350122,-527.9179494
5887,-0.00934005,-526.8776657
5888,-0.009328824,-525.9644053
5889,-0.009319004,-525.1541176
5890,-0.00930849,-524.2589384
5891,-0.009299279,-523.4113668
5892,-0.009288767,-522.3206138
5893,-0.009278091,-521.4938227
5894,-0.009267325,-520.4553244
5895,-0.009257147,-519.6807903
5896,-0.009247243,-518.6057172
5897,-0.009237927,-517.7281773
5898,-0.009227784,-516.7285913
5899,-0.009216807,-515.9797686
5900,-0.00920698,-514.8269125
5901,-0.009195508,-514.0647847
5902,-0.009186365,-513.1449594
5903,-0.009175002,-512.1089473
5904,-0.009165501,-511.2311004
5905,-0.009155565,-510.2973045
5906,-0.009144881,-509.4035591
5907,-0.009136241,-508.3852437
5908,-0.009125372,-507.5241353
5909,-0.009113716,-506.6716573
5910,-0.0091,-505.5686858
5911,-0.00909,-504.7065692
5912,-0.00908,-503.7901295
5913,-0.00907,-502.9394378
5914,-0.00906,-502.0620248
5915,-0.00905,-501.182939
5916,-0.00904,-500.1782821
5917,-0.00903,-499.2424486
5918,-0.00902,-498.2450041
5919,-0.00901,-497.4418049
5920,-0.009,-496.5093869
5921,-0.00899,-495.4024514
5922,-0.00898,-494.4426284
5923,-0.00897,-493.7429259
5924,-0.00896,-492.7945246
5925,-0.00895,-491.9112652
5926,-0.00894,-490.9193169
5927,-0.00893,-489.935507
5928,-0.00892,-489.0583016
5929,-0.00891,-488.1314571
5930,-0.0089,-487.0918691
5931,-0.00889,-486.1742641
5932,-0.00888,-485.3396366
5933,-0.00887,-484.392468
5934,-0.00886,-483.6280357
5935,-0.00885,-482.5052185
5936,-0.00884,-481.8022787
5937,-0.00883,-480.6178001
5938,-0.00882,-479.7312932
5939,-0.00881,-478.9095144
5940,-0.0088,-477.8721173
5941,-0.00879,-477.0617141
5942,-0.00878,-475.9748662
5943,-0.00877,-475.3262877
5944,-0.00876,-473.9903849
5945,-0.00875,-473.2378994
5946,-0.00874,-472.3346674
5947,-0.00873,-471.3684739
5948,-0.00872,-470.6974417
5949,-0.00871,-469.5029693
5950,-0.0087,-468.8291509
5951,-0.00868,-467.7508955
5952,-0.00867,-466.877516
5953,-0.00867,-465.9019569
5954,-0.00865,-464.694729
5955,-0.00864,-463.9584931
5956,-0.00863,-462.8571533
5957,-0.00862,-462.0927866
5958,-0.00861,-461.1407972
5959,-0.0086,-460.3018387
5960,-0.00859,-459.3083219
5961,-0.00858,-458.3821504
5962,-0.00857,-457.4934704
5963,-0.00856,-456.4121938
5964,-0.00855,-455.6062964
5965,-0.00854,-454.849277
5966,-0.00853,-453.5662044
5967,-0.00852,-452.9046847
5968,-0.00851,-451.8074773
5969,-0.0085,-450.8645405
5970,-0.00849,-449.94999
5971,-0.00848,-449.0867887
5972,-0.00847,-448.2344686
5973,-0.00846,-447.2524857
5974,-0.00845,-446.4273954
5975,-0.00844,-445.3659286
5976,-0.00843,-444.4320668
5977,-0.00842,-443.6491127
5978,-0.00841,-442.6566583
5979,-0.0084,-441.6387089
5980,-0.00839,-440.8046901
5981,-0.00838,-439.8550113
5982,-0.00837,-438.9319827
5983,-0.00836,-437.9702925
5984,-0.00835,-437.0266313
5985,-0.00834,-436.353132
5986,-0.00833,-435.1661541
5987,-0.00832,-434.4251058
5988,-0.008306718,-433.3050413
5989,-0.008297278,-432.5142077
5990,-0.008285812,-431.4719255
5991,-0.008275968,-430.6521316
5992,-0.008264588,-429.7894799
5993,-0.008255036,-428.6581545
5994,-0.008244103,-427.8509554
5995,-0.008233553,-426.8476661
5996,-0.0082237,-425.9416375
5997,-0.008213968,-425.0954893
5998,-0.008204291,-424.1861282
5999,-0.008192135,-423.3042205
6000,-0.008183938,-422.4216378
6001,-0.008173867,-421.4977759
6002,-0.008163602,-420.5850921
6003,-0.008152499,-419.5912688
6004,-0.008142482,-418.8234187
6005,-0.008132324,-417.874226
6006,-0.008122362,-416.8854675
6007,-0.00811088,-416.1797257
6008,-0.00810207,-415.1573895
6009,-0.008091867,-414.2700576
6010,-0.008081254,-413.1434409
6011,-0.008070667,-412.3670761
6012,-0.008061312,-411.4796673
6013,-0.008049857,-410.5040072
6014,-0.008040201,-409.909512
6015,-0.008029864,-408.8565246
6016,-0.008019151,-407.938121
6017,-0.00800973,-407.0724693
6018,-0.007999793,-406.0336622
6019,-0.007989116,-405.1883029
6020,-0.007978851,-404.3132997
6021,-0.007968205,-403.4157191
6022,-0.007957835,-402.4643632
6023,-0.007948203,-401.5212425
6024,-0.007937846,-400.6538426
6025,-0.007927536,-399.7854898
6026,-0.007918486,-398.9057594
6027,-0.007907151,-397.9809692
6028,-0.007897062,-397.1280727
6029,-0.007887052,-396.3333283
6030,-0.007876381,-395.2828885
6031,-0.007865495,-394.6516068
6032,-0.007855817,-393.707548
6033,-0.007845727,-392.8045381
6034,-0.007835824,-391.8522326
6035,-0.00782464,-390.9675933
6036,-0.007815619,-390.1067869
6037,-0.007805505,-389.2196765
6038,-0.007795166,-388.2213744
6039,-0.007783513,-387.437372
6040,-0.007774123,-386.6447064
6041,-0.00776464,-385.788968
6042,-0.007753489,-384.8848998
6043,-0.007742499,-383.8945714
6044,-0.007733559,-382.9938658
6045,-0.007723282,-382.0661372
6046,-0.007712288,-381.3351694
6047,-0.007702484,-380.4463439
6048,-0.00769174,-379.4335659
6049,-0.007681113,-378.7071491
6050,-0.007672063,-377.8487946
6051,-0.007661794,-376.9083724
6052,-0.007651241,-376.2054521
6053,-0.007641071,-375.2685818
6054,-0.00763088,-374.3559469
6055,-0.007620482,-374.7592626
6056,-0.00761085,-372.9153101
6057,-0.007599829,-371.7951401
6058,-0.007590095,-370.9713073
6059,-0.00757933,-370.2966294
6060,-0.007568904,-369.2711566
6061,-0.007559143,-368.4210539
6062,-0.007549601,-367.5450279
6063,-0.007538455,-366.5629757
6064,-0.007529347,-365.8458447
6065,-0.007518441,-365.08827
6066,-0.0075081,-364.2488565
6067,-0.007497991,-363.4903014
6068,-0.007486161,-362.4825555
6069,-0.007478156,-361.6694657
6070,-0.007467893,-360.7340312
6071,-0.007456279,-359.8583132
6072,-0.007447154,-359.0937429
6073,-0.007436802,-358.1962385
6074,-0.007426071,-357.317209
6075,-0.007415663,-356.5453362
6076,-0.007407352,-355.5443551
6077,-0.007395919,-354.5666262
6078,-0.007385495,-353.7326149
6079,-0.007375388,-353.1386827
6080,-0.007365183,-352.1893563
6081,-0.00735382,-351.3378741
6082,-0.007344718,-350.5446121
6083,-0.007334972,-349.6025758
6084,-0.007324226,-348.7257576
6085,-0.007314704,-347.8778744
6086,-0.007302699,-346.982834
6087,-0.007294199,-346.1078868
6088,-0.007283331,-345.3770104
6089,-0.007272005,-344.3407829
6090,-0.007262006,-343.7249553
6091,-0.007253482,-342.782343
6092,-0.007241985,-341.7920674
6093,-0.00723211,-341.2231047
6094,-0.007221947,-340.0833948
6095,-0.007212121,-339.4784779
6096,-0.007200105,-338.3632612
6097,-0.007190931,-337.7701207
6098,-0.007181346,-336.7536113
6099,-0.007169944,-335.8543404
6100,-0.007162184,-335.0645766
6101,-0.00715063,-334.0690127
6102,-0.007140304,-333.4035665
6103,-0.007130046,-332.5080969
6104,-0.007119405,-331.5965411
6105,-0.007108391,-330.797082
6106,-0.007098966,-329.869078
6107,-0.007089366,-328.9098524
6108,-0.007077663,-328.1821959
6109,-0.007067289,-327.4187773
6110,-0.007057664,-326.5901034
6111,-0.007047175,-325.5301461
6112,-0.007037733,-324.9461566
6113,-0.007027425,-323.9212152
6114,-0.007016668,-323.1375011
6115,-0.007006708,-322.2619815
6116,-0.006996383,-321.4194973
6117,-0.006987192,-320.5450723
6118,-0.006975449,-319.563006
6119,-0.006966034,-318.9310496
6120,-0.00695683,-317.9041045
6121,-0.006946411,-316.9807116
6122,-0.00693561,-316.2717134
6123,-0.006925556,-315.2402437
6124,-0.006914901,-314.4543724
6125,-0.006904029,-313.6192862
6126,-0.006894465,-312.5724853
6127,-0.006884022,-311.7979323
6128,-0.006873706,-310.9503921
6129,-0.00686337,-310.0284991
6130,-0.00685301,-309.2495727
6131,-0.006842282,-308.2597747
6132,-0.00683304,-307.6136985
6133,-0.006823489,-306.7815697
6134,-0.006811857,-305.711903
6135,-0.006802085,-305.1212604
6136,-0.006791749,-303.979848
6137,-0.006781103,-303.2790313
6138,-0.00677178,-302.344685
6139,-0.00676171,-301.5466871
6140,-0.006752025,-300.6410064
6141,-0.006740963,-299.7730275
6142,-0.006729505,-299.1053084
6143,-0.006721181,-298.0062962
6144,-0.006710105,-297.3232537
6145,-0.006699252,-296.2716917
6146,-0.006689495,-295.3083011
6147,-0.00668077,-294.8850864
6148,-0.006669296,-293.5977207
6149,-0.006658961,-292.8686641
6150,-0.006649273,-291.9925407
6151,-0.006639033,-291.0877223
6152,-0.006629099,-290.3863533
6153,-0.006617131,-289.4558053
6154,-0.006607777,-288.6030392
6155,-0.006597517,-287.7197167
6156,-0.00658752,-286.8382623
6157,-0.006578237,-285.812222
6158,-0.006566464,-285.2376813
6159,-0.00655617,-284.431574
6160,-0.006546713,-283.4078506
6161,-0.006535745,-282.6102267
6162,-0.006526279,-281.70937
6163,-0.006515851,-280.8022768
6164,-0.006504968,-279.9705774
6165,-0.00649453,-279.1645182
6166,-0.006484245,-278.3301846
6167,-0.006475202,-277.4784035
6168,-0.006463778,-276.5854194
6169,-0.006453927,-275.7207285
6170,-0.006445201,-274.9132774
6171,-0.006433951,-274.0768811
6172,-0.006423606,-273.3643706
6173,-0.006412867,-272.2979636
6174,-0.00640433,-271.4934734
6175,-0.00639344,-270.566781
6176,-0.006383037,-269.6802364
6177,-0.006370759,-269.0073722
6178,-0.006362625,-268.0684479
6179,-0.006352738,-267.322827
6180,-0.006341024,-266.3218845
6181,-0.006331761,-265.5857599
6182,-0.006321424,-264.8839293
6183,-0.006309708,-263.8535084
6184,-0.006301652,-263.1078474
6185,-0.006290574,-262.1034509
6186,-0.006280885,-261.358884
6187,-0.00626935,-260.5540815
6188,-0.006259756,-259.5810036
6189,-0.006249352,-258.8821388
6190,-0.006239426,-257.894277
6191,-0.006230165,-257.2305548
6192,-0.006219363,-256.2812843
6193,-0.006209286,-255.3588298
6194,-0.006199714,-254.5975552
6195,-0.006188486,-253.5220444
6196,-0.006178166,-252.9229472
6197,-0.006167977,-251.9212727
6198,-0.006158247,-251.0987723
6199,-0.006147171,-250.2039888
6200,-0.006137486,-249.3378949
6201,-0.006126565,-248.4212069
6202,-0.006116943,-247.6091331
6203,-0.006106846,-246.724369
6204,-0.00609671,-245.7855981
6205,-0.006085025,-245.1726994
6206,-0.006076548,-244.1562547
6207,-0.006065087,-243.2931842
6208,-0.006055551,-242.5427547
6209,-0.006046866,-241.6451451
6210,-0.006035055,-240.7194628
6211,-0.006024538,-240.0863299
6212,-0.006014348,-238.9809662
6213,-0.006005953,-238.0783759
6214,-0.005994889,-237.2319731
6215,-0.005984812,-236.4122115
6216,-0.005973796,-235.6365838
6217,-0.005964114,-234.8542722
6218,-0.005954096,-233.8996527
6219,-0.005943043,-232.9557225
6220,-0.005932752,-232.2084389
6221,-0.005923018,-231.3593349
6222,-0.005911801,-230.4659657
6223,-0.005903136,-229.707142
6224,-0.005891338,-228.7185615
6225,-0.00588204,-227.8836799
6226,-0.005872328,-227.0610317
6227,-0.005861847,-226.0717948
6228,-0.005850835,-225.2175954
6229,-0.005841151,-224.4538201
6230,-0.005830875,-223.5392707
6231,-0.005820845,-222.746565
6232,-0.005808635,-221.9201518
6233,-0.005800465,-221.1976801
6234,-0.005789553,-220.0928532
6235,-0.005779256,-219.4271989
6236,-0.005769244,-218.6396233
6237,-0.005758353,-217.6551699
6238,-0.005748714,-216.8143997
6239,-0.005738168,-216.1134407
6240,-0.005727998,-215.1793586
6241,-0.005718607,-214.438379
6242,-0.005708603,-213.4399695
6243,-0.005697233,-212.7035442
6244,-0.005687077,-211.8182878
6245,-0.005677348,-210.7175126
6246,-0.005665751,-210.1835321
6247,-0.005658005,-209.1932004
6248,-0.00564583,-208.3227366
6249,-0.005636337,-207.6106596
6250,-0.005625841,-206.4401136
6251,-0.005615339,-205.8283581
6252,-0.005605059,-204.9706276
6253,-0.005595404,-204.0304117
6254,-0.005584386,-203.3691511
6255,-0.005574896,-202.4354142
6256,-0.005564592,-201.7279545
6257,-0.005554272,-200.7677241
6258,-0.005543653,-200.0659713
6259,-0.005533771,-199.0091422
6260,-0.005522169,-198.1490198
6261,-0.005513511,-197.4351724
6262,-0.005504065,-196.4445947
6263,-0.005493352,-195.6409601
6264,-0.005484412,-194.6921777
6265,-0.005472695,-193.8614827
6266,-0.0054623,-193.1602484
6267,-0.005451718,-192.3894249
6268,-0.005441572,-191.5023549
6269,-0.005432266,-190.4393352
6270,-0.005421301,-189.877554
6271,-0.005410948,-188.9438514
6272,-0.005401969,-188.1074321
6273,-0.005390926,-187.4191082
6274,-0.005380868,-186.3249355
6275,-0.005370515,-185.6968248
6276,-0.00536054,-184.8367801
6277,-0.005349688,-183.9612833
6278,-0.005339433,-183.1106213
6279,-0.005328182,-182.3343454
6280,-0.005319307,-181.4496465
6281,-0.005309259,-180.6646786
6282,-0.00529787,-179.7091054
6283,-0.005288312,-178.9950783
6284,-0.005277856,-178.0657666
6285,-0.005269073,-177.2750032
6286,-0.005257046,-176.5022614
6287,-0.005247817,-175.5466913
6288,-0.005237226,-174.7369221
6289,-0.00522724,-173.9035741
6290,-0.005216382,-173.0855814
6291,-0.005205993,-172.3135779
6292,-0.005196749,-171.4020095
6293,-0.005185709,-170.5494489
6294,-0.005175619,-169.7838318
6295,-0.005165128,-169.0109071
6296,-0.005154734,-168.0534307
6297,-0.005145172,-167.2671849
6298,-0.005134023,-166.3399458
6299,-0.005125372,-165.7099381
6300,-0.005115079,-164.7445298
6301,-0.005104822,-163.7870323
6302,-0.005094008,-162.9740194
6303,-0.005083697,-162.0949205
6304,-0.005074056,-161.3033689
6305,-0.005063577,-160.3736122
6306,-0.005053302,-159.4700744
6307,-0.005042764,-158.6726198
6308,-0.005033682,-157.826723
6309,-0.005022744,-157.2204056
6310,-0.005013117,-156.0863712
6311,-0.005001659,-155.2310711
6312,-0.004991856,-154.5558171
6313,-0.004982518,-153.626486
6314,-0.004972627,-152.8876227
6315,-0.004960552,-151.8557975
6316,-0.004952058,-151.1381489
6317,-0.004941027,-150.2251787
6318,-0.004931065,-149.3701439
6319,-0.004919617,-148.4283733
6320,-0.004908889,-147.1886455
6321,-0.004899389,-146.5159668
6322,-0.004888043,-145.6991598
6323,-0.004879546,-144.911376
6324,-0.004867989,-143.8931577
6325,-0.004858524,-143.0624572
6326,-0.004848022,-142.1658391
6327,-0.004837478,-141.3368772
6328,-0.004827825,-140.4199108
6329,-0.004816663,-139.6039863
6330,-0.004806814,-138.568613
6331,-0.004795794,-137.6502262
6332,-0.004785911,-136.9925241
6333,-0.004777037,-136.0353947
6334,-0.004767263,-135.3357707
6335,-0.00475597,-134.1941655
6336,-0.004745615,-133.4236182
6337,-0.004734945,-132.5126935
6338,-0.004725266,-131.6908471
6339,-0.004715041,-130.7541393
6340,-0.004704718,-129.8079525
6341,-0.004694343,-129.226902
6342,-0.004684052,-128.1361209
6343,-0.004673993,-127.3282217
6344,-0.004664342,-126.4408733
6345,-0.004654191,-125.5614643
6346,-0.004644511,-124.6274111
6347,-0.004633826,-123.7053393
6348,-0.004624071,-123.0109126
6349,-0.004612185,-121.9204095
6350,-0.004603195,-121.2914684
6351,-0.004591857,-120.1627381
6352,-0.004582347,-119.5252386
6353,-0.004572367,-118.6736451
6354,-0.004562741,-117.7367528
6355,-0.004553136,-116.9088335
6356,-0.004540732,-115.9832406
6357,-0.004532138,-115.1793578
6358,-0.004522659,-114.1537345
6359,-0.004510765,-113.2797514
6360,-0.004500544,-112.3313422
6361,-0.004489756,-111.4006395
6362,-0.004481329,-110.6243735
6363,-0.004469898,-109.4911232
6364,-0.004460542,-108.7266916
6365,-0.004449661,-107.7342022
6366,-0.004439907,-106.9856234
6367,-0.004430222,-106.1061294
6368,-0.00441892,-105.0343776
6369,-0.004408568,-104.3850943
6370,-0.004398839,-103.2476519
6371,-0.004387221,-102.561366
6372,-0.004377655,-101.5301564
6373,-0.004367142,-100.7152292
6374,-0.004357333,-99.77533548
6375,-0.004347301,-98.8332688
6376,-0.004336812,-97.92103179
6377,-0.004327621,-97.04311902
6378,-0.004317109,-96.18460473
6379,-0.004306059,-95.29417659
6380,-0.004297277,-94.54442369
6381,-0.004286308,-93.50315221
6382,-0.004275291,-92.75332756
6383,-0.004265489,-91.84563371
6384,-0.004255024,-90.97968864
6385,-0.004245804,-90.17454926
6386,-0.004236809,-89.18464914
6387,-0.004225234,-88.30047192
6388,-0.004213648,-87.31452522
6389,-0.00420585,-86.55842013
6390,-0.00419426,-85.51898759
6391,-0.00418388,-84.748676
6392,-0.004174172,-83.66126268
6393,-0.004163743,-82.74401516
6394,-0.004153512,-81.88990289
6395,-0.004142353,-80.8605438
6396,-0.004131968,-80.09837879
6397,-0.004122929,-78.97275404
6398,-0.004112335,-78.18297657
6399,-0.004100926,-77.20771392
6400,-0.004092547,-76.3862391
6401,-0.00408225,-75.4137452
6402,-0.004071357,-74.51381699
6403,-0.004060757,-73.76249883
6404,-0.00405122,-72.67227008
6405,-0.004040056,-71.82297513
6406,-0.004029625,-70.99195178
6407,-0.004020899,-70.01805746
6408,-0.00401048,-68.98662519
6409,-0.00399881,-68.21160694
6410,-0.003989873,-67.19979183
6411,-0.003978343,-66.51332871
6412,-0.003968847,-65.37368227
6413,-0.003958827,-64.6957664
6414,-0.003949307,-63.48812381
6415,-0.003938191,-62.90914354
6416,-0.003927874,-61.87876969
6417,-0.003918551,-61.00519355
6418,-0.003907938,-60.09920755
6419,-0.003898094,-59.06768226
6420,-0.003887426,-58.19942396
6421,-0.003876237,-57.1035342
6422,-0.003866948,-56.42949548
6423,-0.003855342,-55.32933855
6424,-0.003847156,-54.5839513
6425,-0.003835622,-53.60811644
6426,-0.003825997,-52.76192532
6427,-0.003816445,-51.88396687
6428,-0.003805152,-50.89785613
6429,-0.003795689,-49.89150329
6430,-0.003785271,-48.94769179
6431,-0.003775156,-48.11588597
6432,-0.003764289,-47.1664905
6433,-0.003754069,-46.3418671
6434,-0.003744789,-45.67255223
6435,-0.00373403,-44.55414574
6436,-0.003722514,-43.63248442
6437,-0.00371288,-42.79964947
6438,-0.003702344,-41.51476632
6439,-0.003691197,-40.91505498
6440,-0.003682521,-39.9026185
6441,-0.003672219,-39.37589464
6442,-0.003661585,-38.20180831
6443,-0.003652934,-37.29175992
6444,-0.00364218,-36.48907698
6445,-0.003630759,-35.43416575
6446,-0.003621146,-34.77553227
6447,-0.00361063,-33.62807176
6448,-0.003599941,-32.85397688
6449,-0.003590234,-31.72473788
6450,-0.003580131,-30.943657
6451,-0.003569762,-29.82474268
6452,-0.003560497,-29.10877957
6453,-0.003548385,-28.24649593
6454,-0.003539238,-27.32039793
6455,-0.003529316,-26.55681971
6456,-0.003518754,-25.45145402
6457,-0.003508794,-24.58957678
6458,-0.003498236,-23.6766466
6459,-0.00348818,-22.75753276
6460,-0.003478269,-21.86046851
6461,-0.003467728,-20.85906752
6462,-0.003456904,-20.10167819
6463,-0.003446936,-19.18052772
6464,-0.003437985,-18.14774025
6465,-0.003426958,-17.39500411
6466,-0.003417026,-16.27031472
6467,-0.003405499,-15.57278018
6468,-0.003396685,-14.40982974
6469,-0.003386118,-13.81642437
6470,-0.003375591,-12.62209999
6471,-0.003365142,-11.94092956
6472,-0.0033547,-10.93519604
6473,-0.003344659,-9.997551139
6474,-0.00333451,-9.121982558
6475,-0.003323952,-8.05084773
6476,-0.003314193,-7.334894443
6477,-0.00330461,-6.271109632
6478,-0.003293263,-5.464791112
6479,-0.003284051,-4.424749295
6480,-0.003274643,-3.668137838
6481,-0.003263994,-2.583519967
6482,-0.00325316,-1.778663858
6483,-0.003241544,-0.762832033
6484,-0.003232273,0.171230297
6485,-0.003222187,0.998567848
6486,-0.003211854,1.962336708
6487,-0.003202711,2.86584383
6488,-0.003190605,3.962201465
6489,-0.003181601,4.635579908
6490,-0.003170955,5.524992354
6491,-0.003159429,6.491042246
6492,-0.003149916,7.220308277
6493,-0.003139347,8.411777647
6494,-0.003130341,9.128200953
6495,-0.003119866,10.32435328
6496,-0.003110026,11.09314654
6497,-0.003098087,12.07821919
6498,-0.003089195,12.82690195
6499,-0.003078777,13.81622898
6500,-0.003069205,14.85053568
6501,-0.003059388,15.84213969
6502,-0.003048885,16.68850443
6503,-0.003037533,17.58532956
6504,-0.003027965,18.54136846
6505,-0.003017908,19.31687728
6506,-0.003008392,20.42232982
6507,-0.002997206,21.27196854
6508,-0.002986795,22.19485216
6509,-0.002976284,23.07815404
6510,-0.002967485,24.17707778
6511,-0.002955897,24.96316416
6512,-0.002945291,25.98629596
6513,-0.002935513,26.65445605
6514,-0.002925736,27.85922342
6515,-0.00291504,28.56536174
6516,-0.002905405,29.53937389
6517,-0.002894161,30.40561024
6518,-0.002884534,31.47684227
6519,-0.00287425,32.36364949
6520,-0.002864486,33.37597631
6521,-0.00285426,34.03764012
6522,-0.002843462,35.12760473
6523,-0.002833515,36.04052941
6524,-0.002823494,36.88068389
6525,-0.002813018,37.98172998
6526,-0.002803071,38.70066052
6527,-0.002792788,39.75499893
6528,-0.002782757,40.52830563
6529,-0.002772529,41.49644351
6530,-0.002761692,42.41844138
6531,-0.002751954,43.20586909
6532,-0.002741139,44.20212261
6533,-0.002730883,44.98230064
6534,-0.002720403,45.89230807
6535,-0.002711099,46.79398015
6536,-0.002701444,47.77603592
6537,-0.002690846,48.59503567
6538,-0.002680505,49.44273547
6539,-0.002669003,50.54016131
6540,-0.002660042,51.29007801
6541,-0.002649453,52.23324457
6542,-0.002638885,53.14637744
6543,-0.0026298,53.99282497
6544,-0.002619164,54.86354962
6545,-0.002607704,56.00331812
6546,-0.002598271,56.63814592
6547,-0.002588514,57.69707226
6548,-0.002578259,58.46495226
6549,-0.002567625,59.48215549
6550,-0.002557534,60.28512578
6551,-0.002547212,61.19326935
6552,-0.002537409,62.09200368
6553,-0.002527661,62.91559545
6554,-0.002515929,63.88020446
6555,-0.002506825,64.79283877
6556,-0.002496167,65.64567931
6557,-0.002485577,66.49573385
6558,-0.002476075,67.42242679
6559,-0.00246636,68.32415013
6560,-0.002455666,69.36297576
6561,-0.00244519,70.1321053
6562,-0.002434733,71.15220318
6563,-0.0024244,71.87026629
6564,-0.002413842,72.76874624
6565,-0.002403829,73.68405327
6566,-0.002393979,74.46531209
6567,-0.002382984,75.39040061
6568,-0.002373498,76.19068085
6569,-0.002362694,77.17972577
6570,-0.002352151,77.93964036
6571,-0.002341691,78.95357087
6572,-0.002332549,79.78741524
6573,-0.00232172,80.75132368
6574,-0.00231234,81.46647852
6575,-0.002301127,82.51336252
6576,-0.002291737,83.18964183
6577,-0.002281938,84.25102231
6578,-0.00227068,85.18003699
6579,-0.002260897,85.90709625
6580,-0.002250168,87.03536171
6581,-0.002241085,87.78208424
6582,-0.002230776,88.73802675
6583,-0.002219939,89.54077026
6584,-0.002209094,90.5629739
6585,-0.002200376,91.31612061
6586,-0.002189366,92.31545272
6587,-0.002178354,93.20794685
6588,-0.002168843,93.88935637
6589,-0.002158807,94.94227608
6590,-0.00214794,95.79770502
6591,-0.002137896,96.72227075
6592,-0.002127163,97.48754277
6593,-0.002116728,98.53221783
6594,-0.002107139,99.33192144
6595,-0.002096533,100.1416629
6596,-0.002086399,101.1947716
6597,-0.002076667,101.9232198
6598,-0.002067165,103.023392
6599,-0.002056195,103.7965782
6600,-0.002045718,104.8128447
6601,-0.002035846,105.6087666
6602,-0.002026842,106.6498849
6603,-0.002015447,107.6157203
6604,-0.002004738,108.1366394
6605,-0.001994823,109.3504474
6606,-0.00198553,110.0649586
6607,-0.001974374,111.1147583
6608,-0.001964444,111.9795478
6609,-0.001954319,112.8591815
6610,-0.00194448,113.740194
6611,-0.00193402,114.57459
6612,-0.001923219,115.4716793
6613,-0.001913552,116.5116293
6614,-0.001903084,117.2821401
6615,-0.001892048,118.3746939
6616,-0.001881205,119.2558792
6617,-0.001871631,120.1920251
6618,-0.001861454,120.9348637
6619,-0.001852983,121.8329174
6620,-0.001842173,122.8556202
6621,-0.001831724,123.6750398
6622,-0.001820482,124.7126401
6623,-0.001810118,125.5368298
6624,-0.00180095,126.6252837
6625,-0.001790382,127.3156734
6626,-0.001779727,128.4487644
6627,-0.001770335,129.2564731
6628,-0.001759392,130.2134603
6629,-0.00175015,131.1353814
6630,-0.00173734,132.0493987
6631,-0.001728878,132.7789791
6632,-0.001718569,133.8409511
6633,-0.001708328,134.6843548
6634,-0.001698504,135.6209016
6635,-0.001687744,136.5279697
6636,-0.001676839,137.4883283
6637,-0.001668409,138.3616372
6638,-0.001657393,139.0425234
6639,-0.001647182,139.8953934
6640,-0.001636717,140.92837
6641,-0.001626405,141.8300919
6642,-0.001615793,142.8030066
6643,-0.001606742,143.8167232
6644,-0.001596685,144.666696
6645,-0.001586086,145.554854
6646,-0.001576127,146.5861396
6647,-0.001566633,147.2946889
6648,-0.001555365,148.3009282
6649,-0.001544883,149.1653714
6650,-0.001534443,150.2222644
6651,-0.001524866,151.0232646
6652,-0.001514032,151.8441677
6653,-0.00150331,152.8532139
6654,-0.001493992,153.6937049
6655,-0.001484499,154.704431
6656,-0.001473167,155.5115609
6657,-0.001463997,156.5098864
6658,-0.001454117,157.59185
6659,-0.001441984,158.4793184
6660,-0.001432883,159.2928387
6661,-0.001423047,160.3335808
6662,-0.001412555,161.3298789
6663,-0.001401623,162.2580287
6664,-0.001390991,163.3063641
6665,-0.001382945,163.9730324
6666,-0.001371809,165.0507357
