,Rotation,Base moment [kN.m],Axial_Disp. [mm]
13000,-0.01536046,-282.7766,-8.387409
13001,-0.01536989,-283.2025,-8.389228
13002,-0.01537903,-283.617,-8.391047
13003,-0.01538771,-283.9469,-8.391047
13004,-0.01539562,-284.1382,-8.392866
13005,-0.01540257,-284.1764,-8.394685
13006,-0.01540863,-284.0755,-8.394685
13007,-0.01541384,-283.8556,-8.394685
13008,-0.01541802,-283.5456,-8.394685
13009,-0.01542098,-283.1797,-8.394685
13010,-0.01542278,-282.785,-8.394685
13011,-0.01542422,-282.3899,-8.394685
13012,-0.01542648,-282.0457,-8.396504
13013,-0.01542995,-281.799,-8.396504
13014,-0.01543406,-281.6372,-8.396504
13015,-0.01543826,-281.514,-8.398323
13016,-0.01544277,-281.3978,-8.398323
13017,-0.0154477,-281.272,-8.398323
13018,-0.01545268,-281.1296,-8.398323
13019,-0.0154575,-280.9732,-8.400142
13020,-0.01546196,-280.8108,-8.400142
13021,-0.01546617,-280.6546,-8.401961
13022,-0.01547068,-280.5434,-8.40378
13023,-0.01547572,-280.5309,-8.40378
13024,-0.01548129,-280.6425,-8.405599
13025,-0.01548792,-280.8876,-8.407418
13026,-0.01549589,-281.2591,-8.409237
13027,-0.01550481,-281.7134,-8.409237
13028,-0.01551417,-282.1628,-8.411056
13029,-0.01552322,-282.5134,-8.411056
13030,-0.01553132,-282.732,-8.411056
13031,-0.01553831,-282.8492,-8.412875
13032,-0.01554423,-282.8968,-8.412875
13033,-0.0155492,-282.8677,-8.412875
13034,-0.01555331,-282.7507,-8.412875
13035,-0.01555669,-282.574,-8.412875
13036,-0.01555978,-282.404,-8.412875
13037,-0.01556312,-282.2876,-8.414694
13038,-0.01556686,-282.2116,-8.416513
13039,-0.01557089,-282.1394,-8.418332
13040,-0.01557508,-282.0577,-8.420151
13041,-0.01557932,-281.9902,-8.420151
13042,-0.01558384,-281.9739,-8.42197
13043,-0.0155893,-282.0304,-8.42197
13044,-0.0155962,-282.1528,-8.42197
13045,-0.01560459,-282.3213,-8.42197
13046,-0.01561417,-282.5182,-8.42197
13047,-0.01562441,-282.6967,-8.420151
13048,-0.01563514,-282.805,-8.42197
13049,-0.01564591,-282.8453,-8.42197
13050,-0.01565574,-282.8613,-8.423789
13051,-0.01566435,-282.8819,-8.423789
13052,-0.01567197,-282.9024,-8.425608
13053,-0.01567892,-282.9075,-8.425608
13054,-0.01568522,-282.8764,-8.423789
13055,-0.01569062,-282.7904,-8.423789
13056,-0.01569518,-282.6525,-8.423789
13057,-0.0156991,-282.4785,-8.42197
13058,-0.01570242,-282.2845,-8.42197
13059,-0.0157053,-282.0985,-8.42197
13060,-0.01570791,-281.9545,-8.420151
13061,-0.01571019,-281.8553,-8.420151
13062,-0.01571228,-281.7618,-8.420151
13063,-0.01571483,-281.6345,-8.420151
13064,-0.01571823,-281.4609,-8.420151
13065,-0.01572205,-281.246,-8.42197
13066,-0.01572558,-280.9973,-8.423789
13067,-0.0157286,-280.7269,-8.423789
13068,-0.01573116,-280.4714,-8.425608
13069,-0.01573357,-280.2765,-8.427427
13070,-0.01573651,-280.159,-8.429246
13071,-0.01573997,-280.1017,-8.431065
13072,-0.0157434,-280.0803,-8.432884
13073,-0.01574736,-280.0893,-8.432884
13074,-0.01575268,-280.1336,-8.432884
13075,-0.01575898,-280.2309,-8.431065
13076,-0.01576581,-280.3986,-8.431065
13077,-0.01577345,-280.6156,-8.431065
13078,-0.01578177,-280.8339,-8.431065
13079,-0.01579036,-281.0302,-8.432884
13080,-0.01579894,-281.2216,-8.432884
13081,-0.01580726,-281.4075,-8.434703
13082,-0.01581489,-281.5485,-8.436522
13083,-0.01582158,-281.6107,-8.438341
13084,-0.01582745,-281.5828,-8.44016
13085,-0.01583253,-281.4647,-8.44016
13086,-0.01583694,-281.2672,-8.44016
13087,-0.01584097,-281.0131,-8.44016
13088,-0.01584432,-280.7292,-8.441979
13089,-0.01584696,-280.4452,-8.441979
13090,-0.01584926,-280.1876,-8.443798
13091,-0.01585141,-279.982,-8.443798
13092,-0.01585427,-279.8775,-8.443798
13093,-0.01585791,-279.9036,-8.443798
13094,-0.01586148,-280.0403,-8.445617
13095,-0.01586552,-280.2648,-8.445617
13096,-0.01587067,-280.5398,-8.445617
13097,-0.0158765,-280.814,-8.445617
13098,-0.01588286,-281.0629,-8.445617
13099,-0.01589005,-281.2901,-8.445617
13100,-0.01589811,-281.5,-8.445617
13101,-0.01590663,-281.6805,-8.445617
13102,-0.01591519,-281.8138,-8.445617
13103,-0.01592402,-281.891,-8.445617
13104,-0.01593313,-281.9063,-8.445617
13105,-0.01594191,-281.8524,-8.447436
13106,-0.01595023,-281.7345,-8.447436
13107,-0.01595799,-281.5799,-8.449255
13108,-0.01596553,-281.4702,-8.451074
13109,-0.01597356,-281.477,-8.451074
13110,-0.01598176,-281.5514,-8.452893
13111,-0.01598896,-281.6084,-8.456531
13112,-0.01599457,-281.6509,-8.45835
13113,-0.01599946,-281.7595,-8.461988
13114,-0.01600477,-281.9674,-8.463807
13115,-0.01601073,-282.2205,-8.465626
13116,-0.01601723,-282.4623,-8.469264
13117,-0.01602408,-282.6502,-8.471083
13118,-0.01603085,-282.7446,-8.472902
13119,-0.01603712,-282.7256,-8.472902
13120,-0.01604285,-282.6173,-8.472902
13121,-0.0160483,-282.4644,-8.474721
13122,-0.01605355,-282.277,-8.474721
13123,-0.01605876,-282.0369,-8.47654
13124,-0.01606406,-281.7422,-8.47654
13125,-0.01606917,-281.4159,-8.478359
13126,-0.01607396,-281.1007,-8.480178
13127,-0.01607873,-280.8346,-8.483816
13128,-0.01608357,-280.6154,-8.485635
13129,-0.01608839,-280.4193,-8.487454
13130,-0.01609376,-280.2269,-8.489273
13131,-0.0160998,-280.0234,-8.492911
13132,-0.01610585,-279.7998,-8.49473
13133,-0.0161112,-279.5587,-8.496549
13134,-0.01611543,-279.3172,-8.496549
13135,-0.01611873,-279.1095,-8.498368
13136,-0.01612168,-279.0,-8.498368
13137,-0.01612487,-279.0287,-8.500187
13138,-0.01612887,-279.1621,-8.500187
13139,-0.01613383,-279.3827,-8.500187
13140,-0.01613947,-279.7224,-8.500187
13141,-0.01614567,-280.1614,-8.500187
13142,-0.01615236,-280.6043,-8.500187
13143,-0.01615937,-280.9595,-8.502006
13144,-0.01616637,-281.1851,-8.503825
13145,-0.0161731,-281.2842,-8.505644
13146,-0.01617937,-281.2811,-8.507463
13147,-0.01618505,-281.196,-8.511101
13148,-0.01619047,-281.0486,-8.51292
13149,-0.01619602,-280.8619,-8.514739
13150,-0.01620177,-280.6853,-8.516558
13151,-0.01620763,-280.5824,-8.518377
13152,-0.01621363,-280.5622,-8.520196
13153,-0.01621997,-280.5856,-8.520196
13154,-0.01622668,-280.6059,-8.522015
13155,-0.01623349,-280.595,-8.522015
13156,-0.01624022,-280.557,-8.523834
13157,-0.01624704,-280.5089,-8.525653
13158,-0.01625382,-280.4643,-8.527472
13159,-0.01626027,-280.4306,-8.527472
13160,-0.0162663,-280.4,-8.529291
13161,-0.01627176,-280.3444,-8.53111
13162,-0.01627671,-280.2416,-8.532929
13163,-0.01628117,-280.0904,-8.534748
13164,-0.01628487,-279.9012,-8.536567
13165,-0.01628789,-279.7039,-8.538386
13166,-0.01629099,-279.5362,-8.540205
13167,-0.01629449,-279.405,-8.542024
13168,-0.01629785,-279.2904,-8.545662
13169,-0.0163006,-279.1756,-8.547481
13170,-0.01630259,-279.0619,-8.5493
13171,-0.01630436,-278.9974,-8.551119
13172,-0.01630683,-279.044,-8.552938
13173,-0.01631053,-279.2544,-8.552938
13174,-0.01631597,-279.6574,-8.552938
13175,-0.01632334,-280.1625,-8.554757
13176,-0.01633218,-280.6204,-8.554757
13177,-0.01634181,-280.9476,-8.554757
13178,-0.01635123,-281.1157,-8.554757
13179,-0.01635973,-281.1234,-8.554757
13180,-0.01636743,-280.9905,-8.556576
13181,-0.01637427,-280.7457,-8.556576
13182,-0.01638005,-280.4294,-8.560214
13183,-0.01638516,-280.1255,-8.562033
13184,-0.01639063,-279.9094,-8.563852
13185,-0.01639691,-279.7669,-8.565671
13186,-0.01640331,-279.642,-8.56749
13187,-0.01640929,-279.5266,-8.56749
13188,-0.0164151,-279.4554,-8.569309
13189,-0.01642091,-279.448,-8.569309
13190,-0.01642672,-279.5069,-8.571128
13191,-0.01643278,-279.6212,-8.571128
13192,-0.0164392,-279.7638,-8.572947
13193,-0.01644595,-279.9353,-8.572947
13194,-0.0164531,-280.144,-8.572947
13195,-0.01646039,-280.3464,-8.574766
13196,-0.01646712,-280.4843,-8.574766
13197,-0.01647279,-280.5434,-8.576585
13198,-0.01647743,-280.5426,-8.576585
13199,-0.01648134,-280.4888,-8.576585
13200,-0.01648486,-280.3762,-8.576585
13201,-0.01648791,-280.213,-8.576585
13202,-0.01649014,-280.0233,-8.578404
13203,-0.01649209,-279.8508,-8.578404
13204,-0.01649454,-279.7302,-8.578404
13205,-0.01649748,-279.6429,-8.578404
13206,-0.0165009,-279.554,-8.580223
13207,-0.01650499,-279.4412,-8.580223
13208,-0.01650943,-279.2921,-8.582042
13209,-0.01651368,-279.1172,-8.583861
13210,-0.01651761,-278.9382,-8.58568
13211,-0.01652183,-278.828,-8.58568
13212,-0.01652737,-278.8907,-8.58568
13213,-0.01653483,-279.144,-8.58568
13214,-0.01654379,-279.5441,-8.58568
13215,-0.01655344,-280.0316,-8.58568
13216,-0.01656344,-280.5231,-8.58568
13217,-0.01657353,-280.9436,-8.58568
13218,-0.01658321,-281.2413,-8.58568
13219,-0.01659212,-281.396,-8.58568
13220,-0.01660007,-281.4142,-8.583861
13221,-0.01660709,-281.3218,-8.583861
13222,-0.01661357,-281.1526,-8.58568
13223,-0.01661943,-280.9322,-8.587499
13224,-0.01662446,-280.6771,-8.589318
13225,-0.01662878,-280.3939,-8.591137
13226,-0.01663238,-280.0829,-8.594775
13227,-0.01663567,-279.7644,-8.594775
13228,-0.01663917,-279.4799,-8.594775
13229,-0.0166426,-279.2485,-8.594775
13230,-0.01664588,-279.0662,-8.594775
13231,-0.01664917,-278.9427,-8.596594
13232,-0.01665276,-278.8856,-8.596594
13233,-0.01665696,-278.8776,-8.598413
13234,-0.01666174,-278.9098,-8.598413
13235,-0.01666738,-278.9896,-8.596594
13236,-0.01667437,-279.1086,-8.596594
13237,-0.0166827,-279.2512,-8.596594
13238,-0.01669163,-279.4009,-8.594775
13239,-0.01670011,-279.5287,-8.594775
13240,-0.01670784,-279.6091,-8.594775
13241,-0.01671481,-279.6286,-8.596594
13242,-0.01672112,-279.5814,-8.598413
13243,-0.01672699,-279.4977,-8.602051
13244,-0.01673183,-279.421,-8.60387
13245,-0.01673532,-279.3403,-8.60387
13246,-0.0167382,-279.2208,-8.60387
13247,-0.01674109,-279.0504,-8.605689
13248,-0.01674405,-278.8371,-8.60387
13249,-0.01674684,-278.5927,-8.60387
13250,-0.01674952,-278.336,-8.605689
13251,-0.01675229,-278.0941,-8.605689
13252,-0.01675496,-277.884,-8.607508
13253,-0.01675765,-277.7294,-8.607508
13254,-0.01676113,-277.7314,-8.607508
13255,-0.01676635,-277.994,-8.607508
13256,-0.01677378,-278.46,-8.609327
13257,-0.01678269,-278.9806,-8.607508
13258,-0.0167918,-279.4376,-8.607508
13259,-0.01680045,-279.7588,-8.605689
13260,-0.01680876,-279.9221,-8.605689
13261,-0.01681673,-279.9431,-8.605689
13262,-0.01682404,-279.8469,-8.605689
13263,-0.01683091,-279.6585,-8.607508
13264,-0.01683748,-279.4152,-8.607508
13265,-0.01684361,-279.1556,-8.609327
13266,-0.01684948,-278.9103,-8.611146
13267,-0.01685532,-278.7303,-8.611146
13268,-0.01686119,-278.6568,-8.612965
13269,-0.01686705,-278.6586,-8.612965
13270,-0.01687273,-278.6745,-8.614784
13271,-0.01687793,-278.667,-8.614784
13272,-0.0168825,-278.6317,-8.614784
13273,-0.01688677,-278.591,-8.614784
13274,-0.01689086,-278.5614,-8.616603
13275,-0.01689477,-278.5441,-8.616603
13276,-0.01689898,-278.5502,-8.616603
13277,-0.01690353,-278.5856,-8.616603
13278,-0.01690807,-278.6267,-8.616603
13279,-0.01691267,-278.6852,-8.616603
13280,-0.01691757,-278.7902,-8.616603
13281,-0.01692291,-278.9027,-8.618422
13282,-0.01692865,-278.9696,-8.620241
13283,-0.01693446,-278.9759,-8.62206
13284,-0.01693996,-278.9365,-8.62206
13285,-0.01694579,-278.9198,-8.623879
13286,-0.0169528,-278.9937,-8.625698
13287,-0.0169611,-279.1376,-8.627517
13288,-0.01697054,-279.3413,-8.627517
13289,-0.01698095,-279.626,-8.629336
13290,-0.01699176,-279.9357,-8.629336
13291,-0.0170024,-280.1885,-8.631155
13292,-0.01701229,-280.3382,-8.632974
13293,-0.01702088,-280.361,-8.632974
13294,-0.01702828,-280.2609,-8.632974
13295,-0.0170346,-280.0656,-8.634793
13296,-0.01703963,-279.8075,-8.634793
13297,-0.01704348,-279.5198,-8.634793
13298,-0.01704629,-279.2269,-8.636612
13299,-0.01704837,-278.9347,-8.636612
13300,-0.01705025,-278.6398,-8.638431
13301,-0.01705174,-278.3323,-8.638431
13302,-0.01705264,-278.0053,-8.64025
13303,-0.0170536,-277.6651,-8.642069
13304,-0.01705502,-277.3303,-8.643888
13305,-0.01705672,-277.0191,-8.647526
13306,-0.01705868,-276.7416,-8.649345
13307,-0.01706093,-276.5199,-8.651164
13308,-0.01706331,-276.3825,-8.651164
13309,-0.01706579,-276.3315,-8.651164
13310,-0.01706844,-276.3419,-8.651164
13311,-0.01707125,-276.3852,-8.649345
13312,-0.01707411,-276.4472,-8.649345
13313,-0.01707717,-276.5339,-8.649345
13314,-0.01708128,-276.665,-8.649345
13315,-0.01708679,-276.8761,-8.649345
13316,-0.01709324,-277.1751,-8.651164
13317,-0.01710053,-277.4961,-8.651164
13318,-0.01710888,-277.7904,-8.651164
13319,-0.01711802,-278.0665,-8.654802
13320,-0.0171275,-278.3193,-8.656621
13321,-0.01713728,-278.5465,-8.660259
13322,-0.01714668,-278.7497,-8.662078
13323,-0.01715477,-278.9167,-8.665716
13324,-0.01716204,-279.0526,-8.667535
13325,-0.01716917,-279.1467,-8.667535
13326,-0.01717575,-279.1654,-8.669354
13327,-0.01718162,-279.1102,-8.669354
13328,-0.0171873,-279.0273,-8.671173
13329,-0.01719263,-278.9605,-8.672992
13330,-0.01719712,-278.9086,-8.674811
13331,-0.01720079,-278.8563,-8.67663
13332,-0.01720456,-278.8265,-8.67663
13333,-0.01720928,-278.8439,-8.678449
13334,-0.01721442,-278.8798,-8.678449
13335,-0.01721985,-278.89,-8.678449
13336,-0.017226,-278.8507,-8.678449
13337,-0.01723239,-278.7587,-8.680268
13338,-0.01723906,-278.6614,-8.682087
13339,-0.01724681,-278.6214,-8.683906
13340,-0.01725573,-278.6263,-8.685725
13341,-0.01726487,-278.6208,-8.687544
13342,-0.01727374,-278.5802,-8.687544
13343,-0.01728213,-278.5051,-8.687544
13344,-0.01728938,-278.395,-8.687544
13345,-0.01729532,-278.2515,-8.689363
13346,-0.01730058,-278.0943,-8.691182
13347,-0.01730539,-277.9582,-8.693001
13348,-0.01730969,-277.8859,-8.693001
13349,-0.01731416,-277.8975,-8.69482
13350,-0.01731927,-277.9562,-8.696639
13351,-0.01732479,-278.0017,-8.698458
13352,-0.01733055,-278.0129,-8.700277
13353,-0.01733624,-278.0219,-8.702096
13354,-0.01734181,-278.0667,-8.703915
13355,-0.01734753,-278.1411,-8.705734
13356,-0.01735346,-278.193,-8.707553
13357,-0.01735979,-278.2011,-8.709372
13358,-0.01736663,-278.2065,-8.711191
13359,-0.01737337,-278.2172,-8.71301
13360,-0.01737963,-278.1999,-8.714829
13361,-0.01738557,-278.1303,-8.714829
13362,-0.01739072,-277.9974,-8.718467
13363,-0.01739463,-277.8099,-8.718467
13364,-0.01739775,-277.5944,-8.720286
13365,-0.01740077,-277.4007,-8.720286
13366,-0.01740417,-277.2741,-8.720286
13367,-0.01740816,-277.2196,-8.720286
13368,-0.0174129,-277.2302,-8.720286
13369,-0.01741851,-277.3005,-8.722105
13370,-0.01742497,-277.4089,-8.722105
13371,-0.01743209,-277.5315,-8.723924
13372,-0.01743962,-277.672,-8.725743
13373,-0.01744717,-277.8476,-8.727562
13374,-0.01745454,-278.0369,-8.729381
13375,-0.01746171,-278.1897,-8.733019
13376,-0.01746818,-278.2683,-8.734838
13377,-0.0174739,-278.2521,-8.734838
13378,-0.0174788,-278.1329,-8.736657
13379,-0.01748216,-277.926,-8.738476
13380,-0.01748414,-277.6755,-8.740295
13381,-0.01748625,-277.4446,-8.742114
13382,-0.01748959,-277.2796,-8.743933
13383,-0.01749366,-277.1744,-8.743933
13384,-0.01749776,-277.1292,-8.745752
13385,-0.01750199,-277.1651,-8.747571
13386,-0.01750646,-277.2579,-8.747571
13387,-0.01751099,-277.359,-8.74939
13388,-0.01751515,-277.4411,-8.751209
13389,-0.01751872,-277.5144,-8.751209
13390,-0.01752215,-277.6236,-8.753028
13391,-0.01752642,-277.7994,-8.754847
13392,-0.01753236,-278.0236,-8.756666
13393,-0.01753985,-278.2485,-8.756666
13394,-0.01754841,-278.4458,-8.758485
13395,-0.01755748,-278.6012,-8.760304
13396,-0.01756639,-278.6914,-8.762123
13397,-0.01757499,-278.706,-8.763942
13398,-0.01758348,-278.7023,-8.76758
13399,-0.01759223,-278.7569,-8.769399
13400,-0.01760129,-278.8376,-8.769399
13401,-0.01760992,-278.8706,-8.773037
13402,-0.0176175,-278.8395,-8.776675
13403,-0.0176241,-278.7712,-8.778494
13404,-0.01763031,-278.7065,-8.782132
13405,-0.01763629,-278.6671,-8.78577
13406,-0.01764171,-278.6422,-8.787589
13407,-0.01764666,-278.6003,-8.789408
13408,-0.01765164,-278.5217,-8.789408
13409,-0.01765656,-278.3925,-8.789408
13410,-0.0176609,-278.1992,-8.789408
13411,-0.01766451,-277.9508,-8.789408
13412,-0.01766758,-277.6682,-8.789408
13413,-0.0176703,-277.3649,-8.791227
13414,-0.01767285,-277.0499,-8.793046
13415,-0.01767553,-276.7443,-8.793046
13416,-0.01767847,-276.4887,-8.793046
13417,-0.01768178,-276.3071,-8.793046
13418,-0.01768558,-276.1783,-8.793046
13419,-0.01768941,-276.0687,-8.793046
13420,-0.01769281,-275.9593,-8.794865
13421,-0.01769586,-275.8566,-8.796684
13422,-0.01769901,-275.7796,-8.798503
13423,-0.01770263,-275.7293,-8.798503
13424,-0.01770646,-275.7039,-8.800322
13425,-0.01771054,-275.7328,-8.800322
13426,-0.01771571,-275.8924,-8.802141
13427,-0.01772264,-276.2149,-8.80396
13428,-0.01773092,-276.6093,-8.805779
13429,-0.01773976,-276.9617,-8.805779
13430,-0.01774858,-277.2134,-8.805779
13431,-0.01775681,-277.3577,-8.807598
13432,-0.01776402,-277.416,-8.807598
13433,-0.01777012,-277.3951,-8.807598
13434,-0.01777515,-277.3379,-8.809417
13435,-0.01777996,-277.3392,-8.809417
13436,-0.01778568,-277.4325,-8.811236
13437,-0.01779221,-277.5717,-8.809417
13438,-0.01779894,-277.7169,-8.809417
13439,-0.01780572,-277.8553,-8.811236
13440,-0.01781259,-277.9732,-8.811236
13441,-0.01781945,-278.0502,-8.811236
13442,-0.01782626,-278.0752,-8.813055
13443,-0.0178331,-278.0547,-8.813055
13444,-0.01783987,-278.001,-8.814874
13445,-0.01784659,-277.92,-8.816693
13446,-0.01785326,-277.8058,-8.818512
13447,-0.01785982,-277.6596,-8.820331
13448,-0.0178669,-277.5129,-8.82215
13449,-0.01787446,-277.3955,-8.823969
13450,-0.01788146,-277.2989,-8.823969
13451,-0.0178876,-277.2058,-8.825788
13452,-0.01789316,-277.116,-8.825788
13453,-0.01789829,-277.0339,-8.825788
13454,-0.01790319,-276.9873,-8.825788
13455,-0.01790826,-277.0018,-8.825788
13456,-0.01791344,-277.0466,-8.825788
13457,-0.01791803,-277.0688,-8.825788
13458,-0.017922,-277.039,-8.827607
13459,-0.01792587,-276.9558,-8.829426
13460,-0.01793013,-276.8738,-8.831245
13461,-0.01793547,-276.921,-8.833064
13462,-0.01794288,-277.178,-8.834883
13463,-0.01795265,-277.5704,-8.836702
13464,-0.01796385,-277.9591,-8.836702
13465,-0.0179754,-278.2517,-8.836702
13466,-0.01798655,-278.4118,-8.836702
13467,-0.01799674,-278.4291,-8.838521
13468,-0.018006,-278.3095,-8.838521
13469,-0.01801433,-278.0964,-8.838521
13470,-0.01802155,-277.8538,-8.838521
13471,-0.01802802,-277.6134,-8.838521
13472,-0.01803377,-277.365,-8.838521
13473,-0.01803861,-277.0923,-8.838521
13474,-0.0180431,-276.7926,-8.84034
13475,-0.01804729,-276.4667,-8.843978
13476,-0.01805072,-276.1216,-8.845797
13477,-0.01805347,-275.7682,-8.845797
13478,-0.01805535,-275.4131,-8.847616
13479,-0.01805652,-275.0845,-8.845797
13480,-0.01805769,-274.83,-8.845797
13481,-0.01805907,-274.6657,-8.843978
13482,-0.01806091,-274.5789,-8.843978
13483,-0.01806352,-274.5723,-8.845797
13484,-0.01806678,-274.6432,-8.845797
13485,-0.0180708,-274.7578,-8.845797
13486,-0.01807544,-274.8778,-8.845797
13487,-0.01808039,-274.9935,-8.847616
13488,-0.01808585,-275.1194,-8.847616
13489,-0.01809195,-275.2867,-8.849435
13490,-0.01809839,-275.5125,-8.849435
13491,-0.01810479,-275.739,-8.851254
13492,-0.01811102,-275.8875,-8.851254
13493,-0.01811716,-275.9453,-8.853073
13494,-0.01812336,-275.961,-8.853073
13495,-0.01812946,-275.9703,-8.851254
13496,-0.0181356,-275.9582,-8.851254
13497,-0.01814227,-275.9102,-8.851254
13498,-0.01814938,-275.8457,-8.853073
13499,-0.01815697,-275.8223,-8.853073
13500,-0.018165,-275.8783,-8.854892
13501,-0.01817264,-275.9673,-8.854892
13502,-0.01817933,-276.0298,-8.854892
13503,-0.01818537,-276.0687,-8.854892
13504,-0.01819109,-276.115,-8.854892
13505,-0.01819661,-276.1741,-8.854892
13506,-0.01820211,-276.2375,-8.856711
13507,-0.01820762,-276.3011,-8.85853
13508,-0.01821307,-276.3615,-8.85853
13509,-0.01821806,-276.4164,-8.860349
13510,-0.01822244,-276.447,-8.862168
13511,-0.01822674,-276.4217,-8.863987
13512,-0.01823104,-276.3217,-8.865806
13513,-0.01823471,-276.1506,-8.867625
13514,-0.01823778,-275.9385,-8.867625
13515,-0.01824086,-275.7179,-8.867625
13516,-0.01824378,-275.4956,-8.865806
13517,-0.01824626,-275.2823,-8.865806
13518,-0.01824921,-275.118,-8.863987
13519,-0.01825337,-275.0455,-8.863987
13520,-0.01825829,-275.0672,-8.863987
13521,-0.0182632,-275.1432,-8.863987
13522,-0.01826792,-275.2341,-8.863987
13523,-0.01827303,-275.3282,-8.863987
13524,-0.01827912,-275.4271,-8.865806
13525,-0.01828555,-275.5129,-8.865806
13526,-0.01829175,-275.5567,-8.867625
13527,-0.01829814,-275.5514,-8.867625
13528,-0.01830505,-275.5097,-8.867625
13529,-0.01831224,-275.4409,-8.869444
13530,-0.01831945,-275.3524,-8.869444
13531,-0.01832606,-275.2518,-8.869444
13532,-0.01833176,-275.1615,-8.869444
13533,-0.01833697,-275.1176,-8.871263
13534,-0.0183419,-275.1187,-8.871263
13535,-0.01834659,-275.125,-8.873082
13536,-0.01835125,-275.1252,-8.874901
13537,-0.01835581,-275.1573,-8.874901
13538,-0.01836043,-275.278,-8.87672
13539,-0.01836597,-275.509,-8.878539
13540,-0.01837258,-275.7878,-8.878539
13541,-0.01837923,-276.036,-8.880358
13542,-0.0183853,-276.2217,-8.880358
13543,-0.018391,-276.3389,-8.880358
13544,-0.01839644,-276.4007,-8.882177
13545,-0.01840149,-276.4308,-8.883996
13546,-0.0184062,-276.4357,-8.883996
13547,-0.01841072,-276.4007,-8.883996
13548,-0.01841531,-276.3212,-8.883996
13549,-0.01842043,-276.2154,-8.882177
13550,-0.0184264,-276.107,-8.882177
13551,-0.01843299,-275.9927,-8.882177
13552,-0.01843967,-275.8533,-8.882177
13553,-0.01844598,-275.6975,-8.882177
13554,-0.01845202,-275.5587,-8.883996
13555,-0.01845833,-275.468,-8.885815
13556,-0.01846488,-275.4268,-8.887634
13557,-0.01847129,-275.4224,-8.889453
13558,-0.01847748,-275.4593,-8.889453
13559,-0.01848369,-275.5568,-8.889453
13560,-0.01849025,-275.7207,-8.891272
13561,-0.01849719,-275.9198,-8.893091
13562,-0.01850479,-276.1359,-8.89491
13563,-0.01851311,-276.373,-8.896729
13564,-0.01852139,-276.6022,-8.900367
13565,-0.01852908,-276.7828,-8.902186
13566,-0.01853586,-276.89,-8.904005
13567,-0.01854161,-276.9157,-8.905824
13568,-0.01854706,-276.9246,-8.907643
13569,-0.01855303,-276.9907,-8.909462
13570,-0.0185595,-277.0693,-8.911281
13571,-0.01856594,-277.0842,-8.911281
13572,-0.01857197,-277.0086,-8.911281
13573,-0.01857759,-276.8547,-8.911281
13574,-0.01858325,-276.6771,-8.9131
13575,-0.01858946,-276.554,-8.9131
13576,-0.0185965,-276.5397,-8.9131
13577,-0.01860446,-276.6162,-8.9131
13578,-0.01861309,-276.7386,-8.914919
13579,-0.01862193,-276.867,-8.916738
13580,-0.01863058,-276.9518,-8.918557
13581,-0.01863874,-276.972,-8.920376
13582,-0.01864656,-276.9376,-8.922195
13583,-0.0186538,-276.8481,-8.924014
13584,-0.01865988,-276.695,-8.925833
13585,-0.01866495,-276.4947,-8.927652
13586,-0.0186692,-276.2741,-8.929471
13587,-0.01867298,-276.0427,-8.93129
13588,-0.01867675,-275.8052,-8.933109
13589,-0.01868014,-275.5619,-8.934928
13590,-0.01868283,-275.2994,-8.936747
13591,-0.01868515,-275.0084,-8.936747
13592,-0.01868782,-274.7,-8.938566
13593,-0.01869064,-274.3819,-8.940385
13594,-0.01869275,-274.0556,-8.940385
13595,-0.01869449,-273.7544,-8.940385
13596,-0.01869658,-273.5324,-8.942204
13597,-0.01869898,-273.4157,-8.944023
13598,-0.01870154,-273.3885,-8.944023
13599,-0.01870405,-273.4051,-8.945842
13600,-0.01870629,-273.4212,-8.947661
13601,-0.0187082,-273.4098,-8.94948
13602,-0.01871042,-273.3766,-8.951299
13603,-0.01871398,-273.3701,-8.953118
13604,-0.0187195,-273.4517,-8.954937
13605,-0.01872739,-273.6557,-8.956756
13606,-0.0187373,-273.9486,-8.958575
13607,-0.01874812,-274.2512,-8.960394
13608,-0.01875929,-274.5365,-8.960394
13609,-0.01877047,-274.8213,-8.962213
13610,-0.01878125,-275.0913,-8.962213
13611,-0.01879186,-275.348,-8.962213
13612,-0.01880241,-275.5952,-8.962213
13613,-0.01881249,-275.7869,-8.964032
13614,-0.01882198,-275.8795,-8.964032
13615,-0.01883043,-275.8538,-8.964032
13616,-0.0188372,-275.7139,-8.965851
13617,-0.01884243,-275.4837,-8.96767
13618,-0.01884656,-275.1961,-8.971308
13619,-0.01884972,-274.905,-8.973127
13620,-0.01885202,-274.6548,-8.974946
13621,-0.01885387,-274.4601,-8.978584
13622,-0.01885592,-274.3276,-8.980403
13623,-0.01885847,-274.2435,-8.982222
13624,-0.01886139,-274.1759,-8.982222
13625,-0.01886439,-274.097,-8.984041
13626,-0.01886733,-274.0001,-8.98586
13627,-0.0188701,-273.9038,-8.98586
13628,-0.01887293,-273.8194,-8.98586
13629,-0.01887625,-273.732,-8.98586
13630,-0.01887989,-273.6207,-8.98586
13631,-0.01888357,-273.4905,-8.98586
13632,-0.01888806,-273.4257,-8.98586
13633,-0.0188946,-273.5486,-8.987679
13634,-0.01890321,-273.8705,-8.989498
13635,-0.01891313,-274.3012,-8.991317
13636,-0.018924,-274.7561,-8.993136
13637,-0.0189351,-275.1659,-8.993136
