,Time[sec],Top_Inplane_Disp[mm]
40528,4041.791797,3.483793233
40529,4041.891797,3.460790729
40530,4041.991797,3.439765656
40531,4042.091797,3.407379612
40532,4042.191797,3.382989904
40533,4042.291797,3.359897994
40534,4042.391797,3.330734791
40535,4042.491797,3.310716245
40536,4042.591797,3.286975436
40537,4042.691797,3.258796409
40538,4042.791797,3.236924764
40539,4042.891797,3.211227246
40540,4042.991797,3.187097376
40541,4043.091797,3.161239903
40542,4043.191797,3.134255065
40543,4043.291797,3.111309372
40544,4043.391797,3.087884048
40545,4043.491797,3.05915135
40546,4043.591797,3.039698349
40547,4043.691797,3.01377452
40548,4043.791797,2.986066509
40549,4043.891797,2.959632315
40550,4043.991797,2.937747398
40551,4044.091797,2.90766079
40552,4044.191797,2.883529058
40553,4044.291797,2.859380562
40554,4044.391797,2.835434861
40555,4044.491797,2.811658429
40556,4044.591797,2.786241937
40557,4044.691797,2.761671552
40558,4044.791797,2.737086732
40559,4044.891797,2.707450651
40560,4044.991797,2.681685379
40561,4045.091797,2.659707097
40562,4045.191797,2.633443102
40563,4045.291797,2.610037569
40564,4045.391797,2.586842049
40565,4045.491797,2.561249072
40566,4045.591797,2.537894063
40567,4045.691797,2.513917862
40568,4045.791797,2.486305544
40569,4045.891797,2.461486729
40570,4045.991797,2.439204836
40571,4046.091797,2.411886351
40572,4046.191797,2.391192131
40573,4046.291797,2.363372361
40574,4046.391797,2.336754696
40575,4046.491797,2.312810626
40576,4046.591797,2.28646188
40577,4046.691797,2.265682211
40578,4046.791797,2.238866175
40579,4046.891797,2.213917673
40580,4046.991797,2.193293301
40581,4047.091797,2.163649537
40582,4047.191797,2.142587211
40583,4047.291797,2.113229129
40584,4047.391797,2.092858776
40585,4047.491797,2.064999426
40586,4047.591797,2.038659761
40587,4047.691797,2.015951555
40588,4047.791797,1.993777696
40589,4047.891797,1.969788689
40590,4047.991797,1.940844115
40591,4048.091797,1.914417022
40592,4048.191797,1.888352679
40593,4048.291797,1.866887324
40594,4048.391797,1.843972597
40595,4048.491797,1.814352465
40596,4048.591797,1.793583506
40597,4048.691797,1.769379596
40598,4048.791797,1.744487556
40599,4048.891797,1.714922022
40600,4048.991797,1.68694905
40601,4049.091797,1.665649004
40602,4049.191797,1.634048065
40603,4049.291797,1.613722998
40604,4049.391797,1.587332343
40605,4049.491797,1.565795741
40606,4049.591797,1.544161583
40607,4049.691797,1.517210389
40608,4049.791797,1.491969335
40609,4049.891797,1.470380463
40610,4049.991797,1.439622603
40611,4050.091797,1.422483474
40612,4050.191797,1.388749108
40613,4050.291797,1.366245793
40614,4050.391797,1.342721982
40615,4050.491797,1.319422037
40616,4050.591797,1.293801353
40617,4050.691797,1.269574394
40618,4050.791797,1.24126533
40619,4050.891797,1.219746657
40620,4050.991797,1.194760553
40621,4051.091797,1.168348128
40622,4051.191797,1.138842199
40623,4051.291797,1.118462766
40624,4051.391797,1.09479134
40625,4051.491797,1.065750606
40626,4051.591797,1.041488606
40627,4051.691797,1.01817376
40628,4051.791797,0.994628994
40629,4051.891797,0.971149013
40630,4051.991797,0.94197999
40631,4052.091797,0.923091953
40632,4052.191797,0.896319398
40633,4052.291797,0.871047727
40634,4052.391797,0.84720389
40635,4052.491797,0.819017529
40636,4052.591797,0.793566694
40637,4052.691797,0.768092461
40638,4052.791797,0.746994338
40639,4052.891797,0.722602243
40640,4052.991797,0.694110873
40641,4053.091797,0.667924003
40642,4053.191797,0.642582774
40643,4053.291797,0.623557833
40644,4053.391797,0.596460188
40645,4053.491797,0.572407618
40646,4053.591797,0.545881514
40647,4053.691797,0.520939182
40648,4053.791797,0.495584623
40649,4053.891797,0.467473583
40650,4053.991797,0.448636187
40651,4054.091797,0.421299133
40652,4054.191797,0.395780633
40653,4054.291797,0.372201175
40654,4054.391797,0.347824825
40655,4054.491797,0.322500826
40656,4054.591797,0.291590841
40657,4054.691797,0.272434729
40658,4054.791797,0.244852301
40659,4054.891797,0.221087394
40660,4054.991797,0.196070978
40661,4055.091797,0.175352921
40662,4055.191797,0.148521649
40663,4055.291797,0.1204238
40664,4055.391797,0.097426506
40665,4055.491797,0.076235003
40666,4055.591797,0.047101781
40667,4055.691797,0.022209844
40668,4055.791797,0.000105199
40669,4055.891797,-0.032946315
40670,4055.991797,-0.049973791
40671,4056.091797,-0.079747835
40672,4056.191797,-0.108002176
40673,4056.291797,-0.13001413
40674,4056.391797,-0.150523018
40675,4056.491797,-0.17170416
40676,4056.591797,-0.200825772
40677,4056.691797,-0.224977251
40678,4056.791797,-0.249858334
40679,4056.891797,-0.274115475
40680,4056.991797,-0.300052983
40681,4057.091797,-0.328524824
40682,4057.191797,-0.34860184
40683,4057.291797,-0.377486052
40684,4057.391797,-0.403674145
40685,4057.491797,-0.429312873
40686,4057.591797,-0.445245241
40687,4057.691797,-0.472902233
40688,4057.791797,-0.499137153
40689,4057.891797,-0.520527072
40690,4057.991797,-0.549996621
40691,4058.091797,-0.574668637
40692,4058.191797,-0.599516556
40693,4058.291797,-0.623800268
40694,4058.391797,-0.651533075
40695,4058.491797,-0.677806383
40696,4058.591797,-0.700056087
40697,4058.691797,-0.722606143
40698,4058.791797,-0.748683466
40699,4058.891797,-0.772005122
40700,4058.991797,-0.799060217
40701,4059.091797,-0.822527218
40702,4059.191797,-0.847943244
40703,4059.291797,-0.873889076
40704,4059.391797,-0.895721139
40705,4059.491797,-0.923696032
40706,4059.591797,-0.940411643
40707,4059.691797,-0.975332805
40708,4059.791797,-1.001188299
40709,4059.891797,-1.024824684
40710,4059.991797,-1.047557802
40711,4060.091797,-1.076537184
40712,4060.191797,-1.098519191
40713,4060.291797,-1.121546607
40714,4060.391797,-1.141659101
40715,4060.491797,-1.173603698
40716,4060.591797,-1.197176171
40717,4060.691797,-1.217772486
40718,4060.791797,-1.249412424
40719,4060.891797,-1.268676133
40720,4060.991797,-1.299508032
40721,4061.091797,-1.320427051
40722,4061.191797,-1.347145648
40723,4061.291797,-1.375130727
40724,4061.391797,-1.392204664
40725,4061.491797,-1.423305483
40726,4061.591797,-1.448088326
40727,4061.691797,-1.475639408
40728,4061.791797,-1.498769852
40729,4061.891797,-1.520331018
40730,4061.991797,-1.54947082
40731,4062.091797,-1.568940585
40732,4062.191797,-1.59430271
40733,4062.291797,-1.617037691
40734,4062.391797,-1.641786075
40735,4062.491797,-1.670743222
40736,4062.591797,-1.690435689
40737,4062.691797,-1.721171313
40738,4062.791797,-1.739861327
40739,4062.891797,-1.770221628
40740,4062.991797,-1.795291668
40741,4063.091797,-1.825470245
40742,4063.191797,-1.848221873
40743,4063.291797,-1.872708322
40744,4063.391797,-1.89546647
40745,4063.491797,-1.924262848
40746,4063.591797,-1.942629577
40747,4063.691797,-1.96872605
40748,4063.791797,-1.994284103
40749,4063.891797,-2.020457527
40750,4063.991797,-2.039402025
40751,4064.091797,-2.069231588
40752,4064.191797,-2.094982425
40753,4064.291797,-2.115184441
40754,4064.391797,-2.14229105
40755,4064.491797,-2.165287733
40756,4064.591797,-2.193263965
40757,4064.691797,-2.215987071
40758,4064.791797,-2.243139083
40759,4064.891797,-2.266160911
40760,4064.991797,-2.292460529
40761,4065.091797,-2.314046258
40762,4065.191797,-2.341365907
40763,4065.291797,-2.364576794
40764,4065.391797,-2.398134675
40765,4065.491797,-2.415122464
40766,4065.591797,-2.44527543
40767,4065.691797,-2.465523547
40768,4065.791797,-2.491785912
40769,4065.891797,-2.517585177
40770,4065.991797,-2.542816801
40771,4066.091797,-2.565372968
40772,4066.191797,-2.592115197
40773,4066.291797,-2.61792005
40774,4066.391797,-2.642735373
40775,4066.491797,-2.664309228
40776,4066.591797,-2.690896625
40777,4066.691797,-2.71819043
40778,4066.791797,-2.737018047
40779,4066.891797,-2.763859928
40780,4066.991797,-2.790370956
40781,4067.091797,-2.815428888
40782,4067.191797,-2.837982727
40783,4067.291797,-2.864181064
40784,4067.391797,-2.892564284
40785,4067.491797,-2.913732082
40786,4067.591797,-2.94002681
40787,4067.691797,-2.965301275
40788,4067.791797,-2.99290265
40789,4067.891797,-3.017173847
40790,4067.991797,-3.040215001
40791,4068.091797,-3.066055477
40792,4068.191797,-3.087427467
40793,4068.291797,-3.110660706
40794,4068.391797,-3.13653145
40795,4068.491797,-3.157111118
40796,4068.591797,-3.187571187
40797,4068.691797,-3.212915966
40798,4068.791797,-3.239724552
40799,4068.891797,-3.265831852
40800,4068.991797,-3.290034132
40801,4069.091797,-3.311996115
40802,4069.191797,-3.337556031
40803,4069.291797,-3.368612146
40804,4069.391797,-3.389888676
40805,4069.491797,-3.413017374
40806,4069.591797,-3.441059962
40807,4069.691797,-3.460103646
40808,4069.791797,-3.484673798
40809,4069.891797,-3.509482602
40810,4069.991797,-3.536457662
40811,4070.091797,-3.557575168
40812,4070.191797,-3.588157706
40813,4070.291797,-3.608981147
40814,4070.391797,-3.637123154
40815,4070.491797,-3.662900999
40816,4070.591797,-3.686050186
40817,4070.691797,-3.716263454
40818,4070.791797,-3.741740249
40819,4070.891797,-3.760658903
40820,4070.991797,-3.786960151
40821,4071.091797,-3.812920535
40822,4071.191797,-3.836144926
40823,4071.291797,-3.861627541
40824,4071.391797,-3.887712257
40825,4071.491797,-3.91171826
40826,4071.591797,-3.938158043
40827,4071.691797,-3.96269979
40828,4071.791797,-3.987268545
40829,4071.891797,-4.010326229
40830,4071.991797,-4.038095474
40831,4072.091797,-4.06122813
40832,4072.191797,-4.085931461
40833,4072.291797,-4.10992559
40834,4072.391797,-4.137847573
40835,4072.491797,-4.159574863
40836,4072.591797,-4.185749218
40837,4072.691797,-4.209339153
40838,4072.791797,-4.239628091
40839,4072.891797,-4.260587506
40840,4072.991797,-4.28201817
40841,4073.091797,-4.310532939
40842,4073.191797,-4.335620441
40843,4073.291797,-4.356374033
40844,4073.391797,-4.37999377
40845,4073.491797,-4.404569045
40846,4073.591797,-4.432717338
40847,4073.691797,-4.455899354
40848,4073.791797,-4.482965451
40849,4073.891797,-4.510807339
40850,4073.991797,-4.539257847
40851,4074.091797,-4.562355112
40852,4074.191797,-4.585248418
40853,4074.291797,-4.609469324
40854,4074.391797,-4.634539597
40855,4074.491797,-4.655759782
40856,4074.591797,-4.684715066
40857,4074.691797,-4.70885355
40858,4074.791797,-4.729714245
40859,4074.891797,-4.755270202
40860,4074.991797,-4.784627352
40861,4075.091797,-4.808197729
40862,4075.191797,-4.839636385
40863,4075.291797,-4.857187625
40864,4075.391797,-4.885172937
40865,4075.491797,-4.904502071
40866,4075.591797,-4.929715302
40867,4075.691797,-4.954104777
40868,4075.791797,-4.982931074
40869,4075.891797,-5.005256739
40870,4075.991797,-5.032483023
40871,4076.091797,-5.056105554
40872,4076.191797,-5.080967676
40873,4076.291797,-5.104240496
40874,4076.391797,-5.131696817
40875,4076.491797,-5.156195723
40876,4076.591797,-5.180059467
40877,4076.691797,-5.204207264
40878,4076.791797,-5.231569987
40879,4076.891797,-5.255776923
40880,4076.991797,-5.282205995
40881,4077.091797,-5.304742604
40882,4077.191797,-5.330953281
40883,4077.291797,-5.358351395
40884,4077.391797,-5.383016076
40885,4077.491797,-5.404310767
40886,4077.591797,-5.426675547
40887,4077.691797,-5.452444777
40888,4077.791797,-5.475633312
40889,4077.891797,-5.508116912
40890,4077.991797,-5.52785676
40891,4078.091797,-5.554132164
40892,4078.191797,-5.581931677
40893,4078.291797,-5.600512493
40894,4078.391797,-5.633295514
40895,4078.491797,-5.658923648
40896,4078.591797,-5.678812042
40897,4078.691797,-5.701129325
40898,4078.791797,-5.728915334
40899,4078.891797,-5.748796277
40900,4078.991797,-5.775816739
40901,4079.091797,-5.803814158
40902,4079.191797,-5.825436674
40903,4079.291797,-5.853243172
40904,4079.391797,-5.884995684
40905,4079.491797,-5.906797014
40906,4079.591797,-5.928731523
40907,4079.691797,-5.95813524
40908,4079.791797,-5.979348905
40909,4079.891797,-6.001309957
40910,4079.991797,-6.02288451
40911,4080.091797,-6.055376492
40912,4080.191797,-6.077506114
40913,4080.291797,-6.102205254
40914,4080.391797,-6.1280136
40915,4080.491797,-6.154197268
40916,4080.591797,-6.175308488
40917,4080.691797,-6.204179488
40918,4080.791797,-6.230445579
40919,4080.891797,-6.248459686
40920,4080.991797,-6.277037319
40921,4081.091797,-6.300694775
40922,4081.191797,-6.326381117
40923,4081.291797,-6.348735653
40924,4081.391797,-6.37253793
40925,4081.491797,-6.404143758
40926,4081.591797,-6.425954401
40927,4081.691797,-6.451123394
40928,4081.791797,-6.473339628
40929,4081.891797,-6.504534744
40930,4081.991797,-6.528775208
40931,4082.091797,-6.552424747
40932,4082.191797,-6.576533429
40933,4082.291797,-6.601566914
40934,4082.391797,-6.629265379
40935,4082.491797,-6.648309063
40936,4082.591797,-6.672522984
40937,4082.691797,-6.694125943
40938,4082.791797,-6.723477971
40939,4082.891797,-6.754769012
40940,4082.991797,-6.774346344
40941,4083.091797,-6.798449438
40942,4083.191797,-6.829186343
40943,4083.291797,-6.852076855
40944,4083.391797,-6.877503823
40945,4083.491797,-6.899530999
40946,4083.591797,-6.921479478
40947,4083.691797,-6.945674773
40948,4083.791797,-6.969292182
40949,4083.891797,-7.002252154
40950,4083.991797,-7.022080943
40951,4084.091797,-7.049669046
40952,4084.191797,-7.075883448
40953,4084.291797,-7.097540423
40954,4084.391797,-7.129148114
40955,4084.491797,-7.15219602
40956,4084.591797,-7.177063264
40957,4084.691797,-7.2012241
40958,4084.791797,-7.225350477
40959,4084.891797,-7.250359282
40960,4084.991797,-7.273401599
40961,4085.091797,-7.292855531
40962,4085.191797,-7.318393793
40963,4085.291797,-7.349318359
40964,4085.391797,-7.375758607
40965,4085.491797,-7.400426082
40966,4085.591797,-7.422504481
40967,4085.691797,-7.448669523
40968,4085.791797,-7.472157944
40969,4085.891797,-7.498953957
40970,4085.991797,-7.523329929
40971,4086.091797,-7.549527567
40972,4086.191797,-7.572846953
40973,4086.291797,-7.599093486
40974,4086.391797,-7.621635217
40975,4086.491797,-7.644385565
40976,4086.591797,-7.672374137
40977,4086.691797,-7.694308646
40978,4086.791797,-7.720443886
40979,4086.891797,-7.747204509
40980,4086.991797,-7.77227385
40981,4087.091797,-7.798236795
40982,4087.191797,-7.816054858
40983,4087.291797,-7.84132164
40984,4087.391797,-7.872116752
40985,4087.491797,-7.895431481
40986,4087.591797,-7.919806056
40987,4087.691797,-7.948454469
40988,4087.791797,-7.97483325
40989,4087.891797,-7.994501851
40990,4087.991797,-8.021265268
40991,4088.091797,-8.044748567
40992,4088.191797,-8.071397431
40993,4088.291797,-8.096677251
40994,4088.391797,-8.117382415
40995,4088.491797,-8.145369589
40996,4088.591797,-8.167996071
40997,4088.691797,-8.195391856
40998,4088.791797,-8.213615045
40999,4088.891797,-8.243624121
41000,4088.991797,-8.267789148
41001,4089.091797,-8.291191421
41002,4089.191797,-8.316744119
41003,4089.291797,-8.343690075
41004,4089.391797,-8.36952962
41005,4089.491797,-8.395225741
41006,4089.591797,-8.416722529
41007,4089.691797,-8.447072469
41008,4089.791797,-8.464562707
41009,4089.891797,-8.493631147
41010,4089.991797,-8.514135145
41011,4090.091797,-8.541474119
41012,4090.191797,-8.568299934
41013,4090.291797,-8.590321988
41014,4090.391797,-8.614724502
41015,4090.491797,-8.640830405
41016,4090.591797,-8.66604317
41017,4090.691797,-8.692026138
41018,4090.791797,-8.720234036
41019,4090.891797,-8.744788356
41020,4090.991797,-8.767009713
41021,4091.091797,-8.787716739
41022,4091.191797,-8.815416135
41023,4091.291797,-8.843967691
41024,4091.391797,-8.866631426
41025,4091.491797,-8.886496536
41026,4091.591797,-8.918316104
41027,4091.691797,-8.940002881
41028,4091.791797,-8.962663822
41029,4091.891797,-8.990724571
41030,4091.991797,-9.008169174
41031,4092.091797,-9.045160376
41032,4092.191797,-9.06759128
41033,4092.291797,-9.091193788
41034,4092.391797,-9.115139954
41035,4092.491797,-9.144820273
41036,4092.591797,-9.169452824
41037,4092.691797,-9.193067439
41038,4092.791797,-9.208573028
41039,4092.891797,-9.239206091
41040,4092.991797,-9.267088026
41041,4093.091797,-9.288282134
41042,4093.191797,-9.315229952
41043,4093.291797,-9.334975854
41044,4093.391797,-9.36601311
41045,4093.491797,-9.38755367
41046,4093.591797,-9.415672161
41047,4093.691797,-9.44084581
41048,4093.791797,-9.46616102
41049,4093.891797,-9.492246434
41050,4093.991797,-9.516796097
41051,4094.091797,-9.535714984
41052,4094.191797,-9.56388656
41053,4094.291797,-9.585491382
41054,4094.391797,-9.608279914
41055,4094.491797,-9.634496644
41056,4094.591797,-9.658831172
41057,4094.691797,-9.680174291
41058,4094.791797,-9.710605256
41059,4094.891797,-9.735353291
41060,4094.991797,-9.760652669
41061,4095.091797,-9.785904549
41062,4095.191797,-9.81471315
41063,4095.291797,-9.838602506
41064,4095.391797,-9.864280932
41065,4095.491797,-9.887952358
41066,4095.591797,-9.912885725
41067,4095.691797,-9.936071001
41068,4095.791797,-9.956096299
41069,4095.891797,-9.985977784
41070,4095.991797,-10.00986341
41071,4096.091797,-10.03500447
41072,4096.191797,-10.05609799
41073,4096.291797,-10.08538902
41074,4096.391797,-10.10938175
41075,4096.491797,-10.13610326
41076,4096.591797,-10.16113255
41077,4096.691797,-10.1861842
41078,4096.791797,-10.21263562
41079,4096.891797,-10.23497619
41080,4096.991797,-10.26503742
41081,4097.091797,-10.28805692
41082,4097.191797,-10.3117656
41083,4097.291797,-10.33078134
41084,4097.391797,-10.36087424
41085,4097.491797,-10.38327068
41086,4097.591797,-10.40675025
41087,4097.691797,-10.43635234
41088,4097.791797,-10.46108268
41089,4097.891797,-10.48697159
41090,4097.991797,-10.50892565
41091,4098.091797,-10.53684857
41092,4098.191797,-10.55892184
41093,4098.291797,-10.58654115
41094,4098.391797,-10.60629357
41095,4098.491797,-10.63296106
41096,4098.591797,-10.65575611
41097,4098.691797,-10.68477146
41098,4098.791797,-10.70651598
41099,4098.891797,-10.73351689
41100,4098.991797,-10.7589718
41101,4099.091797,-10.78544743
41102,4099.191797,-10.80863643
41103,4099.291797,-10.83592977
41104,4099.391797,-10.85853111
41105,4099.491797,-10.88218577
41106,4099.591797,-10.90759411
41107,4099.691797,-10.93197614
41108,4099.791797,-10.95408853
41109,4099.891797,-10.98106988
41110,4099.991797,-11.00631803
41111,4100.091797,-11.03297155
41112,4100.191797,-11.05541643
41113,4100.291797,-11.0830795
41114,4100.391797,-11.10363286
41115,4100.491797,-11.13090664
41116,4100.591797,-11.15836855
41117,4100.691797,-11.18257083
41118,4100.791797,-11.20395027
41119,4100.891797,-11.23259868
41120,4100.991797,-11.25925034
41121,4101.091797,-11.2800831
41122,4101.191797,-11.30760554
41123,4101.291797,-11.33314613
41124,4101.391797,-11.35613117
41125,4101.491797,-11.37920097
41126,4101.591797,-11.40899956
41127,4101.691797,-11.42893452
41128,4101.791797,-11.45356521
41129,4101.891797,-11.47978567
41130,4101.991797,-11.50456909
41131,4102.091797,-11.52721699
41132,4102.191797,-11.55699696
41133,4102.291797,-11.57357171
41134,4102.391797,-11.60194818
41135,4102.491797,-11.6286613
41136,4102.591797,-11.65681519
41137,4102.691797,-11.68034971
41138,4102.791797,-11.70896646
41139,4102.891797,-11.72422711
41140,4102.991797,-11.75408065
41141,4103.091797,-11.77895628
41142,4103.191797,-11.79867145
41143,4103.291797,-11.8265152
41144,4103.391797,-11.84994169
41145,4103.491797,-11.8755307
41146,4103.591797,-11.90066431
41147,4103.691797,-11.93259098
41148,4103.791797,-11.95244119
41149,4103.891797,-11.97783183
41150,4103.991797,-12.00480573
41151,4104.091797,-12.03061361
41152,4104.191797,-12.05104403
41153,4104.291797,-12.0778745
41154,4104.391797,-12.10125722
41155,4104.491797,-12.12624926
41156,4104.591797,-12.14856841
41157,4104.691797,-12.17710879
41158,4104.791797,-12.19919603
41159,4104.891797,-12.22471334
41160,4104.991797,-12.24894077
41161,4105.091797,-12.27628067
41162,4105.191797,-12.30279543
41163,4105.291797,-12.33392302
41164,4105.391797,-12.35544961
41165,4105.491797,-12.38637418
41166,4105.591797,-12.40562368
41167,4105.691797,-12.43813895
41168,4105.791797,-12.45726738
41169,4105.891797,-12.48117816
41170,4105.991797,-12.51054648
41171,4106.091797,-12.53378857
41172,4106.191797,-12.55933661
41173,4106.291797,-12.58069742
41174,4106.391797,-12.60713674
41175,4106.491797,-12.6236314
41176,4106.591797,-12.65664585
41177,4106.691797,-12.67674565
41178,4106.791797,-12.70392351
41179,4106.891797,-12.73042243
41180,4106.991797,-12.75298279
41181,4107.091797,-12.78064772
41182,4107.191797,-12.80323789
41183,4107.291797,-12.83082925
41184,4107.391797,-12.85283826
41185,4107.491797,-12.88051624
41186,4107.591797,-12.90544681
41187,4107.691797,-12.9291825
41188,4107.791797,-12.94994168
41189,4107.891797,-12.97588181
41190,4107.991797,-12.9959723
41191,4108.091797,-13.02536484
41192,4108.191797,-13.05212267
41193,4108.291797,-13.07528373
41194,4108.391797,-13.10135238
41195,4108.491797,-13.12687155
41196,4108.591797,-13.15087173
41197,4108.691797,-13.17431778
41198,4108.791797,-13.19767535
41199,4108.891797,-13.22305296
41200,4108.991797,-13.25041987
41201,4109.091797,-13.27391714
41202,4109.191797,-13.2954279
41203,4109.291797,-13.32705747
41204,4109.391797,-13.34930584
41205,4109.491797,-13.37254327
41206,4109.591797,-13.39753345
41207,4109.691797,-13.4224603
41208,4109.791797,-13.44895363
41209,4109.891797,-13.47034611
41210,4109.991797,-13.49610928
41211,4110.091797,-13.52319121
41212,4110.191797,-13.5474233
41213,4110.291797,-13.57375272
41214,4110.391797,-13.5970572
41215,4110.491797,-13.62168789
41216,4110.591797,-13.64215277
41217,4110.691797,-13.66410311
41218,4110.791797,-13.69233057
41219,4110.891797,-13.71621899
41220,4110.991797,-13.74620572
41221,4111.091797,-13.76922615
41222,4111.191797,-13.79433367
41223,4111.291797,-13.82073667
41224,4111.391797,-13.84053007
41225,4111.491797,-13.86633143
41226,4111.591797,-13.88977747
41227,4111.691797,-13.91600259
41228,4111.791797,-13.94196227
41229,4111.891797,-13.96568213
41230,4111.991797,-13.99737038
41231,4112.091797,-14.01727367
41232,4112.191797,-14.04013485
41233,4112.291797,-14.06895835
41234,4112.391797,-14.09122907
41235,4112.491797,-14.11234308
41236,4112.591797,-14.13794048
41237,4112.691797,-14.163577
41238,4112.791797,-14.19467945
41239,4112.891797,-14.2160831
41240,4112.991797,-14.24510963
41241,4113.091797,-14.26526625
41242,4113.191797,-14.28824849
41243,4113.291797,-14.31672648
41244,4113.391797,-14.33747914
41245,4113.491797,-14.35971353
41246,4113.591797,-14.38749675
41247,4113.691797,-14.40910064
41248,4113.791797,-14.43530433
41249,4113.891797,-14.46186099
41250,4113.991797,-14.49014433
41251,4114.091797,-14.51135799
41252,4114.191797,-14.53698426
41253,4114.291797,-14.5575637
41254,4114.391797,-14.5829143
41255,4114.491797,-14.60809726
41256,4114.591797,-14.6346502
41257,4114.691797,-14.66170419
41258,4114.791797,-14.68498819
41259,4114.891797,-14.70793784
41260,4114.991797,-14.73325212
41261,4115.091797,-14.76089377
41262,4115.191797,-14.78348952
41263,4115.291797,-14.80713394
41264,4115.391797,-14.83191364
41265,4115.491797,-14.85709473
41266,4115.591797,-14.88006394
41267,4115.691797,-14.90588766
41268,4115.791797,-14.93025478
41269,4115.891797,-14.95555602
41270,4115.991797,-14.98074923
41271,4116.091797,-15.00811987
41272,4116.191797,-15.03146347
41273,4116.291797,-15.05396981
41274,4116.391797,-15.08021541
41275,4116.491797,-15.10369405
41276,4116.591797,-15.1307201
41277,4116.691797,-15.15302528
41278,4116.791797,-15.17607551
41279,4116.891797,-15.20315651
41280,4116.991797,-15.2325891
41281,4117.091797,-15.25603235
41282,4117.191797,-15.28428681
41283,4117.291797,-15.30243549
41284,4117.391797,-15.32633975
41285,4117.491797,-15.35477582
41286,4117.591797,-15.37362579
41287,4117.691797,-15.40067606
41288,4117.791797,-15.41944034
41289,4117.891797,-15.44831786
41290,4117.991797,-15.47320373
41291,4118.091797,-15.49727283
41292,4118.191797,-15.52604884
41293,4118.291797,-15.54767415
41294,4118.391797,-15.57480451
41295,4118.491797,-15.59714228
41296,4118.591797,-15.62145632
41297,4118.691797,-15.6426914
41298,4118.791797,-15.66613838
41299,4118.891797,-15.69552347
41300,4118.991797,-15.71876742
41301,4119.091797,-15.74518904
41302,4119.191797,-15.76681621
41303,4119.291797,-15.79453796
41304,4119.391797,-15.81792161
41305,4119.491797,-15.84167033
41306,4119.591797,-15.87023959
41307,4119.691797,-15.89417085
41308,4119.791797,-15.91569558
41309,4119.891797,-15.94228297
41310,4119.991797,-15.96308313
41311,4120.091797,-15.98706469
41312,4120.191797,-16.01379178
41313,4120.291797,-16.03877358
41314,4120.391797,-16.05858654
41315,4120.491797,-16.08728431
41316,4120.591797,-16.10903256
41317,4120.691797,-16.13387838
41318,4120.791797,-16.15764201
41319,4120.891797,-16.18247852
41320,4120.991797,-16.21066965
41321,4121.091797,-16.2313208
41322,4121.191797,-16.26157574
41323,4121.291797,-16.28281549
41324,4121.391797,-16.30844735
41325,4121.491797,-16.33395068
41326,4121.591797,-16.35359414
41327,4121.691797,-16.37450047
41328,4121.791797,-16.40075445
41329,4121.891797,-16.42283984
41330,4121.991797,-16.44745283
41331,4122.091797,-16.47223905
41332,4122.191797,-16.49855077
41333,4122.291797,-16.52669162
41334,4122.391797,-16.54853858
41335,4122.491797,-16.57257043
41336,4122.591797,-16.59661718
41337,4122.691797,-16.62454195
41338,4122.791797,-16.64708368
41339,4122.891797,-16.67042263
41340,4122.991797,-16.69195108
41341,4123.091797,-16.72012545
41342,4123.191797,-16.74099267
41343,4123.291797,-16.76115766
41344,4123.391797,-16.78586751
41345,4123.491797,-16.81162976
41346,4123.591797,-16.84004255
41347,4123.691797,-16.86018705
41348,4123.791797,-16.89011231
41349,4123.891797,-16.91304334
41350,4123.991797,-16.93731919
41351,4124.091797,-16.95999131
41352,4124.191797,-16.98598452
41353,4124.291797,-17.00844802
41354,4124.391797,-17.03641936
41355,4124.491797,-17.05259085
41356,4124.591797,-17.081609
41357,4124.691797,-17.10526831
41358,4124.791797,-17.12318696
41359,4124.891797,-17.15192758
41360,4124.991797,-17.17626862
41361,4125.091797,-17.20238104
41362,4125.191797,-17.22819544
41363,4125.291797,-17.25045033
41364,4125.391797,-17.27456041
41365,4125.491797,-17.29932241
41366,4125.591797,-17.32100733
41367,4125.691797,-17.34503172
41368,4125.791797,-17.37351902
41369,4125.891797,-17.39527844
41370,4125.991797,-17.41421968
41371,4126.091797,-17.44185761
41372,4126.191797,-17.46266708
41373,4126.291797,-17.48838462
41374,4126.391797,-17.51463488
41375,4126.491797,-17.54232869
41376,4126.591797,-17.5612513
41377,4126.691797,-17.59046502
41378,4126.791797,-17.61374995
41379,4126.891797,-17.63894968
41380,4126.991797,-17.65751839
41381,4127.091797,-17.68349111
41382,4127.191797,-17.70633459
41383,4127.291797,-17.73119159
41384,4127.391797,-17.75436662
41385,4127.491797,-17.77807251
41386,4127.591797,-17.80387573
41387,4127.691797,-17.82548055
41388,4127.791797,-17.85496436
41389,4127.891797,-17.87954196
41390,4127.991797,-17.90436171
41391,4128.091797,-17.92704873
41392,4128.191797,-17.95194298
41393,4128.291797,-17.97194406
41394,4128.391797,-17.99744926
41395,4128.491797,-18.02093163
41396,4128.591797,-18.04710738
41397,4128.691797,-18.06833036
41398,4128.791797,-18.09594408
41399,4128.891797,-18.11714657
41400,4128.991797,-18.14202219
41401,4129.091797,-18.16501841
41402,4129.191797,-18.19272153
41403,4129.291797,-18.21614988
41404,4129.391797,-18.23974401
41405,4129.491797,-18.26368459
41406,4129.591797,-18.29209551
41407,4129.691797,-18.3073841
41408,4129.791797,-18.33808236
41409,4129.891797,-18.36127229
