,Time[sec],Top_Inplane_Disp[mm],Top_Inplane_Rotation[%rad]
7495,746.5722656,13.67544848,-0.326855037
7496,746.671875,13.66295852,-0.326576391
7497,746.7714844,13.64939846,-0.326278044
7498,746.8710938,13.64066079,-0.326043092
7499,746.9707031,13.63103278,-0.325776474
7500,747.0703125,13.61824479,-0.325476459
7501,747.1699219,13.60478997,-0.325223809
7502,747.2695313,13.59734312,-0.324958271
7503,747.3691406,13.59131373,-0.324646227
7504,747.46875,13.57496623,-0.324388869
7505,747.5683594,13.56376428,-0.324097322
7506,747.6679688,13.55098747,-0.323855024
7507,747.7675781,13.54125049,-0.323545055
7508,747.8671875,13.52491323,-0.323296247
7509,747.9667969,13.51985242,-0.322973727
7510,748.0664063,13.50789797,-0.322731573
7511,748.1660156,13.49834539,-0.322464509
7512,748.265625,13.48634623,-0.3221951
7513,748.3652344,13.47591821,-0.321909683
7514,748.4648438,13.46402057,-0.32163217
7515,748.5644531,13.45587522,-0.321375841
7516,748.6640625,13.43633235,-0.321096783
7517,748.7636719,13.42904288,-0.320831175
7518,748.8632813,13.41348607,-0.320543016
7519,748.9628906,13.40371836,-0.320255599
7520,749.0625,13.39656673,-0.319942487
7521,749.1621094,13.38043809,-0.3196613
7522,749.2617188,13.37459404,-0.31941807
7523,749.3613281,13.36301863,-0.319143066
7524,749.4609375,13.35273404,-0.318847124
7525,749.5605469,13.3423442,-0.318575373
7526,749.6601563,13.33255414,-0.31830965
7527,749.7597656,13.31934519,-0.318075842
7528,749.859375,13.3055374,-0.317767393
7529,749.9589844,13.29853386,-0.317464907
7530,750.0585938,13.28997128,-0.317205119
7531,750.1582031,13.27079255,-0.316911767
7532,750.2578125,13.25598173,-0.31664558
7533,750.3574219,13.25479802,-0.316375399
7534,750.4570313,13.23330775,-0.31609664
7535,750.5566406,13.22829444,-0.315832681
7536,750.65625,13.21652532,-0.315571605
7537,750.7558594,13.20647169,-0.315276299
7538,750.8554688,13.19623552,-0.315000988
7539,750.9550781,13.18033133,-0.314716995
7540,751.0546875,13.17201369,-0.314468627
7541,751.1542969,13.16720806,-0.314146225
7542,751.2539063,13.14944588,-0.313879564
7543,751.3535156,13.14110495,-0.313613928
7544,751.453125,13.12657353,-0.313345017
7545,751.5527344,13.11870292,-0.313043559
7546,751.6523438,13.10605649,-0.312805532
7547,751.7519531,13.0933607,-0.31253364
7548,751.8515625,13.07932194,-0.312255588
7549,751.9511719,13.07102479,-0.311946598
7550,752.0507813,13.05775065,-0.311700258
7551,752.1503906,13.05149309,-0.311418573
7552,752.25,13.03871535,-0.311123751
7553,752.3496094,13.02909944,-0.310846206
7554,752.4492188,13.01934849,-0.310609708
7555,752.5488281,13.00621405,-0.3103097
7556,752.6484375,12.99113501,-0.310042457
7557,752.7480469,12.98424881,-0.309791445
7558,752.8476563,12.96991762,-0.309497109
7559,752.9472656,12.96188589,-0.309217451
7560,753.046875,12.94627506,-0.30894563
7561,753.1464844,12.93750573,-0.308667406
7562,753.2460938,12.92703208,-0.308409729
7563,753.3457031,12.91166805,-0.308113272
7564,753.4453125,12.90433295,-0.307851238
7565,753.5449219,12.89253309,-0.307576355
7566,753.6445313,12.88311183,-0.307279493
7567,753.7441406,12.86976784,-0.307034198
7568,753.84375,12.86023017,-0.306745601
7569,753.9433594,12.85190787,-0.306448658
7570,754.0429688,12.83414196,-0.306209674
7571,754.1425781,12.82881852,-0.305885085
7572,754.2421875,12.8145162,-0.305641984
7573,754.3417969,12.80212402,-0.305343923
7574,754.4414063,12.79133745,-0.305094986
7575,754.5410156,12.7851693,-0.304841404
7576,754.640625,12.76531816,-0.304544051
7577,754.7402344,12.76070811,-0.304247145
7578,754.8398438,12.7450591,-0.304002914
7579,754.9394531,12.73698546,-0.303716419
7580,755.0390625,12.72465475,-0.303409548
7581,755.1386719,12.7147492,-0.303176243
7582,755.2382813,12.70492189,-0.302888767
7583,755.3378906,12.69166917,-0.302609679
7584,755.4375,12.67726999,-0.302360131
7585,755.5371094,12.66867202,-0.302084652
7586,755.6367188,12.65998371,-0.301780971
7587,755.7363281,12.64213026,-0.301501251
7588,755.8359375,12.63361704,-0.301251287
7589,755.9355469,12.62557693,-0.300968485
7590,756.0351563,12.61180546,-0.300667403
7591,756.1347656,12.60449551,-0.300409069
7592,756.234375,12.59136945,-0.300142885
7593,756.3339844,12.57734001,-0.299874699
7594,756.4335938,12.56803516,-0.299602724
7595,756.5332031,12.55793218,-0.29932055
7596,756.6328125,12.54590508,-0.299008025
7597,756.7324219,12.53483165,-0.298750226
7598,756.8320313,12.52057962,-0.298509659
7599,756.9316406,12.51201984,-0.298233496
7600,757.03125,12.49795314,-0.297912268
7601,757.1308594,12.48228084,-0.297686676
7602,757.2304688,12.47736253,-0.297433059
7603,757.3300781,12.46652845,-0.297083004
7604,757.4296875,12.46121991,-0.29687623
7605,757.5292969,12.44271733,-0.296609526
7606,757.6289063,12.43615896,-0.296317897
7607,757.7285156,12.4192005,-0.296042461
7608,757.828125,12.41256949,-0.295744473
7609,757.9277344,12.39931677,-0.295468449
7610,758.0273438,12.38811202,-0.295156354
7611,758.1269531,12.37850543,-0.29494293
7612,758.2265625,12.36950234,-0.294642936
7613,758.3261719,12.36043498,-0.29437668
7614,758.4257813,12.3424409,-0.294076203
7615,758.5253906,12.33771816,-0.293846554
7616,758.625,12.32754812,-0.293545946
7617,758.7246094,12.30826043,-0.29327097
7618,758.8242188,12.29960658,-0.293009554
7619,758.9238281,12.2889122,-0.292732503
7620,759.0234375,12.27986347,-0.292439776
7621,759.1230469,12.267882,-0.292182443
7622,759.2226563,12.2553315,-0.291867886
7623,759.3222656,12.24354468,-0.291642308
7624,759.421875,12.23267894,-0.29136317
7625,759.5214844,12.22024858,-0.291065706
7626,759.6210938,12.21068855,-0.290784094
7627,759.7207031,12.19983492,-0.290512637
7628,759.8203125,12.18817849,-0.290260653
7629,759.9199219,12.17489503,-0.289943904
7630,760.0195313,12.16507051,-0.28970796
7631,760.1191406,12.1543156,-0.289431511
7632,760.21875,12.14745827,-0.289134498
7633,760.3183594,12.13515643,-0.288908492
7634,760.4179688,12.1224504,-0.288608996
7635,760.5175781,12.11299654,-0.288330822
7636,760.6171875,12.10171543,-0.288015811
7637,760.7167969,12.08894979,-0.287763117
7638,760.8164063,12.07674481,-0.287509541
7639,760.9160156,12.06401363,-0.287213107
7640,761.015625,12.05504034,-0.286945392
7641,761.1152344,12.04342768,-0.286698557
7642,761.2148438,12.03366555,-0.286431843
7643,761.3144531,12.02328224,-0.286142348
7644,761.4140625,12.00941764,-0.285843364
7645,761.5136719,12.00258452,-0.285552279
7646,761.6132813,11.98841445,-0.285289116
7647,761.7128906,11.97653916,-0.285021961
7648,761.8125,11.96466759,-0.28477243
7649,761.9121094,11.95290405,-0.284475193
7650,762.0117188,11.94317639,-0.284209423
7651,762.1113281,11.93256024,-0.28393406
7652,762.2109375,11.92080136,-0.283673033
7653,762.3105469,11.90749928,-0.283376704
7654,762.4101563,11.90220378,-0.283142342
7655,762.5097656,11.88606769,-0.282862538
7656,762.609375,11.87575422,-0.282543316
7657,762.7089844,11.86500955,-0.282329798
7658,762.8085938,11.85033564,-0.282042782
7659,762.9082031,11.84293628,-0.281720929
7660,763.0078125,11.83137391,-0.281478796
7661,763.1074219,11.8182227,-0.281167781
7662,763.2070313,11.80712692,-0.280926196
7663,763.3066406,11.79710869,-0.280675641
7664,763.40625,11.78820152,-0.280376122
7665,763.5058594,11.77596208,-0.28010534
7666,763.6054688,11.76891197,-0.279787095
7667,763.7050781,11.75226364,-0.279571943
7668,763.8046875,11.74311433,-0.279275636
7669,763.9042969,11.73122507,-0.278996484
7670,764.0039063,11.71965338,-0.278776215
7671,764.1035156,11.70873549,-0.278433022
7672,764.203125,11.69937104,-0.27816621
7673,764.3027344,11.68881077,-0.277920859
7674,764.4023438,11.67334709,-0.277616252
7675,764.5019531,11.6656404,-0.277341704
7676,764.6015625,11.65393647,-0.277075579
7677,764.7011719,11.6402125,-0.276824017
7678,764.8007813,11.62846852,-0.276509422
7679,764.9003906,11.61884703,-0.276254327
7680,765.0,11.60920225,-0.27600578
7681,765.0996094,11.59839146,-0.275695446
7682,765.1992188,11.58564165,-0.275424577
7683,765.2988281,11.57428231,-0.275176141
7684,765.3984375,11.56660356,-0.274876133
7685,765.4980469,11.55024022,-0.274642726
7686,765.5976563,11.54041942,-0.274372485
7687,765.6972656,11.53460238,-0.274096418
7688,765.796875,11.51415054,-0.273765618
7689,765.8964844,11.50928997,-0.273520849
7690,765.9960938,11.49657462,-0.273241673
7691,766.0957031,11.48632448,-0.272943301
7692,766.1953125,11.47600729,-0.272689632
7693,766.2949219,11.46386378,-0.272451114
7694,766.3945313,11.45374496,-0.272143382
7695,766.4941406,11.44140307,-0.271888077
7696,766.59375,11.43119205,-0.271606224
7697,766.6933594,11.42160874,-0.271313143
7698,766.7929688,11.406173,-0.2710642
7699,766.8925781,11.39881089,-0.270775968
7700,766.9921875,11.38817891,-0.27047089
7701,767.0917969,11.37601864,-0.270221813
7702,767.1914063,11.36545371,-0.269920932
7703,767.2910156,11.35134045,-0.269655231
7704,767.390625,11.34277135,-0.269398448
7705,767.4902344,11.33234706,-0.269130303
7706,767.5898438,11.31678,-0.268809398
7707,767.6894531,11.30673569,-0.268572953
7708,767.7890625,11.29994076,-0.268284412
7709,767.8886719,11.2841567,-0.268042157
7710,767.9882813,11.2732891,-0.267742726
7711,768.0878906,11.26295608,-0.267476495
7712,768.1875,11.24732662,-0.267208897
7713,768.2871094,11.24182064,-0.266942795
7714,768.3867188,11.22975443,-0.266676047
7715,768.4863281,11.21992804,-0.26638069
7716,768.5859375,11.20642386,-0.266120274
7717,768.6855469,11.19227894,-0.265842793
7718,768.7851563,11.18399482,-0.265577104
7719,768.8847656,11.17220335,-0.265324611
7720,768.984375,11.16299722,-0.265009428
7721,769.0839844,11.15133893,-0.264763605
7722,769.1835938,11.13931369,-0.264443719
7723,769.2832031,11.12765726,-0.264176045
7724,769.3828125,11.11499872,-0.263909926
7725,769.4824219,11.10710762,-0.263622473
7726,769.5820313,11.09726168,-0.26337661
7727,769.6816406,11.08535472,-0.26308542
7728,769.78125,11.07638795,-0.262809423
7729,769.8808594,11.06617693,-0.262539019
7730,769.9804688,11.05397847,-0.26230095
7731,770.0800781,11.04025729,-0.262028089
7732,770.1796875,11.02483273,-0.261713122
7733,770.2792969,11.01671159,-0.261442654
7734,770.3789063,11.00520417,-0.261183787
7735,770.4785156,10.99846512,-0.260909414
7736,770.578125,10.98619588,-0.260609534
7737,770.6777344,10.97192429,-0.26035874
7738,770.7773438,10.96200757,-0.260108826
7739,770.8769531,10.95296443,-0.259808853
7740,770.9765625,10.93717013,-0.25954271
7741,771.0761719,10.9314518,-0.259275961
7742,771.1757813,10.91572456,-0.258982345
7743,771.2753906,10.90633031,-0.258732721
7744,771.375,10.89598145,-0.258476066
7745,771.4746094,10.88605076,-0.258148933
7746,771.5742188,10.87432168,-0.257855217
7747,771.6738281,10.85977908,-0.257614133
7748,771.7734375,10.8535327,-0.257330202
7749,771.8730469,10.83766297,-0.257076032
7750,771.9726563,10.82891505,-0.256809365
7751,772.0722656,10.81623975,-0.256542646
7752,772.171875,10.80374978,-0.256267207
7753,772.2714844,10.7936291,-0.256009318
7754,772.3710938,10.78366395,-0.255720253
7755,772.4707031,10.77651232,-0.255423458
7756,772.5703125,10.76345984,-0.25514742
7757,772.6699219,10.75099222,-0.254901685
7758,772.7695313,10.73908061,-0.254600594
7759,772.8691406,10.73017344,-0.254330807
7760,772.96875,10.71774773,-0.254101009
7761,773.0683594,10.70142724,-0.253779721
7762,773.1679688,10.69887262,-0.253485941
7763,773.2675781,10.68231557,-0.253246271
7764,773.3671875,10.67044772,-0.252963568
7765,773.4667969,10.66302694,-0.252676063
7766,773.5664063,10.65018121,-0.252409308
7767,773.6660156,10.64006519,-0.252146268
7768,773.765625,10.62476356,-0.251866272
7769,773.8652344,10.61581168,-0.251588394
7770,773.9648438,10.6102908,-0.251320808
7771,774.0644531,10.59721224,-0.25104697
7772,774.1640625,10.58049966,-0.250796281
7773,774.2636719,10.57306398,-0.250520871
7774,774.3632813,10.5623994,-0.250271807
7775,774.4628906,10.54787543,-0.249985949
7776,774.5625,10.5389487,-0.249671878
7777,774.6621094,10.52576117,-0.249421305
7778,774.7617188,10.51331125,-0.249119196
7779,774.8613281,10.50618757,-0.248868176
7780,774.9609375,10.49708761,-0.248598401
7781,775.0605469,10.48394758,-0.248321809
7782,775.1601563,10.4740439,-0.248039002
7783,775.2597656,10.46283543,-0.247775338
7784,775.359375,10.45327168,-0.247505633
7785,775.4589844,10.43781266,-0.247221696
7786,775.5585938,10.42674761,-0.246934843
7787,775.6582031,10.41284576,-0.246654171
7788,775.7578125,10.40325128,-0.246391533
7789,775.8574219,10.39813366,-0.24614202
7790,775.9570313,10.38537361,-0.245829654
7791,776.0566406,10.37226617,-0.245550956
7792,776.15625,10.3594847,-0.245276559
7793,776.2558594,10.35359316,-0.245011813
7794,776.3554688,10.3363879,-0.244743173
7795,776.4550781,10.33068076,-0.244476041
7796,776.5546875,10.31823922,-0.244204217
7797,776.6542969,10.30329615,-0.243942649
7798,776.7539063,10.29606536,-0.243675994
7799,776.8535156,10.286659,-0.243380113
7800,776.953125,10.27282048,-0.243127078
7801,777.0527344,10.25771163,-0.242843584
7802,777.1523438,10.24766266,-0.242576975
7803,777.2519531,10.24229359,-0.242311374
7804,777.3515625,10.22533979,-0.24199934
7805,777.4511719,10.21962054,-0.241762417
7806,777.5507813,10.20324975,-0.241505582
7807,777.6503906,10.19748207,-0.241151504
7808,777.75,10.18527709,-0.240909378
7809,777.8496094,10.1686269,-0.240642566
7810,777.9492188,10.16087737,-0.240363472
7811,778.0488281,10.1524163,-0.240084308
7812,778.1484375,10.13522688,-0.239838421
7813,778.2480469,10.1286713,-0.239545177
7814,778.3476563,10.1153776,-0.239279523
7815,778.4472656,10.10539383,-0.239017158
7816,778.546875,10.09449176,-0.238754542
7817,778.6464844,10.08116733,-0.238462858
7818,778.7460938,10.07315423,-0.238162908
7819,778.8457031,10.0598149,-0.237911951
7820,778.9453125,10.04920248,-0.237643195
7821,779.0449219,10.03781613,-0.237321807
7822,779.1445313,10.02618391,-0.237108767
7823,779.2441406,10.01464576,-0.236833841
7824,779.34375,10.00254881,-0.236549892
7825,779.4433594,9.993311949,-0.236236933
7826,779.5429688,9.985164739,-0.235988398
7827,779.6425781,9.9732792,-0.235739525
7828,779.7421875,9.959339164,-0.235438917
7829,779.8417969,9.947547689,-0.235197204
7830,779.9414063,9.939496405,-0.234942627
7831,780.0410156,9.933654219,-0.234663952
7832,780.140625,9.913970716,-0.234361819
7833,780.2402344,9.906176478,-0.23409779
7834,780.3398438,9.894502349,-0.233809359
7835,780.4394531,9.880295023,-0.233487925
7836,780.5390625,9.874435142,-0.233242614
7837,780.6386719,9.856612422,-0.232977548
7838,780.7382813,9.846092202,-0.232679071
7839,780.8378906,9.836184792,-0.23241241
7840,780.9375,9.827224538,-0.232154643
7841,781.0371094,9.815438651,-0.231878995
7842,781.1367188,9.801706299,-0.23161812
7843,781.2363281,9.793108329,-0.231342553
7844,781.3359375,9.781427681,-0.231075939
7845,781.4355469,9.766592644,-0.230809255
7846,781.5351563,9.759045206,-0.230542605
7847,781.6347656,9.747944772,-0.230275933
7848,781.734375,9.738015942,-0.229997316
7849,781.8339844,9.726111777,-0.229709828
7850,781.9335938,9.712761268,-0.229442667
7851,782.0332031,9.705766104,-0.229168707
7852,782.1328125,9.694161825,-0.228871324
7853,782.2324219,9.681759402,-0.228632742
7854,782.3320313,9.673269466,-0.228333776
7855,782.4316406,9.658521973,-0.228062912
7856,782.53125,9.647033177,-0.227758207
7857,782.6308594,9.635333903,-0.227576424
7858,782.7304688,9.626868181,-0.227261882
7859,782.8300781,9.614761919,-0.226942496
7860,782.9296875,9.603252634,-0.22675345
7861,783.0292969,9.594819508,-0.226436346
7862,783.1289063,9.582155384,-0.226143631
7863,783.2285156,9.568951093,-0.225875911
7864,783.328125,9.55639407,-0.225580065
7865,783.4277344,9.548805654,-0.225334696
7866,783.5273438,9.535419755,-0.225075951
7867,783.6269531,9.524675086,-0.224809267
7868,783.7265625,9.513510391,-0.224534736
7869,783.8261719,9.501828812,-0.224222802
7870,783.9257813,9.491831996,-0.223956688
7871,784.0253906,9.477728046,-0.223676604
7872,784.125,9.470014833,-0.223409268
7873,784.2246094,9.460557252,-0.223139836
7874,784.3242188,9.442656301,-0.222878659
7875,784.4238281,9.436131455,-0.222609122
7876,784.5234375,9.424418211,-0.222330622
7877,784.6230469,9.417575784,-0.222075707
7878,784.7226563,9.399012662,-0.221798336
7879,784.8222656,9.394420311,-0.221532222
7880,784.921875,9.380707517,-0.221262872
7881,785.0214844,9.373492561,-0.220975815
7882,785.1210938,9.358691052,-0.220725883
7883,785.2207031,9.343338199,-0.22042637
7884,785.3203125,9.333378635,-0.220142573
7885,785.4199219,9.324822575,-0.219861802
7886,785.5195313,9.316153824,-0.219615432
7887,785.6191406,9.305038489,-0.219306198
7888,785.71875,9.293840267,-0.219009211
7889,785.8183594,9.283672087,-0.218749896
7890,785.9179688,9.266765788,-0.218478544
7891,786.0175781,9.256991558,-0.218209275
7892,786.1171875,9.246435016,-0.217942719
7893,786.2167969,9.235883132,-0.217675918
7894,786.3164063,9.228575975,-0.217409246
7895,786.4160156,9.214934893,-0.217142503
7896,786.515625,9.204192087,-0.216875784
7897,786.6152344,9.19218827,-0.216608669
7898,786.7148438,9.183819406,-0.216342602
7899,786.8144531,9.171517566,-0.216075405
7900,786.9140625,9.159877896,-0.215762889
7901,787.0136719,9.146387689,-0.215466612
7902,787.1132813,9.138110094,-0.215237401
7903,787.2128906,9.119301103,-0.214976503
7904,787.3125,9.111692198,-0.214645686
7905,787.4121094,9.102452546,-0.21437906
7906,787.5117188,9.087041952,-0.21413425
7907,787.6113281,9.07720346,-0.21383377
7908,787.7109375,9.071650915,-0.213542569
7909,787.8105469,9.056334384,-0.213287352
7910,787.9101563,9.048448876,-0.213009701
7911,788.0097656,9.037390351,-0.212742516
7912,788.109375,9.026570246,-0.212475867
7913,788.2089844,9.012557566,-0.212218123
7914,788.3085938,9.000081569,-0.211934198
7915,788.4082031,8.99114646,-0.211675244
7916,788.5078125,8.980791084,-0.211380061
7917,788.6074219,8.966685273,-0.211109244
7918,788.7070313,8.955552243,-0.210842723
7919,788.8066406,8.950851858,-0.21056491
7920,788.90625,8.936566301,-0.210287294
7921,789.0058594,8.921662346,-0.210000714
7922,789.1054688,8.908607066,-0.209765905
7923,789.2050781,8.904445916,-0.209475879
7924,789.3046875,8.891415782,-0.209209265
7925,789.4042969,8.879343979,-0.20893052
7926,789.5039063,8.866425604,-0.20867578
7927,789.6035156,8.857095614,-0.208409224
7928,789.703125,8.846653625,-0.208109326
7929,789.8027344,8.836243302,-0.207871257
7930,789.9023438,8.827731013,-0.207605097
7931,790.0019531,8.810225874,-0.207342138
7932,790.1015625,8.802262135,-0.207009213
7933,790.2011719,8.791533299,-0.206711818
7934,790.3007813,8.779264055,-0.206494099
7935,790.4003906,8.770629764,-0.206187717
7936,790.5,8.757596835,-0.20591598
7937,790.5996094,8.74689687,-0.205646199
7938,790.6992188,8.736792952,-0.205368083
7939,790.7988281,8.725988679,-0.205075915
7940,790.8984375,8.715209551,-0.20479986
7941,790.9980469,8.700089529,-0.204542442
7942,791.0976563,8.695776574,-0.204275898
7943,791.1972656,8.679050952,-0.204009109
7944,791.296875,8.664907888,-0.203742494
7945,791.3964844,8.65719188,-0.20349616
7946,791.4960938,8.646734059,-0.203189382
7947,791.5957031,8.64234101,-0.202919531
7948,791.6953125,8.622104302,-0.202671753
7949,791.7949219,8.615858853,-0.202369131
7950,791.8945313,8.597451262,-0.202130014
7951,791.9941406,8.588450029,-0.201835146
7952,792.09375,8.57602898,-0.201571116
7953,792.1933594,8.568924852,-0.201266923
7954,792.2929688,8.558673784,-0.201011251
7955,792.3925781,8.549841121,-0.20069672
7956,792.4921875,8.535935543,-0.200412935
7957,792.5917969,8.525053971,-0.200155098
7958,792.6914063,8.51213932,-0.199900323
7959,792.7910156,8.50299187,-0.199609646
7960,792.890625,8.49204883,-0.199342612
7961,792.9902344,8.484522812,-0.199087337
7962,793.0898438,8.467996493,-0.198795157
7963,793.1894531,8.455295116,-0.198529568
7964,793.2890625,8.447665721,-0.198243512
7965,793.3886719,8.434888907,-0.19801493
7966,793.4882813,8.422890678,-0.197721634
7967,793.5878906,8.413742296,-0.197474717
7968,793.6875,8.398798294,-0.197196729
7969,793.7871094,8.391331881,-0.196921616
7970,793.8867188,8.380259387,-0.196628447
7971,793.9863281,8.369245566,-0.196375803
7972,794.0859375,8.357534185,-0.196074776
7973,794.1855469,8.349123411,-0.195809582
7974,794.2851563,8.335295133,-0.195539359
7975,794.3847656,8.321295492,-0.195246167
7976,794.484375,8.314851671,-0.194984709
7977,794.5839844,8.3023794,-0.194740412
7978,794.6835938,8.290141821,-0.19446956
7979,794.7832031,8.280774578,-0.194194017
7980,794.8828125,8.270702325,-0.193885865
7981,794.9824219,8.262025192,-0.193611684
7982,795.0820313,8.246990852,-0.193374802
7983,795.1816406,8.233221248,-0.193078432
7984,795.28125,8.22455436,-0.192798278
7985,795.3808594,8.211686276,-0.192480569
7986,795.4804688,8.202257566,-0.192243652
7987,795.5800781,8.189947344,-0.191972777
7988,795.6796875,8.182417601,-0.191695092
7989,795.7792969,8.169873618,-0.191424834
7990,795.8789063,8.156793192,-0.191166496
7991,795.9785156,8.143370971,-0.190886273
7992,796.078125,8.140922524,-0.190609659
7993,796.1777344,8.124090731,-0.190342881
7994,796.2773438,8.113102056,-0.190046639
7995,796.3769531,8.105403744,-0.18980914
7996,796.4765625,8.088907227,-0.189542526
7997,796.5761719,8.078929037,-0.189272303
7998,796.6757813,8.070694283,-0.188992592
7999,796.7753906,8.053336293,-0.188710727
8000,796.875,8.048360236,-0.188466487
8001,796.9746094,8.034978993,-0.188113842
8002,797.0742188,8.021446876,-0.187900313
8003,797.1738281,8.016336709,-0.18760286
8004,797.2734375,8.002721705,-0.187313394
8005,797.3730469,7.993716747,-0.187046186
8006,797.4726563,7.981603034,-0.186797162
8007,797.5722656,7.969190367,-0.186529953
8008,797.671875,7.959009148,-0.186186214
8009,797.7714844,7.944902405,-0.185966457
8010,797.8710938,7.930966094,-0.185738772
8011,797.9707031,7.928452455,-0.185442006
8012,798.0703125,7.916326635,-0.185170071
8013,798.1699219,7.904306054,-0.18487944
8014,798.2695313,7.887211628,-0.18461229
8015,798.3691406,7.876093499,-0.184352335
8016,798.46875,7.867817767,-0.184091972
8017,798.5683594,7.856829092,-0.18376651
8018,798.6679688,7.847699337,-0.183509034
8019,798.7675781,7.831214927,-0.183242478
8020,798.8671875,7.821988314,-0.182979484
8021,798.9667969,7.814249955,-0.182712288
8022,799.0664063,7.798398379,-0.182414311
8023,799.1660156,7.787986193,-0.182133052
8024,799.265625,7.779412437,-0.181866484
8025,799.3652344,7.768262643,-0.181610265
8026,799.4648438,7.762000896,-0.181317539
8027,799.5644531,7.74494186,-0.181042519
8028,799.6640625,7.733698003,-0.180779491
8029,799.7636719,7.725679781,-0.180541514
8030,799.8632813,7.708449848,-0.180245622
8031,799.9628906,7.698321715,-0.179975701
8032,800.0625,7.694831584,-0.179687876
8033,800.1621094,7.681127638,-0.17942118
8034,800.2617188,7.665951271,-0.179172226
8035,800.3613281,7.660679519,-0.178877846
8036,800.4609375,7.639937103,-0.178608706
8037,800.5605469,7.630634122,-0.178318005
8038,800.6601563,7.625960745,-0.178021053
8039,800.7597656,7.616204675,-0.177766429
8040,800.859375,7.599432953,-0.177479407
8041,800.9589844,7.587872911,-0.177241443
8042,801.0585938,7.57648563,-0.176961755
8043,801.1582031,7.566275541,-0.176676351
8044,801.2578125,7.552620489,-0.17643366
8045,801.3574219,7.544384338,-0.176132482
8046,801.4570313,7.533412427,-0.175875658
8047,801.5566406,7.520875428,-0.175578939
8048,801.65625,7.513802499,-0.175342488
8049,801.7558594,7.501533721,-0.175056024
8050,801.8554688,7.489115931,-0.174775394
8051,801.9550781,7.479841821,-0.17452793
8052,802.0546875,7.467560936,-0.174226309
8053,802.1542969,7.456431165,-0.173967436
8054,802.2539063,7.444858085,-0.173699774
8055,802.3535156,7.438457571,-0.173403358
8056,802.453125,7.418210618,-0.1731019
8057,802.5527344,7.412232924,-0.172849733
8058,802.6523438,7.401650306,-0.172591442
8059,802.7519531,7.390268613,-0.172284653
8060,802.8515625,7.378300652,-0.172018434
8061,802.9511719,7.368283346,-0.171754404
8062,803.0507813,7.356000133,-0.171479455
8063,803.1503906,7.343856618,-0.171188824
8064,803.25,7.33052846,-0.170938857
8065,803.3496094,7.322402671,-0.17070605
8066,803.4492188,7.308567874,-0.170433021
8067,803.5488281,7.298822515,-0.170129433
8068,803.6484375,7.289811037,-0.169845577
8069,803.7480469,7.277237251,-0.16957575
8070,803.8476563,7.268123794,-0.16930924
8071,803.9472656,7.257473189,-0.169043604
8072,804.046875,7.245179731,-0.168746151
8073,804.1464844,7.232571952,-0.168497593
8074,804.2460938,7.225060835,-0.16821333
8075,804.3457031,7.211771794,-0.167944503
8076,804.4453125,7.202181034,-0.167675863
8077,804.5449219,7.186918054,-0.167409203
8078,804.6445313,7.177508436,-0.167141925
8079,804.7441406,7.165034767,-0.166872132
8080,804.84375,7.155060302,-0.166608114
8081,804.9433594,7.144719828,-0.166301848
8082,805.0429688,7.133298554,-0.165993476
8083,805.1425781,7.121589035,-0.165781018
8084,805.2421875,7.109664381,-0.165501796
8085,805.3417969,7.098990493,-0.165209081
8086,805.4414063,7.089343853,-0.164942315
8087,805.5410156,7.08005717,-0.16467158
8088,805.640625,7.066728082,-0.164349796
8089,805.7402344,7.055285387,-0.16411012
8090,805.8398438,7.040281314,-0.163853972
8091,805.9394531,7.032771129,-0.163549732
8092,806.0390625,7.023228798,-0.16327895
8093,806.1386719,7.013497408,-0.163016899
8094,806.2382813,7.000278682,-0.162772695
8095,806.3378906,6.993500516,-0.162475707
8096,806.4375,6.977191661,-0.162230548
8097,806.5371094,6.963413674,-0.161962677
8098,806.6367188,6.956615485,-0.161675748
8099,806.7363281,6.940827705,-0.16140911
8100,806.8359375,6.92925835,-0.161142403
8101,806.9355469,6.923816632,-0.160866964
8102,807.0351563,6.910571363,-0.160553853
8103,807.1347656,6.898135412,-0.160311628
8104,807.234375,6.884183269,-0.160051207
8105,807.3339844,6.877083331,-0.15973564
8106,807.4335938,6.866346113,-0.159463834
8107,807.5332031,6.855688989,-0.159209676
8108,807.6328125,6.844526157,-0.158933096
8109,807.7324219,6.834969856,-0.158646086
8110,807.8320313,6.82244217,-0.158397737
8111,807.9316406,6.810449064,-0.158109178
8112,808.03125,6.799185183,-0.157817954
8113,808.1308594,6.786445156,-0.157563842
8114,808.2304688,6.775553804,-0.157308998
8115,808.3300781,6.768929306,-0.157011696
8116,808.4296875,6.752018817,-0.156745501
8117,808.5292969,6.745065097,-0.15647572
8118,808.6289063,6.736153271,-0.156207057
8119,808.7285156,6.721914746,-0.155939313
8120,808.828125,6.708275527,-0.155675178
8121,808.9277344,6.700636353,-0.155370566
8122,809.0273438,6.684977096,-0.155113265
8123,809.1269531,6.676839665,-0.154853996
8124,809.2265625,6.668258924,-0.154575706
8125,809.3261719,6.654533092,-0.154327322
8126,809.4257813,6.645988673,-0.15399555
8127,809.5253906,6.634593476,-0.153709599
8128,809.625,6.623710971,-0.15344657
8129,809.7246094,6.611791905,-0.153197034
8130,809.8242188,6.601305213,-0.152920594
8131,809.9238281,6.590063218,-0.152645539
8132,810.0234375,6.575408392,-0.152376294
