,Time[sec],Top_Inplane_Disp[mm],Top_Inplane_Rotation[%rad]
5198,517.7695313,-53.1723462,1.252050512
5199,517.8691406,-53.2073006,1.252986398
5200,517.96875,-53.24599147,1.25396112
5201,518.0683594,-53.28962952,1.254886761
5202,518.1679688,-53.32999676,1.255851332
5203,518.2675781,-53.37133259,1.256770361
5204,518.3671875,-53.4068644,1.257688552
5205,518.4667969,-53.44784632,1.25862686
5206,518.5664063,-53.48368362,1.259617228
5207,518.6660156,-53.5290502,1.260552276
5208,518.765625,-53.56460065,1.261486392
5209,518.8652344,-53.60583216,1.262395922
5210,518.9648438,-53.64917219,1.263384614
5211,519.0644531,-53.68821695,1.264321338
5212,519.1640625,-53.72491106,1.265278459
5213,519.2636719,-53.76493931,1.266227197
5214,519.3632813,-53.81044,1.267152932
5215,519.4628906,-53.84946615,1.268062368
5216,519.5625,-53.88974398,1.269055344
5217,519.6621094,-53.93062532,1.269988995
5218,519.7617188,-53.97054181,1.270922925
5219,519.8613281,-54.00365219,1.271873992
5220,519.9609375,-54.04634774,1.272796839
5221,520.0605469,-54.08943444,1.273743063
5222,520.1601563,-54.12423983,1.274699718
5223,520.2597656,-54.1661866,1.275630854
5224,520.359375,-54.20700833,1.276568044
5225,520.4589844,-54.24687266,1.277518459
5226,520.5585938,-54.29143086,1.278464403
5227,520.6582031,-54.32598665,1.27940271
5228,520.7578125,-54.36474085,1.280351635
5229,520.8574219,-54.41024527,1.281293482
5230,520.9570313,-54.44583297,1.282222662
5231,521.0566406,-54.48523164,1.283164974
5232,521.15625,-54.5254983,1.284112595
5233,521.2558594,-54.56561223,1.285053138
5234,521.3554688,-54.60422486,1.286042016
5235,521.4550781,-54.64632437,1.286956016
5236,521.5546875,-54.68887836,1.287908759
5237,521.6542969,-54.72536758,1.288832631
5238,521.7539063,-54.76108938,1.289790217
5239,521.8535156,-54.80287969,1.290731598
5240,521.953125,-54.84463647,1.291679498
5241,522.0527344,-54.88460883,1.292622183
5242,522.1523438,-54.92544174,1.293534413
5243,522.2519531,-54.96421456,1.294512767
5244,522.3515625,-55.00664935,1.295454986
5245,522.4511719,-55.04579097,1.296389382
5246,522.5507813,-55.08282408,1.29730925
5247,522.6503906,-55.12195453,1.298289001
5248,522.75,-55.16313016,1.299231872
5249,522.8496094,-55.19856513,1.300161146
5250,522.9492188,-55.24321273,1.301089954
5251,523.0488281,-55.27854338,1.302023046
5252,523.1484375,-55.3227216,1.303016115
5253,523.2480469,-55.35577983,1.303955913
5254,523.3476563,-55.40878326,1.304884907
5255,523.4472656,-55.44102937,1.305822842
5256,523.546875,-55.48063293,1.306755282
5257,523.6464844,-55.52232638,1.307709329
5258,523.7460938,-55.56231365,1.308666728
5259,523.8457031,-55.59764057,1.309583336
5260,523.9453125,-55.64536154,1.310499012
5261,524.0449219,-55.67998067,1.311489567
5262,524.1445313,-55.72240055,1.312426478
5263,524.2441406,-55.76172471,1.313395053
5264,524.34375,-55.80241233,1.314298157
5265,524.4433594,-55.84166944,1.315253135
5266,524.5429688,-55.88248,1.316200197
5267,524.6425781,-55.91952056,1.317135897
5268,524.7421875,-55.96109852,1.318076812
5269,524.8417969,-56.00254238,1.319058519
5270,524.9414063,-56.03817478,1.319963578
5271,525.0410156,-56.08258769,1.320922375
5272,525.140625,-56.11912906,1.321870461
5273,525.2402344,-56.15885556,1.322777662
5274,525.3398438,-56.20004609,1.323719136
5275,525.4394531,-56.23724684,1.324686781
5276,525.5390625,-56.27787486,1.325623598
5277,525.6386719,-56.32052198,1.3265986
5278,525.7382813,-56.3605018,1.327523869
5279,525.8378906,-56.39705807,1.328433212
5280,525.9375,-56.43602088,1.329402626
5281,526.0371094,-56.48005754,1.330356486
5282,526.1367188,-56.51971698,1.33130867
5283,526.2363281,-56.5556474,1.332251541
5284,526.3359375,-56.59433827,1.333168522
5285,526.4355469,-56.63735792,1.334103756
5286,526.5351563,-56.67771026,1.335080061
5287,526.6347656,-56.71776459,1.335999835
5288,526.734375,-56.75863102,1.336942334
5289,526.8339844,-56.79978803,1.337901503
5290,526.9335938,-56.83708563,1.338824816
5291,527.0332031,-56.8780303,1.339794416
5292,527.1328125,-56.91668764,1.340717729
5293,527.2324219,-56.96034059,1.341632288
5294,527.3320313,-56.99487403,1.342617255
5295,527.4316406,-57.0339784,1.343558356
5296,527.53125,-57.07411095,1.344525255
5297,527.6308594,-57.11655319,1.345435437
5298,527.7304688,-57.15757981,1.346369088
5299,527.8300781,-57.19299987,1.347312797
5300,527.9296875,-57.23581091,1.348292455
5301,528.0292969,-57.27327242,1.349228248
5302,528.1289063,-57.31493235,1.350164786
5303,528.2285156,-57.35751987,1.351088565
5304,528.328125,-57.39452317,1.352050342
5305,528.4277344,-57.43269622,1.353022736
5306,528.5273438,-57.47468024,1.353934966
5307,528.6269531,-57.5103648,1.354858745
5308,528.7265625,-57.55671486,1.355824154
5309,528.8261719,-57.59330094,1.356758736
5310,528.9257813,-57.63147399,1.357723214
5311,529.0253906,-57.67319724,1.358666737
5312,529.125,-57.71350116,1.359560993
5313,529.2246094,-57.75305629,1.360507309
5314,529.3242188,-57.79190734,1.361477654
5315,529.4238281,-57.82904476,1.362406649
5316,529.5234375,-57.87725374,1.36332754
5317,529.6230469,-57.91018531,1.364354882
5318,529.7226563,-57.9492934,1.365248766
5319,529.8222656,-57.9932034,1.366169378
5320,529.921875,-58.03247541,1.367148478
5321,530.0214844,-58.07399377,1.368058845
5322,530.1210938,-58.11328813,1.369023509
5323,530.2207031,-58.1478253,1.369990408
5324,530.3203125,-58.19087476,1.370923873
5325,530.4199219,-58.22907761,1.37185771
5326,530.5195313,-58.26966837,1.372765098
5327,530.6191406,-58.30583349,1.373728644
5328,530.71875,-58.3464019,1.374662109
5329,530.8183594,-58.39342251,1.375657599
5330,530.9179688,-58.42766538,1.376594603
5331,531.0175781,-58.46898258,1.377534308
5332,531.1171875,-58.50722641,1.37842847
5333,531.2167969,-58.51537734,1.378776133
5334,531.3164063,-58.51053819,1.378755365
5335,531.4160156,-58.45335126,1.378263813
5336,531.515625,-58.4092848,1.37738483
5337,531.6152344,-58.36569518,1.376438793
5338,531.7148438,-58.32607672,1.375463512
5339,531.8144531,-58.28464776,1.374521013
5340,531.9140625,-58.2437329,1.373535488
5341,532.0136719,-58.20006132,1.372555085
5342,532.1132813,-58.16241726,1.371595543
5343,532.2128906,-58.12183022,1.370610017
5344,532.3125,-58.0878295,1.369656157
5345,532.4121094,-58.0451861,1.368688326
5346,532.5117188,-58.00428614,1.367749274
5347,532.6113281,-57.96046928,1.366764866
5348,532.7109375,-57.92660266,1.365830749
5349,532.8105469,-57.88390338,1.364872511
5350,532.9101563,-57.84586817,1.363895554
5351,533.0097656,-57.80410767,1.362928562
5352,533.109375,-57.76308849,1.361965667
5353,533.2089844,-57.71932006,1.361045055
5354,533.3085938,-57.68166855,1.360081229
5355,533.4082031,-57.63905495,1.359150279
5356,533.5078125,-57.59934708,1.35818962
5357,533.6074219,-57.55558237,1.357242651
5358,533.7070313,-57.52440915,1.3562412
5359,533.8066406,-57.4779436,1.355332416
5360,533.90625,-57.43579194,1.35438079
5361,534.0058594,-57.39894509,1.353429537
5362,534.1054688,-57.35967681,1.352484338
5363,534.2050781,-57.31652305,1.351517718
5364,534.3046875,-57.2781153,1.350563765
5365,534.4042969,-57.23876134,1.349622291
5366,534.5039063,-57.19801039,1.348670945
5367,534.6035156,-57.15980753,1.347702276
5368,534.703125,-57.12059885,1.346754748
5369,534.8027344,-57.07437173,1.345825475
5370,534.9023438,-57.03610554,1.344892289
5371,535.0019531,-56.99249357,1.343946811
5372,535.1015625,-56.95530772,1.342959329
5373,535.2011719,-56.918744,1.342048775
5374,535.3007813,-56.87478557,1.341060922
5375,535.4003906,-56.833148,1.340137888
5376,535.5,-56.79291859,1.339159533
5377,535.5996094,-56.75416067,1.338259224
5378,535.6992188,-56.70989305,1.337290928
5379,535.7988281,-56.67574704,1.336358115
5380,535.8984375,-56.63463101,1.335360762
5381,535.9980469,-56.5935038,1.334425341
5382,536.0976563,-56.55231699,1.333492622
5383,536.1972656,-56.5106757,1.33255804
5384,536.296875,-56.47080764,1.331562456
5385,536.3964844,-56.43192306,1.330658793
5386,536.4960938,-56.38765544,1.329696737
5387,536.5957031,-56.34934828,1.328728627
5388,536.6953125,-56.31322041,1.327793486
5389,536.7949219,-56.26931041,1.32685611
5390,536.8945313,-56.23196438,1.325905416
5391,536.9941406,-56.18598312,1.324959565
5392,537.09375,-56.14947528,1.324016694
5393,537.1933594,-56.10821396,1.323066652
5394,537.2929688,-56.07192591,1.322125737
5395,537.3925781,-56.02676794,1.321192924
5396,537.4921875,-55.98701537,1.320216525
5397,537.5917969,-55.9501946,1.319259219
5398,537.6914063,-55.91342971,1.318338979
5399,537.7910156,-55.86794764,1.317362674
5400,537.890625,-55.82962185,1.316446904
5401,537.9902344,-55.789534,1.315472648
5402,538.0898438,-55.74812368,1.314517204
5403,538.1894531,-55.71044236,1.313560549
5404,538.2890625,-55.66557869,1.312626619
5405,538.3886719,-55.62417954,1.311704703
5406,538.4882813,-55.58387935,1.310767606
5407,538.5878906,-55.54945394,1.30979605
5408,538.6875,-55.50988019,1.308847684
5409,538.7871094,-55.46655878,1.307909004
5410,538.8867188,-55.42725697,1.306953095
5411,538.9863281,-55.38128316,1.306024566
5412,539.0859375,-55.34574389,1.305059344
5413,539.1855469,-55.30434847,1.304096356
5414,539.2851563,-55.26474118,1.303154416
5415,539.3847656,-55.22788689,1.302192826
5416,539.484375,-55.18585816,1.301270537
5417,539.5839844,-55.14470488,1.300303731
5418,539.6835938,-55.10431901,1.299387682
5419,539.7832031,-55.06513268,1.298446022
5420,539.8828125,-55.02609536,1.2974618
5421,539.9824219,-54.98748273,1.296548732
5422,540.0820313,-54.94174734,1.295586396
5423,540.1816406,-54.89933863,1.294641942
5424,540.28125,-54.86355349,1.293695625
5425,540.3808594,-54.82546985,1.292758714
5426,540.4804688,-54.78497222,1.291824691
5427,540.5800781,-54.74212393,1.29084615
5428,540.6796875,-54.7064729,1.289882697
5429,540.7792969,-54.66072261,1.28898425
5430,540.8789063,-54.62724715,1.288035512
5431,540.9785156,-54.58074063,1.287030336
5432,541.078125,-54.54844981,1.286119688
5433,541.1777344,-54.50606719,1.285203639
5434,541.2773438,-54.46760729,1.284260582
5435,541.3769531,-54.42328751,1.28332153
5436,541.4765625,-54.38482016,1.282317098
5437,541.5761719,-54.34019119,1.281383913
5438,541.6757813,-54.29692194,1.280453335
5439,541.7753906,-54.26315963,1.279534586
5440,541.875,-54.22463641,1.278561074
5441,541.9746094,-54.18404564,1.277590264
5442,542.0742188,-54.14228514,1.276698895
5443,542.1738281,-54.09800261,1.275746897
5444,542.2734375,-54.06161398,1.274832431
5445,542.3730469,-54.02027443,1.27382502
5446,542.4726563,-53.98691073,1.272859517
5447,542.5722656,-53.94342169,1.271951292
5448,542.671875,-53.90377715,1.270996686
5449,542.7714844,-53.85897681,1.270032115
5450,542.8710938,-53.82269248,1.269095484
5451,542.9707031,-53.78022045,1.268157456
5452,543.0703125,-53.7408106,1.267215796
5453,543.1699219,-53.70092019,1.266282704
5454,543.2695313,-53.660281,1.265351009
5455,543.3691406,-53.62304673,1.26441652
5456,543.46875,-53.58094722,1.263458002
5457,543.5683594,-53.5377115,1.262524538
5458,543.6679688,-53.5030514,1.261552144
5459,543.7675781,-53.460408,1.260615792
5460,543.8671875,-53.42037231,1.259640139
5461,543.9667969,-53.38083208,1.258725487
5462,544.0664063,-53.33901942,1.257783547
5463,544.1660156,-53.30057442,1.256835554
5464,544.265625,-53.25768143,1.255913731
5465,544.3652344,-53.22185904,1.254948601
5466,544.4648438,-53.17986012,1.254024357
5467,544.5644531,-53.14145237,1.253074314
5468,544.6640625,-53.09897661,1.252123434
5469,544.7636719,-53.06490511,1.251190435
5470,544.8632813,-53.01710218,1.250257995
5471,544.9628906,-52.97900736,1.249279175
5472,545.0625,-52.94461921,1.248353161
5473,545.1621094,-52.90427059,1.247403305
5474,545.2617188,-52.8624393,1.246457919
5475,545.3613281,-52.81898379,1.245524641
5476,545.4609375,-52.77846754,1.24455737
5477,545.5605469,-52.73643509,1.2436077
5478,545.6601563,-52.70322785,1.242679451
5479,545.7597656,-52.6637733,1.241748594
5480,545.859375,-52.61695758,1.240822393
5481,545.9589844,-52.58032307,1.239823177
5482,546.0585938,-52.54328996,1.238893904
5483,546.1582031,-52.4982661,1.237981208
5484,546.2578125,-52.46058851,1.237023342
5485,546.3574219,-52.42061615,1.236079913
5486,546.4570313,-52.38082632,1.235132944
5487,546.5566406,-52.3404479,1.234203577
5488,546.65625,-52.2986725,1.233244687
5489,546.7558594,-52.26105452,1.232290361
5490,546.8554688,-52.22171545,1.23137664
5491,546.9550781,-52.1777086,1.230417192
5492,547.0546875,-52.13923752,1.229492202
5493,547.1542969,-52.09869146,1.228514593
5494,547.2539063,-52.05808952,1.227589976
5495,547.3535156,-52.01829597,1.226648036
5496,547.453125,-51.97698623,1.225671824
5497,547.5527344,-51.94074661,1.224720199
5498,547.6523438,-51.89723149,1.223801356
5499,547.7519531,-51.86267197,1.222844701
5500,547.8515625,-51.81977898,1.221922226
5501,547.9511719,-51.77874118,1.220985875
5502,548.0507813,-51.74200237,1.220056042
5503,548.1503906,-51.70070753,1.219059434
5504,548.25,-51.65866762,1.218125969
5505,548.3496094,-51.6173169,1.217188872
5506,548.4492188,-51.58291012,1.216256339
5507,548.5488281,-51.53873935,1.215321384
5508,548.6484375,-51.49550736,1.214381494
5509,548.7480469,-51.46061629,1.213441789
5510,548.8476563,-51.42173916,1.212486718
5511,548.9472656,-51.37627572,1.21154394
5512,549.046875,-51.33870617,1.210588869
5513,549.1464844,-51.30050704,1.209662948
5514,549.2460938,-51.25831068,1.208735537
5515,549.3457031,-51.21812224,1.207760163
5516,549.4453125,-51.1764586,1.206822135
5517,549.5449219,-51.13738403,1.205890253
5518,549.6445313,-51.10097677,1.20494822
5519,549.7441406,-51.05830729,1.20399259
5520,549.84375,-51.01849884,1.203078963
5521,549.9433594,-50.97872019,1.202122401
5522,550.0429688,-50.93961954,1.201178972
5523,550.1425781,-50.89689046,1.200224739
5524,550.2421875,-50.86027831,1.199271251
5525,550.3417969,-50.81526935,1.198344305
5526,550.4414063,-50.77888072,1.197419595
5527,550.5410156,-50.734777,1.196476165
5528,550.640625,-50.70112646,1.195534784
5529,550.7402344,-50.65658689,1.194583159
5530,550.8398438,-50.61985552,1.193589251
5531,550.9394531,-50.58069527,1.192667242
5532,551.0390625,-50.54260418,1.191754173
5533,551.1386719,-50.50117522,1.190814748
5534,551.2382813,-50.45861006,1.189883519
5535,551.3378906,-50.42209476,1.188942324
5536,551.4375,-50.37720501,1.187987998
5537,551.5371094,-50.3372252,1.187028456
5538,551.6367188,-50.29946938,1.186087821
5539,551.7363281,-50.2628386,1.185156591
5540,551.8359375,-50.22178963,1.184241381
5541,551.9355469,-50.17481744,1.183280349
5542,552.0351563,-50.14265329,1.18234884
5543,552.1347656,-50.0982143,1.181419939
5544,552.234375,-50.06123334,1.180484425
5545,552.3339844,-50.02269894,1.179528143
5546,552.4335938,-49.97754842,1.178554073
5547,552.5332031,-49.94081333,1.177620329
5548,552.6328125,-49.8971194,1.176707912
5549,552.7324219,-49.85813051,1.175753772
5550,552.8320313,-49.81927946,1.174810342
5551,552.9316406,-49.77935925,1.17385732
5552,553.03125,-49.74137992,1.172914635
5553,553.1308594,-49.70090091,1.171953883
5554,553.2304688,-49.66234788,1.17102107
5555,553.3300781,-49.62041229,1.170092728
5556,553.4296875,-49.57893491,1.169153303
5557,553.5292969,-49.53816533,1.16824517
5558,553.6289063,-49.50309172,1.167282648
5559,553.7285156,-49.45835471,1.166344434
5560,553.828125,-49.42663759,1.165354252
5561,553.9277344,-49.37802255,1.164424419
5562,554.0273438,-49.33834076,1.163488068
5563,554.1269531,-49.3013151,1.162556745
5564,554.2265625,-49.26173761,1.161623094
5565,554.3261719,-49.22420532,1.160682552
5566,554.4257813,-49.18037727,1.159755886
5567,554.5253906,-49.13727939,1.158794202
5568,554.625,-49.10079017,1.15788551
5569,554.7246094,-49.05644804,1.156911533
5570,554.8242188,-49.02075604,1.156019419
5571,554.9238281,-48.98054898,1.155014709
5572,555.0234375,-48.94123599,1.154082362
5573,555.1230469,-48.89830574,1.153174415
5574,555.2226563,-48.85632545,1.152214967
5575,555.3222656,-48.81662875,1.151265204
5576,555.421875,-48.77735674,1.150343847
5577,555.5214844,-48.73865098,1.14937732
5578,555.6210938,-48.69944975,1.148448978
5579,555.7207031,-48.65803197,1.14752138
5580,555.8203125,-48.62022772,1.146578602
5581,555.9199219,-48.5814102,1.145619247
5582,556.0195313,-48.53996262,1.144684758
5583,556.1191406,-48.50138724,1.143752784
5584,556.21875,-48.46065864,1.142815128
5585,556.3183594,-48.41498286,1.141876355
5586,556.4179688,-48.38259518,1.140944567
5587,556.5175781,-48.33885282,1.140018646
5588,556.6171875,-48.30353335,1.139046904
5589,556.7167969,-48.26035723,1.138080843
5590,556.8164063,-48.22377115,1.137186121
5591,556.9160156,-48.1829457,1.136232354
5592,557.015625,-48.14433679,1.135308761
5593,557.1152344,-48.10429737,1.134322863
5594,557.2148438,-48.05804417,1.133412495
5595,557.3144531,-48.02243039,1.13247782
5596,557.4140625,-47.9831323,1.131551154
5597,557.5136719,-47.93975502,1.130590215
5598,557.6132813,-47.90338129,1.129612885
5599,557.7128906,-47.86332324,1.12870764
5600,557.8125,-47.82129824,1.127796993
5601,557.9121094,-47.78702185,1.126817428
5602,558.0117188,-47.74484038,1.125875767
5603,558.1113281,-47.70193622,1.124974992
5604,558.2109375,-47.66106233,1.124025136
5605,558.3105469,-47.62132093,1.123055164
5606,558.4101563,-47.58787155,1.122109778
5607,558.5097656,-47.54215479,1.121175848
5608,558.609375,-47.50158638,1.120253373
5609,558.7089844,-47.46104404,1.119285263
5610,558.8085938,-47.42353782,1.11835096
5611,558.9082031,-47.38308117,1.117419079
5612,559.0078125,-47.34543338,1.116454322
5613,559.1074219,-47.3074019,1.115529891
5614,559.2070313,-47.26613685,1.114566624
5615,559.3066406,-47.22433165,1.113642473
5616,559.40625,-47.18183726,1.112719532
5617,559.5058594,-47.14237899,1.111754496
5618,559.6054688,-47.10149392,1.110817678
5619,559.7050781,-47.06439376,1.10988766
5620,559.8046875,-47.02502489,1.108975243
5621,559.9042969,-46.98607326,1.108017284
5622,560.0039063,-46.94316909,1.107067149
5623,560.1035156,-46.90457135,1.106088981
5624,560.203125,-46.8624346,1.105181035
5625,560.3027344,-46.82713374,1.104246173
5626,560.4023438,-46.78666964,1.103284676
5627,560.5019531,-46.74405977,1.102384366
5628,560.6015625,-46.70310393,1.101441961
5629,560.7011719,-46.66172341,1.100497786
5630,560.8007813,-46.62683606,1.09955892
5631,560.9003906,-46.58747837,1.098566689
5632,561.0,-46.54486477,1.097674947
5633,561.0996094,-46.50715739,1.096779853
5634,561.1992188,-46.46156728,1.095811091
5635,561.2988281,-46.42456025,1.094820723
5636,561.3984375,-46.38512805,1.093908772
5637,561.4980469,-46.34545371,1.092983969
5638,561.5976563,-46.30292952,1.092055533
5639,561.6972656,-46.26303911,1.091076527
5640,561.796875,-46.22359946,1.090184785
5641,561.8964844,-46.18850723,1.089228317
5642,561.9960938,-46.14368081,1.088275481
5643,562.0957031,-46.10718042,1.087341178
5644,562.1953125,-46.0671708,1.086409297
5645,562.2949219,-46.02912441,1.08545227
5646,562.3945313,-45.98683119,1.084532402
5647,562.4941406,-45.94834894,1.083551906
5648,562.59375,-45.90652138,1.082617976
5649,562.6933594,-45.86589709,1.081685815
5650,562.7929688,-45.8323136,1.080805436
5651,562.8925781,-45.78831419,1.079821866
5652,562.9921875,-45.74844614,1.078855153
5653,563.0917969,-45.70744932,1.077887509
5654,563.1914063,-45.66681013,1.076959446
5655,563.2910156,-45.63323408,1.076021139
5656,563.390625,-45.58677226,1.075085253
5657,563.4902344,-45.54742947,1.074185129
5658,563.5898438,-45.50955445,1.073255949
5659,563.6894531,-45.46725377,1.072322018
5660,563.7890625,-45.4272069,1.071387809
5661,563.8886719,-45.38756236,1.070452947
5662,563.9882813,-45.34808546,1.069510821
5663,564.0878906,-45.30897737,1.068547647
5664,564.1875,-45.27084902,1.067639329
5665,564.2871094,-45.22564635,1.066647749
5666,564.3867188,-45.18909007,1.065705344
5667,564.4863281,-45.15292123,1.06479926
5668,564.5859375,-45.11624947,1.063876133
5669,564.6855469,-45.0659357,1.062918082
5670,564.7851563,-45.02880946,1.061984431
5671,564.8847656,-44.98818517,1.061031036
5672,564.984375,-44.95417327,1.060086861
5673,565.0839844,-44.91124675,1.059152
5674,565.1835938,-44.87068579,1.058218908
5675,565.2832031,-44.82807592,1.057278272
5676,565.3828125,-44.79132593,1.056322828
5677,565.4824219,-44.74816844,1.055385917
5678,565.5820313,-44.71158981,1.054456644
5679,565.6816406,-44.67054456,1.053518057
5680,565.78125,-44.63056102,1.052554231
5681,565.8808594,-44.58765686,1.051646192
5682,565.9804688,-44.55130547,1.050681435
5683,566.0800781,-44.51251775,1.049744524
5684,566.1796875,-44.47101057,1.048813574
5685,566.2792969,-44.43186149,1.047887187
5686,566.3789063,-44.38997433,1.046941057
5687,566.4785156,-44.35042292,1.045986637
5688,566.578125,-44.31003332,1.045097318
5689,566.6777344,-44.27492246,1.044148672
5690,566.7773438,-44.23203692,1.04320962
5691,566.8769531,-44.19547319,1.042243373
5692,566.9765625,-44.15634274,1.041323505
5693,567.0761719,-44.10976917,1.040386036
5694,567.1757813,-44.07438636,1.039447542
5695,567.2753906,-44.031661,1.038477197
5696,567.375,-43.98961365,1.037518401
5697,567.4746094,-43.94818842,1.0366234
5698,567.5742188,-43.91334206,1.035654545
5699,567.6738281,-43.87523979,1.034720894
5700,567.7734375,-43.83152723,1.033787522
5701,567.8730469,-43.79337654,1.032879669
5702,567.9726563,-43.75043139,1.031922176
5703,568.0722656,-43.71548444,1.031009667
5704,568.171875,-43.67377982,1.030020323
5705,568.2714844,-43.6321646,1.029082015
5706,568.3710938,-43.59843954,1.028126013
5707,568.4707031,-43.55562106,1.027214807
5708,568.5703125,-43.51327941,1.026279572
5709,568.6699219,-43.47355664,1.025374979
5710,568.7695313,-43.43465716,1.024454832
5711,568.8691406,-43.39785501,1.02349231
5712,568.96875,-43.34856942,1.022527367
5713,569.0683594,-43.3158949,1.021576766
5714,569.1679688,-43.27281937,1.020674873
5715,569.2675781,-43.23747382,1.019711792
5716,569.3671875,-43.19594428,1.018787734
5717,569.4667969,-43.15300658,1.017844956
5718,569.5664063,-43.11538115,1.016921457
5719,569.6660156,-43.0782102,1.015979052
5720,569.765625,-43.03208739,1.015021093
5721,569.8652344,-42.99812764,1.01407757
5722,569.9648438,-42.95344278,1.013129484
5723,570.0644531,-42.91376099,1.012192387
5724,570.1640625,-42.87141189,1.01125529
5725,570.2636719,-42.83878952,1.010321174
5726,570.3632813,-42.79785976,1.009389013
5727,570.4628906,-42.76106507,1.008456573
5728,570.5625,-42.71787405,1.007522363
5729,570.6621094,-42.68004373,1.006551366
5730,570.7617188,-42.63876379,1.005612407
5731,570.8613281,-42.59979725,1.004697569
5732,570.9609375,-42.55570844,1.003789064
5733,571.0605469,-42.51414165,1.002854761
5734,571.1601563,-42.47900844,1.001894195
5735,571.2597656,-42.43560135,1.000949461
5736,571.359375,-42.39979014,1.000006311
5737,571.4589844,-42.35735163,0.999050401
5738,571.5585938,-42.31879115,0.99814618
5739,571.6582031,-42.27829352,0.997222867
5740,571.7578125,-42.23832861,0.996289868
5741,571.8574219,-42.19704494,0.99532539
5742,571.9570313,-42.15763882,0.994365849
5743,572.0566406,-42.1172753,0.993415061
5744,572.15625,-42.07689315,0.992471073
5745,572.2558594,-42.03923419,0.991556235
5746,572.3554688,-41.99929535,0.990626309
5747,572.4550781,-41.96080193,0.989681017
5748,572.5546875,-41.91600531,0.9887591
5749,572.6542969,-41.87957197,0.987821724
5750,572.7539063,-41.84283689,0.986902043
5751,572.8535156,-41.801963,0.985929463
5752,572.953125,-41.75898805,0.985013507
5753,573.0527344,-41.72101989,0.984090008
5754,573.1523438,-41.6823402,0.983095169
5755,573.2519531,-41.64010286,0.982189365
5756,573.3515625,-41.60320386,0.981219579
5757,573.4511719,-41.55914485,0.980322342
5758,573.5507813,-41.52082279,0.97934613
5759,573.6503906,-41.48099199,0.978459883
5760,573.75,-41.44074768,0.977492146
5761,573.8496094,-41.39989242,0.976547226
5762,573.9492188,-41.36122018,0.975593179
5763,574.0488281,-41.32128134,0.974658318
5764,574.1484375,-41.2813127,0.973703805
5765,574.2480469,-41.24217108,0.972805731
5766,574.3476563,-41.2027128,0.971858855
5767,574.4472656,-41.1631763,0.970922224
5768,574.546875,-41.12105817,0.96997954
5769,574.6464844,-41.08718038,0.969022978
5770,574.7460938,-41.04318842,0.968092866
5771,574.8457031,-41.00317508,0.967198703
5772,574.9453125,-40.96420109,0.966252666
5773,575.0449219,-40.9222357,0.965313707
5774,575.1445313,-40.88072106,0.964352302
5775,575.2441406,-40.84536806,0.963417813
5776,575.34375,-40.80310464,0.962472241
5777,575.4433594,-40.76068476,0.961521454
5778,575.5429688,-40.72306305,0.960593205
5779,575.6425781,-40.68601504,0.959634222
5780,575.7421875,-40.63993692,0.958745461
5781,575.8417969,-40.60314968,0.9577916
5782,575.9414063,-40.56266695,0.956857484
5783,576.0410156,-40.52504897,0.955890864
5784,576.140625,-40.48459232,0.954987481
5785,576.2402344,-40.44122621,0.954034645
5786,576.3398438,-40.40382802,0.953058898
5787,576.4394531,-40.3643325,0.952122826
5788,576.5390625,-40.31870887,0.951209292
5789,576.6386719,-40.28496891,0.950279832
5790,576.7382813,-40.24499282,0.949323643
5791,576.8378906,-40.19964114,0.948396511
5792,576.9375,-40.1658006,0.94746463
5793,577.0371094,-40.12608901,0.94655063
5794,577.1367188,-40.08334503,0.945592392
5795,577.2363281,-40.04340619,0.944654644
5796,577.3359375,-40.00478238,0.943695474
5797,577.4355469,-39.96811062,0.94276676
5798,577.5351563,-39.9303548,0.941844378
5799,577.6347656,-39.88494352,0.940891262
5800,577.734375,-39.84639421,0.93995519
5801,577.8339844,-39.80783746,0.939009059
5802,577.9335938,-39.76631537,0.938120298
5803,578.0332031,-39.72632065,0.937187299
5804,578.1328125,-39.6855846,0.936241914
5805,578.2324219,-39.64449093,0.935270544
5806,578.3320313,-39.60316256,0.934290327
5807,578.4316406,-39.5690389,0.933387596
5808,578.53125,-39.52793032,0.932487007
5809,578.6308594,-39.48821872,0.931517035
5810,578.7304688,-39.44863379,0.930587575
5811,578.8300781,-39.40486908,0.929620862
5812,578.9296875,-39.36441988,0.928687956
5813,579.0292969,-39.32487965,0.927753467
5814,579.1289063,-39.29217905,0.926820841
5815,579.2285156,-39.24449906,0.925891381
5816,579.328125,-39.20832649,0.924954657
5817,579.4277344,-39.16923702,0.924023986
5818,579.5273438,-39.12652284,0.923077948
5819,579.6269531,-39.08845037,0.922142901
5820,579.7265625,-39.04970735,0.921187364
5821,579.8261719,-39.01076689,0.920303445
5822,579.9257813,-38.96874562,0.919332914
5823,580.0253906,-38.92905265,0.91837924
5824,580.125,-38.89110684,0.91744801
5825,580.2246094,-38.84969279,0.916506164
5826,580.3242188,-38.80763799,0.915576424
5827,580.4238281,-38.77300397,0.914645102
5828,580.5234375,-38.72682154,0.913718902
5829,580.6230469,-38.68666291,0.912732165
5830,580.7226563,-38.6518091,0.911798142
5831,580.8222656,-38.60605508,0.910854526
5832,580.921875,-38.56978565,0.909951422
5833,581.0214844,-38.53156418,0.909011159
5834,581.1210938,-38.48879039,0.908084866
5835,581.2207031,-38.45502064,0.907152984
5836,581.3203125,-38.41529787,0.906172395
